,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,27,22.047257617728533,3.8474999999999997,24.86664366862473,6291,19.686638321218748,6327,24.86664366862473,42,barabasialbert,0.15,0.26842105263157895
1,4,89,75.4538382417262,7.3583437499999995,92.8824430905977,6480,80.43573039636729,6503,92.8824430905977,42,barabasialbert,0.15,0.26842105263157895
2,5,277,259.24350317999404,14.128019999999998,315.6540146454775,6058,290.6234609493109,6026,315.6540146454775,42,barabasialbert,0.15,0.26842105263157895
3,6,783,869.830175143401,26.490037499999996,943.941317196172,4759,909.04950876427,4791,943.941317196172,42,barabasialbert,0.15,0.26842105263157895
4,7,2100,2801.7687746724287,47.682067499999995,2720.497341862837,3664,2585.6533500181613,3549,2720.497341862837,42,barabasialbert,0.15,0.26842105263157895
5,8,4879,8554.611107404435,81.35752767187498,6439.005400438293,2367,6256.38202795319,2289,6439.005400438293,42,barabasialbert,0.15,0.26842105263157895
6,9,9931,24493.202328568488,130.17204427499996,12650.880266883467,1255,13233.109245058085,1314,12650.880266883467,42,barabasialbert,0.15,0.26842105263157895
7,10,17929,65087.46239839068,193.3054857483749,22498.008929474105,655,24572.039969053614,683,22498.008929474105,42,barabasialbert,0.15,0.26842105263157895
8,11,28431,158825.86518267586,263.5983896568749,34050.11565780958,290,37521.61603397718,321,34050.11565780958,42,barabasialbert,0.15,0.26842105263157895
9,12,39589,351715.69881900446,326.2030072003827,47118.89243834127,130,48028.78342268135,123,47118.89243834127,42,barabasialbert,0.15,0.26842105263157895
10,13,48097,697166.0167683586,361.3325618219623,51245.14222468444,40,70895.6039273888,52,51245.14222468444,42,barabasialbert,0.15,0.26842105263157895
11,14,50246,1216371.2345195313,352.29924777641327,29481.53404504184,7,74746.81247794481,17,29481.53404504184,42,barabasialbert,0.15,0.26842105263157895
12,15,43666,1828398.0240988322,295.9313681321871,23194.332280116763,3,65891.83197821796,5,23194.332280116763,42,barabasialbert,0.15,0.26842105263157895
13,16,30245,2300533.698084879,208.07674321794406,32688.361556471766,1,0.0,0,32688.361556471766,42,barabasialbert,0.15,0.26842105263157895
14,17,15883,2324749.8422752465,117.50216087601545,0.0,0,0.0,0,2324749.8422752465,42,barabasialbert,0.15,0.26842105263157895
15,18,5786,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,42,barabasialbert,0.15,0.26842105263157895
16,19,1063,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,42,barabasialbert,0.15,0.26842105263157895
17,20,34,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,42,barabasialbert,0.15,0.26842105263157895
