,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,32,22.047257617728533,3.8474999999999997,28.774172224348966,6777,22.739208238413195,6805,28.774172224348966,3,barabasialbert,0.15,0.26842105263157895
1,4,92,75.4538382417262,7.3583437499999995,86.705671940446,5923,76.47293876266814,6069,86.705671940446,3,barabasialbert,0.15,0.26842105263157895
2,5,302,259.24350317999404,14.128019999999998,318.12224181378866,6001,288.81164389814614,6073,318.12224181378866,3,barabasialbert,0.15,0.26842105263157895
3,6,889,869.830175143401,26.490037499999996,1029.5890313882817,4868,971.341104831875,4941,1029.5890313882817,3,barabasialbert,0.15,0.26842105263157895
4,7,2347,2801.7687746724287,47.682067499999995,2862.259836158587,3528,2861.5734394448773,3555,2862.259836158587,3,barabasialbert,0.15,0.26842105263157895
5,8,5522,8554.611107404435,81.35752767187498,7400.38563312959,2375,7149.06320394665,2264,7400.38563312959,3,barabasialbert,0.15,0.26842105263157895
6,9,11474,24493.202328568488,130.17204427499996,15267.904611778393,1347,15614.9619457751,1258,15267.904611778393,3,barabasialbert,0.15,0.26842105263157895
7,10,21198,65087.46239839068,193.3054857483749,28291.818426814505,704,26563.153775815157,614,28291.818426814505,3,barabasialbert,0.15,0.26842105263157895
8,11,34448,158825.86518267586,263.5983896568749,43677.91548854048,316,49200.89912057176,303,43677.91548854048,3,barabasialbert,0.15,0.26842105263157895
9,12,48125,351715.69881900446,326.2030072003827,56329.437175118415,111,47775.49275641248,82,56329.437175118415,3,barabasialbert,0.15,0.26842105263157895
10,13,56382,697166.0167683586,361.3325618219623,60232.81992867801,38,62374.49703411816,27,60232.81992867801,3,barabasialbert,0.15,0.26842105263157895
11,14,53829,1216371.2345195313,352.29924777641327,50864.1414137165,9,52977.67153649196,8,50864.1414137165,3,barabasialbert,0.15,0.26842105263157895
12,15,39959,1828398.0240988322,295.9313681321871,63365.155906160886,3,10676.073793633877,1,63365.155906160886,3,barabasialbert,0.15,0.26842105263157895
13,16,21414,2300533.698084879,208.07674321794406,0.0,0,0.0,0,2300533.698084879,3,barabasialbert,0.15,0.26842105263157895
14,17,7441,2324749.8422752465,117.50216087601545,0.0,0,0.0,0,2324749.8422752465,3,barabasialbert,0.15,0.26842105263157895
15,18,1447,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,3,barabasialbert,0.15,0.26842105263157895
16,19,134,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,3,barabasialbert,0.15,0.26842105263157895
17,20,4,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,3,barabasialbert,0.15,0.26842105263157895
