,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,22,22.047257617728533,3.8474999999999997,20.84917742713391,5415,16.067964301609788,5341,20.84917742713391,19,barabasialbert,0.15,0.26842105263157895
1,4,75,75.4538382417262,7.3583437499999995,81.13710854184016,5848,69.64134708358192,5918,81.13710854184016,19,barabasialbert,0.15,0.26842105263157895
2,5,273,259.24350317999404,14.128019999999998,333.03011802787745,6539,304.631901780361,6451,333.03011802787745,19,barabasialbert,0.15,0.26842105263157895
3,6,800,869.830175143401,26.490037499999996,1033.573191217985,5141,974.273659216824,4969,1033.573191217985,19,barabasialbert,0.15,0.26842105263157895
4,7,2242,2801.7687746724287,47.682067499999995,2959.5590716621855,3714,3026.5529689387054,3753,2959.5590716621855,19,barabasialbert,0.15,0.26842105263157895
5,8,5843,8554.611107404435,81.35752767187498,8031.733950324493,2583,8224.487389367147,2503,8031.733950324493,19,barabasialbert,0.15,0.26842105263157895
6,9,13401,24493.202328568488,130.17204427499996,17631.531571389914,1462,20621.815898725898,1553,17631.531571389914,19,barabasialbert,0.15,0.26842105263157895
7,10,27148,65087.46239839068,193.3054857483749,33861.173609934216,767,41608.57869319358,860,33861.173609934216,19,barabasialbert,0.15,0.26842105263157895
8,11,47979,158825.86518267586,263.5983896568749,56166.48254233845,343,76848.4101748698,417,56166.48254233845,19,barabasialbert,0.15,0.26842105263157895
9,12,72153,351715.69881900446,326.2030072003827,78790.33873588966,133,105591.33854537694,156,78790.33873588966,19,barabasialbert,0.15,0.26842105263157895
10,13,90209,697166.0167683586,361.3325618219623,89092.41457149603,41,164172.674754925,70,89092.41457149603,19,barabasialbert,0.15,0.26842105263157895
11,14,90577,1216371.2345195313,352.29924777641327,69992.94411935465,10,51607.230574232286,9,69992.94411935465,19,barabasialbert,0.15,0.26842105263157895
12,15,70377,1828398.0240988322,295.9313681321871,53520.320086117885,3,0.0,0,53520.320086117885,19,barabasialbert,0.15,0.26842105263157895
13,16,40540,2300533.698084879,208.07674321794406,33858.26081217727,1,0.0,0,33858.26081217727,19,barabasialbert,0.15,0.26842105263157895
14,17,16053,2324749.8422752465,117.50216087601545,0.0,0,0.0,0,2324749.8422752465,19,barabasialbert,0.15,0.26842105263157895
15,18,3879,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,19,barabasialbert,0.15,0.26842105263157895
16,19,472,899199.2749020373,14.193024168971341,0.0,0,0.0,0,899199.2749020373,19,barabasialbert,0.15,0.26842105263157895
17,20,22,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,19,barabasialbert,0.15,0.26842105263157895
