,Unnamed: 0,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
1,1,4,318,146.23906705539355,0.0,293.359996538277,9562,,9588,293.359996538277,4,november17,0.0,0.2857142857142857
2,2,5,1260,601.6693044564763,0.0,1292.0442262321408,7689,,7844,1292.0442262321408,4,november17,0.0,0.2857142857142857
3,3,6,4899,2435.328137085737,0.0,5787.311249677788,6180,,6057,5787.311249677788,4,november17,0.0,0.2857142857142857
4,4,7,17807,9542.510251437989,0.0,23390.719342111475,4413,,4289,23390.719342111475,4,november17,0.0,0.2857142857142857
5,5,8,58905,35784.41344289246,0.0,81057.85287560002,2758,,2737,81057.85287560002,4,november17,0.0,0.2857142857142857
6,6,9,173552,127233.47001917318,0.0,257764.28494844167,1578,,1571,257764.28494844167,4,november17,0.0,0.2857142857142857
7,7,10,446719,425323.3140640932,0.0,677873.4225009788,768,,744,677873.4225009788,4,november17,0.0,0.2857142857142857
8,8,11,983732,1325683.0568231477,0.0,1593825.5961962028,341,,354,1593825.5961962028,4,november17,0.0,0.2857142857142857
9,9,12,1815071,3819229.758942878,0.0,3135285.587714153,132,,142,3135285.587714153,4,november17,0.0,0.2857142857142857
10,10,13,2741698,10072693.869739456,0.0,3969348.682176744,37,,37,3969348.682176744,4,november17,0.0,0.2857142857142857
11,11,14,3275954,24051126.17876564,0.0,4020502.515328569,7,,7,4020502.515328569,4,november17,0.0,0.2857142857142857
12,12,15,2917036,51309069.1813667,0.0,0.0,0,,2,51309069.1813667,4,november17,0.0,0.2857142857142857
13,13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,4,november17,0.0,0.2857142857142857
14,14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,4,november17,0.0,0.2857142857142857
