,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161566.66666657556,145410,162056.6666665799,145851,161566.66666657556,49,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11782624.99994308,188522,11832624.999942614,189322,11782624.99994308,49,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,906904000.0040457,226726,909708000.0040065,227427,906904000.0040457,49,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71958333333.67036,259050,71973888889.22626,259106,71958333333.67036,49,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5815938775554.925,284981,5792346938819.823,283825,5815938775554.925,49,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,474359374998470.6,303590,470543749998492.75,301148,474359374998470.6,49,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.887271604919456e+16,314869,3.84903703701902e+16,311772,3.887271604919456e+16,49,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.185179999983225e+18,318518,3.152579999983523e+18,315258,3.185179999983225e+18,49,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.602553719017705e+20,314909,2.5799504132324514e+20,312174,2.602553719017705e+20,49,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.119243055559544e+22,305171,2.106881944448418e+22,303391,2.119243055559544e+22,49,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.7126627218924188e+24,289440,1.7123668639042494e+24,289390,1.7126627218924188e+24,49,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3774642857072064e+26,269983,1.3849387755029829e+26,271448,1.3774642857072064e+26,49,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.1042488888852735e+28,248456,1.1113377777741318e+28,250051,1.1042488888852735e+28,49,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.791367187479678e+29,225059,8.848398437479519e+29,226519,8.791367187479678e+29,49,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,6.932214532892092e+31,200341,6.929723183410969e+31,200269,6.932214532892092e+31,49,full,1,1.0
15,18,5.453490490668443e+33,5.453490490668443e+33,5.453490490668443e+33,5.43228395061076e+33,176006,5.393271604931827e+33,174742,5.43228395061076e+33,49,full,1,1.0
16,19,4.236501033803484e+35,4.236501033803484e+35,4.236501033803484e+35,4.2110526315848805e+35,152019,4.1604986149650166e+35,150194,4.2110526315848805e+35,49,full,1,1.0
17,20,3.259987545511781e+37,3.259987545511781e+37,3.259987545511781e+37,3.224800000010322e+37,128992,3.196175000009996e+37,127847,3.224800000010322e+37,49,full,1,1.0
18,21,2.483800034675643e+39,2.483800034675643e+39,2.483800034675643e+39,2.4410884353719007e+39,107652,2.4306122448957507e+39,107190,2.4410884353719007e+39,49,full,1,1.0
19,22,1.873011026148587e+41,1.873011026148587e+41,1.873011026148587e+41,1.8293181818200202e+41,88539,1.840020661158923e+41,89057,1.8293181818200202e+41,49,full,1,1.0
20,23,1.397429096030859e+43,1.397429096030859e+43,1.397429096030859e+43,1.3574480151232085e+43,71809,1.381776937618565e+43,73096,1.3574480151232085e+43,49,full,1,1.0
21,24,1.0311862204461046e+45,1.0311862204461046e+45,1.0311862204461046e+45,9.937673611111114e+44,57241,1.0174479166667442e+45,58605,9.937673611111114e+44,49,full,1,1.0
22,25,7.523534664374779e+46,7.523534664374779e+46,7.523534664374779e+46,7.200320000002452e+46,45002,7.388160000002418e+46,46176,7.200320000002452e+46,49,full,1,1.0
23,26,5.4256259598856575e+48,5.4256259598856575e+48,5.4256259598856575e+48,5.1100591715955943e+48,34544,5.2908284023646756e+48,35766,5.1100591715955943e+48,49,full,1,1.0
24,27,3.866260869192595e+50,3.866260869192595e+50,3.866260869192595e+50,3.5895747599463877e+50,26168,3.7422496570657565e+50,27281,3.5895747599463877e+50,49,full,1,1.0
25,28,2.72157149042093e+52,2.72157149042093e+52,2.72157149042093e+52,2.511607142857086e+52,19691,2.622704081632452e+52,20562,2.511607142857086e+52,49,full,1,1.0
26,29,1.891961422306412e+54,1.891961422306412e+54,1.891961422306412e+54,1.720451843044408e+54,14469,1.8405469678958872e+54,15479,1.720451843044408e+54,49,full,1,1.0
27,30,1.298516189509634e+56,1.298516189509634e+56,1.298516189509634e+56,1.164999999999953e+56,10485,1.2701111111109827e+56,11431,1.164999999999953e+56,49,full,1,1.0
28,31,8.79639999345236e+57,8.79639999345236e+57,8.79639999345236e+57,7.680541103016849e+57,7381,8.674297606658451e+57,8336,7.680541103016849e+57,49,full,1,1.0
29,32,5.879843620623312e+59,5.879843620623312e+59,5.879843620623312e+59,5.043945312500153e+59,5165,5.773437499999863e+59,5912,5.043945312500153e+59,49,full,1,1.0
30,33,3.8771332480231296e+61,3.8771332480231296e+61,3.8771332480231296e+61,3.3250688705231476e+61,3621,3.769513314967535e+61,4105,3.3250688705231476e+61,49,full,1,1.0
31,34,2.5212769445232764e+63,2.5212769445232764e+63,2.5212769445232764e+63,2.1003460207612698e+63,2428,2.4775086505189874e+63,2864,2.1003460207612698e+63,49,full,1,1.0
32,35,1.6164987038600663e+65,1.6164987038600663e+65,1.6164987038600663e+65,1.3069387755101602e+65,1601,1.584489795918287e+65,1941,1.3069387755101602e+65,49,full,1,1.0
33,36,1.021537375356014e+67,1.021537375356014e+67,1.021537375356014e+67,8.248456790123119e+66,1069,9.629629629629244e+66,1248,8.248456790123119e+66,49,full,1,1.0
34,37,6.361140845460152e+68,6.361140845460152e+68,6.361140845460152e+68,5.09130752373978e+68,697,6.03360116873595e+68,826,5.09130752373978e+68,49,full,1,1.0
35,38,3.902057713359899e+70,3.902057713359899e+70,3.902057713359899e+70,3.1717451523544485e+70,458,3.767313019390423e+70,544,3.1717451523544485e+70,49,full,1,1.0
36,39,2.3572430699169028e+72,2.3572430699169028e+72,2.3572430699169028e+72,2.0512820512819822e+72,312,2.3668639053253275e+72,360,2.0512820512819822e+72,49,full,1,1.0
37,40,1.401970315833078e+74,1.401970315833078e+74,1.401970315833078e+74,1.3312499999999303e+74,213,1.462499999999892e+74,234,1.3312499999999303e+74,49,full,1,1.0
38,41,8.206655507315578e+75,8.206655507315578e+75,8.206655507315578e+75,9.875074360499373e+75,166,7.971445568113828e+75,134,9.875074360499373e+75,49,full,1,1.0
39,42,4.726642779094378e+77,4.726642779094378e+77,4.726642779094378e+77,6.859410430838871e+77,121,3.7981859410428695e+77,67,6.859410430838871e+77,49,full,1,1.0
40,43,2.6776980953195124e+79,2.6776980953195124e+79,2.6776980953195124e+79,3.51541373715512e+79,65,1.8388318009733816e+79,34,3.51541373715512e+79,49,full,1,1.0
41,44,1.4915995526427557e+81,1.4915995526427557e+81,1.4915995526427557e+81,1.5495867768593955e+81,30,7.747933884296977e+80,15,1.5495867768593955e+81,49,full,1,1.0
42,45,8.167336217137222e+82,8.167336217137222e+82,8.167336217137222e+82,6.913580246913244e+82,14,1.481481481481406e+82,3,6.913580246913244e+82,49,full,1,1.0
43,46,4.394381986394483e+84,4.394381986394483e+84,4.394381986394483e+84,3.3081285444233415e+84,7,0.0,0,3.3081285444233415e+84,49,full,1,1.0
44,47,2.3224776285540205e+86,2.3224776285540205e+86,2.3224776285540205e+86,2.263467632412619e+86,5,0.0,0,2.263467632412619e+86,49,full,1,1.0
45,48,1.205269119318347e+88,1.205269119318347e+88,1.205269119318347e+88,1.3020833333332207e+88,3,0.0,0,1.3020833333332207e+88,49,full,1,1.0
46,49,6.139493309833865e+89,6.139493309833865e+89,6.139493309833865e+89,8.32986255726683e+89,2,0.0,0,8.32986255726683e+89,49,full,1,1.0
47,50,3.068518756254966e+91,3.068518756254966e+91,3.068518756254966e+91,0.0,0,0.0,0,3.068518756254966e+91,49,full,1,1.0
48,51,1.504175860909297e+93,1.504175860909297e+93,1.504175860909297e+93,0.0,0,0.0,0,1.504175860909297e+93,49,full,1,1.0
49,52,7.228722070023719e+94,7.228722070023719e+94,7.228722070023719e+94,0.0,0,0.0,0,7.228722070023719e+94,49,full,1,1.0
50,53,3.404318922033811e+96,3.404318922033811e+96,3.404318922033811e+96,0.0,0,0.0,0,3.404318922033811e+96,49,full,1,1.0
51,54,1.570399710145597e+98,1.570399710145597e+98,1.570399710145597e+98,0.0,0,0.0,0,1.570399710145597e+98,49,full,1,1.0
52,55,7.09249614545757e+99,7.09249614545757e+99,7.09249614545757e+99,0.0,0,0.0,0,7.09249614545757e+99,49,full,1,1.0
53,56,3.134629992858479e+101,3.134629992858479e+101,3.134629992858479e+101,0.0,0,0.0,0,3.134629992858479e+101,49,full,1,1.0
