,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161606.6666665752,145446,161751.1111110214,145576,161606.6666665752,7,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11780374.999943087,188486,11779749.99994311,188476,11780374.999943087,7,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,907892000.0040319,226973,904144000.0040858,226036,907892000.0040319,7,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,72096388889.22781,259547,71547777778.10971,257572,72096388889.22781,7,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5826142857187.75,285481,5768163265350.007,282640,5826142857187.75,7,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,474829687498468.3,303891,469660937498497.44,300583,474829687498468.3,7,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.884827160475063e+16,314671,3.854209876525077e+16,312191,3.884827160475063e+16,7,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.179699999983263e+18,317970,3.1657499999834e+18,316575,3.179699999983263e+18,7,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.6036363636458055e+20,315040,2.5913801652986252e+20,313557,2.6036363636458055e+20,7,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.1216250000039932e+22,305514,2.1096875000039865e+22,303795,2.1216250000039932e+22,7,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.7259053254426968e+24,291678,1.7142366863894503e+24,289706,1.7259053254426968e+24,7,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3930255101967021e+26,273033,1.381836734686718e+26,270840,1.3930255101967021e+26,7,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.1168177777741071e+28,251284,1.1054844444408222e+28,248734,1.1168177777741071e+28,7,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.872539062479438e+29,227137,8.793710937479639e+29,225119,8.872539062479438e+29,7,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,6.970415224933822e+31,201445,6.950138408324485e+31,200859,6.970415224933822e+31,7,full,1,1.0
15,18,5.453490490668443e+33,5.453490490668443e+33,5.453490490668443e+33,5.405802469129344e+33,175148,5.430370370363867e+33,175944,5.405802469129344e+33,7,full,1,1.0
16,19,4.236501033803484e+35,4.236501033803484e+35,4.236501033803484e+35,4.160304709147845e+35,150187,4.2138504155183856e+35,152120,4.160304709147845e+35,7,full,1,1.0
17,20,3.259987545511781e+37,3.259987545511781e+37,3.259987545511781e+37,3.178200000010162e+37,127128,3.2404750000102644e+37,129619,3.178200000010162e+37,7,full,1,1.0
18,21,2.483800034675643e+39,2.483800034675643e+39,2.483800034675643e+39,2.4000680272086904e+39,105843,2.4533106575941368e+39,108191,2.4000680272086904e+39,7,full,1,1.0
19,22,1.873011026148587e+41,1.873011026148587e+41,1.873011026148587e+41,1.797520661158795e+41,87000,1.844070247935766e+41,89253,1.797520661158795e+41,7,full,1,1.0
20,23,1.397429096030859e+43,1.397429096030859e+43,1.397429096030859e+43,1.3352173913046296e+43,70633,1.37124763705141e+43,72539,1.3352173913046296e+43,7,full,1,1.0
21,24,1.0311862204461046e+45,1.0311862204461046e+45,1.0311862204461046e+45,9.761284722221458e+44,56225,1.0127430555556303e+45,58334,9.761284722221458e+44,7,full,1,1.0
22,25,7.523534664374779e+46,7.523534664374779e+46,7.523534664374779e+46,7.043520000002362e+46,44022,7.424000000002483e+46,46400,7.043520000002362e+46,7,full,1,1.0
23,26,5.4256259598856575e+48,5.4256259598856575e+48,5.4256259598856575e+48,5.011242603548253e+48,33876,5.314349112423833e+48,35925,5.011242603548253e+48,7,full,1,1.0
