,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161784.44444435483,145606,161477.77777768543,145330,161784.44444435483,30,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11763124.999943241,188210,11723562.49994363,187577,11763124.999943241,30,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,901996000.0041159,225499,898888000.0041598,224722,901996000.0041159,30,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71308333333.66222,256710,71035833333.6592,255729,71308333333.66222,30,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5727653061267.626,280655,5710000000042.816,279790,5727653061267.626,30,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,466028124998518.56,298258,463812499998531.25,296840,466028124998518.56,30,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.808654320970457e+16,308501,3.786320987637598e+16,306692,3.808654320970457e+16,30,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.1201599999838377e+18,312016,3.0926799999840957e+18,309268,3.1201599999838377e+18,30,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.559008264472035e+20,309640,2.5300661157115606e+20,306138,2.559008264472035e+20,30,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.0903819444483686e+22,301015,2.0724166666705667e+22,298428,2.0903819444483686e+22,30,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.7013905325433054e+24,287535,1.6879940828391707e+24,285271,1.7013905325433054e+24,30,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3750612244827708e+26,269512,1.3659948979523316e+26,267735,1.3750612244827708e+26,30,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.1050533333297146e+28,248637,1.1006711111075087e+28,247651,1.1050533333297146e+28,30,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.80527343747964e+29,225415,8.780429687479739e+29,224779,8.80527343747964e+29,30,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,6.969826989639319e+31,201428,6.970934256075465e+31,201460,6.969826989639319e+31,30,full,1,1.0
15,18,5.453490490668443e+33,5.453490490668443e+33,5.453490490668443e+33,5.461265432092246e+33,176945,5.488796296289714e+33,177837,5.461265432092246e+33,30,full,1,1.0
16,19,4.236501033803484e+35,4.236501033803484e+35,4.236501033803484e+35,4.240526315795073e+35,153083,4.2821606648250404e+35,154586,4.240526315795073e+35,30,full,1,1.0
