,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161693.33333324268,145524,161956.66666657897,145761,161693.33333324268,48,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11759624.999943286,188154,11776749.99994312,188428,11759624.999943286,48,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,906364000.0040547,226591,903800000.0040891,225950,906364000.0040547,48,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71933611111.44804,258961,71671111111.44458,258016,71933611111.44804,48,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5802428571473.059,284319,5776530612288.91,283050,5802428571473.059,48,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,471951562498484.8,302049,470406249998493.1,301060,471951562498484.8,48,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.8558641975127096e+16,312325,3.8410246913401784e+16,311123,3.8558641975127096e+16,48,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.157569999983485e+18,315757,3.1462099999835873e+18,314621,3.157569999983485e+18,48,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.5750000000092914e+20,311575,2.5676528925712355e+20,310686,2.5750000000092914e+20,48,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.0957361111150583e+22,301786,2.090826388892816e+22,301079,2.0957361111150583e+22,48,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.6988875739634353e+24,287112,1.694082840235628e+24,286300,1.6988875739634353e+24,48,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3705459183604114e+26,268627,1.363923469380946e+26,267329,1.3705459183604114e+26,48,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.0993111111075225e+28,247345,1.0962444444408664e+28,246655,1.0993111111075225e+28,48,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.772695312479715e+29,224581,8.776132812479711e+29,224669,8.772695312479715e+29,48,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,6.936574394483834e+31,200467,6.968650519051321e+31,201394,6.936574394483834e+31,48,full,1,1.0
