,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161782.22222213246,145604,161477.77777768543,145330,161782.22222213246,11,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11770749.999943174,188332,11731374.999943562,187702,11770749.999943174,11,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,905580000.0040638,226395,900612000.0041342,225153,905580000.0040638,11,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71726666667.0009,258216,71285833333.66212,256629,71726666667.0009,11,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5781571428615.535,283297,5737612244941.258,281143,5781571428615.535,11,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,471010937498489.9,301447,467778124998510.25,299378,471010937498489.9,11,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.848222222204215e+16,311706,3.825901234550368e+16,309898,3.848222222204215e+16,11,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.152539999983534e+18,315254,3.135569999983695e+18,313557,3.152539999983534e+18,11,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.5738016529018647e+20,311430,2.5649669421580075e+20,310361,2.5738016529018647e+20,11,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.098458333337283e+22,302178,2.094701388892822e+22,301637,2.098458333337283e+22,11,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.7031005917149093e+24,287824,1.7040769230758598e+24,287989,1.7031005917149093e+24,11,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3724387755032223e+26,268998,1.3809489795846859e+26,270666,1.3724387755032223e+26,11,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.0985422222186338e+28,247172,1.1093288888852457e+28,249599,1.0985422222186338e+28,11,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.703554687479907e+29,222811,8.831249999979544e+29,226080,8.703554687479907e+29,11,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,6.8484775086697135e+31,197921,6.953840830469884e+31,200966,6.8484775086697135e+31,11,full,1,1.0
15,18,5.453490490668443e+33,5.453490490668443e+33,5.453490490668443e+33,5.35012345678376e+33,173344,5.436296296289768e+33,176136,5.35012345678376e+33,11,full,1,1.0
16,19,4.236501033803484e+35,4.236501033803484e+35,4.236501033803484e+35,4.148587257624432e+35,149764,4.22049861496428e+35,152360,4.148587257624432e+35,11,full,1,1.0
17,20,3.259987545511781e+37,3.259987545511781e+37,3.259987545511781e+37,3.1996750000098893e+37,127987,3.2440250000104765e+37,129761,3.1996750000098893e+37,11,full,1,1.0
18,21,2.483800034675643e+39,2.483800034675643e+39,2.483800034675643e+39,2.450816326528358e+39,108081,2.465578231290237e+39,108732,2.450816326528358e+39,11,full,1,1.0
19,22,1.873011026148587e+41,1.873011026148587e+41,1.873011026148587e+41,1.8671487603325283e+41,90370,1.8566115702498658e+41,89860,1.8671487603325283e+41,11,full,1,1.0
20,23,1.397429096030859e+43,1.397429096030859e+43,1.397429096030859e+43,1.4079773156904605e+43,74482,1.3814555765599442e+43,73079,1.4079773156904605e+43,11,full,1,1.0
21,24,1.0311862204461046e+45,1.0311862204461046e+45,1.0311862204461046e+45,1.053958333333568e+45,60708,1.0178819444445332e+45,58630,1.053958333333568e+45,11,full,1,1.0
22,25,7.523534664374779e+46,7.523534664374779e+46,7.523534664374779e+46,7.789600000002641e+46,48685,7.446560000002452e+46,46541,7.789600000002641e+46,11,full,1,1.0
23,26,5.4256259598856575e+48,5.4256259598856575e+48,5.4256259598856575e+48,5.672041420115996e+48,38343,5.433136094672279e+48,36728,5.672041420115996e+48,11,full,1,1.0
24,27,3.866260869192595e+50,3.866260869192595e+50,3.866260869192595e+50,4.051303155008321e+50,29534,3.926611796983527e+50,28625,4.051303155008321e+50,11,full,1,1.0
25,28,2.72157149042093e+52,2.72157149042093e+52,2.72157149042093e+52,2.863392857142456e+52,22449,2.8187499999996774e+52,22099,2.863392857142456e+52,11,full,1,1.0
26,29,1.891961422306412e+54,1.891961422306412e+54,1.891961422306412e+54,1.9904875148638914e+54,16740,2.0003567181932834e+54,16823,1.9904875148638914e+54,11,full,1,1.0
27,30,1.298516189509634e+56,1.298516189509634e+56,1.298516189509634e+56,1.3832222222220295e+56,12449,1.3998888888886842e+56,12599,1.3832222222220295e+56,11,full,1,1.0
28,31,8.79639999345236e+57,8.79639999345236e+57,8.79639999345236e+57,9.423517169613566e+57,9056,9.609781477626085e+57,9235,9.423517169613566e+57,11,full,1,1.0
29,32,5.879843620623312e+59,5.879843620623312e+59,5.879843620623312e+59,6.40624999999953e+59,6560,6.611328124999465e+59,6770,6.40624999999953e+59,11,full,1,1.0
30,33,3.8771332480231296e+61,3.8771332480231296e+61,3.8771332480231296e+61,4.2148760330575214e+61,4590,4.633608815426642e+61,5046,4.2148760330575214e+61,11,full,1,1.0
31,34,2.5212769445232764e+63,2.5212769445232764e+63,2.5212769445232764e+63,2.769896193771499e+63,3202,3.2067474048440906e+63,3707,2.769896193771499e+63,11,full,1,1.0
32,35,1.6164987038600663e+65,1.6164987038600663e+65,1.6164987038600663e+65,1.804897959183567e+65,2211,2.1518367346938365e+65,2636,1.804897959183567e+65,11,full,1,1.0
33,36,1.021537375356014e+67,1.021537375356014e+67,1.021537375356014e+67,1.1180555555555026e+67,1449,1.4174382716048956e+67,1837,1.1180555555555026e+67,11,full,1,1.0
34,37,6.361140845460152e+68,6.361140845460152e+68,6.361140845460152e+68,6.873630387143585e+68,941,9.123447772096038e+68,1249,6.873630387143585e+68,11,full,1,1.0
35,38,3.902057713359899e+70,3.902057713359899e+70,3.902057713359899e+70,3.767313019390423e+70,544,5.810249307479126e+70,839,3.767313019390423e+70,11,full,1,1.0
36,39,2.3572430699169028e+72,2.3572430699169028e+72,2.3572430699169028e+72,2.143326758711293e+72,326,3.767258382642933e+72,573,2.143326758711293e+72,11,full,1,1.0
37,40,1.401970315833078e+74,1.401970315833078e+74,1.401970315833078e+74,1.2437499999999378e+74,199,2.499999999999859e+74,400,1.2437499999999378e+74,11,full,1,1.0
38,41,8.206655507315578e+75,8.206655507315578e+75,8.206655507315578e+75,7.1386079714452695e+75,120,1.5823914336703642e+76,266,7.1386079714452695e+75,11,full,1,1.0
39,42,4.726642779094378e+77,4.726642779094378e+77,4.726642779094378e+77,4.4784580498864557e+77,79,9.013605442176328e+77,159,4.4784580498864557e+77,11,full,1,1.0
40,43,2.6776980953195124e+79,2.6776980953195124e+79,2.6776980953195124e+79,3.0286641427797875e+79,56,4.975662520280889e+79,92,3.0286641427797875e+79,11,full,1,1.0
41,44,1.4915995526427557e+81,1.4915995526427557e+81,1.4915995526427557e+81,1.8078512396692987e+81,35,2.7892561983468095e+81,54,1.8078512396692987e+81,11,full,1,1.0
42,45,8.167336217137222e+82,8.167336217137222e+82,8.167336217137222e+82,1.4320987654320248e+83,29,1.5308641975307372e+83,31,1.4320987654320248e+83,11,full,1,1.0
43,46,4.394381986394483e+84,4.394381986394483e+84,4.394381986394483e+84,8.506616257088435e+84,18,1.275992438563245e+85,27,8.506616257088435e+84,11,full,1,1.0
44,47,2.3224776285540205e+86,2.3224776285540205e+86,2.3224776285540205e+86,7.243096423720919e+86,16,6.790402897238015e+86,15,7.243096423720919e+86,11,full,1,1.0
45,48,1.205269119318347e+88,1.205269119318347e+88,1.205269119318347e+88,6.076388888888856e+88,14,1.3020833333332721e+88,3,6.076388888888856e+88,11,full,1,1.0
46,49,6.139493309833865e+89,6.139493309833865e+89,6.139493309833865e+89,4.997917534360608e+90,12,0.0,0,4.997917534360608e+90,11,full,1,1.0
47,50,3.068518756254966e+91,3.068518756254966e+91,3.068518756254966e+91,3.999999999999923e+92,10,0.0,0,3.999999999999923e+92,11,full,1,1.0
48,51,1.504175860909297e+93,1.504175860909297e+93,1.504175860909297e+93,3.0757400999614667e+94,8,0.0,0,3.0757400999614667e+94,11,full,1,1.0
49,52,7.228722070023719e+94,7.228722070023719e+94,7.228722070023719e+94,1.479289940828467e+96,4,0.0,0,1.479289940828467e+96,11,full,1,1.0
50,53,3.404318922033811e+96,3.404318922033811e+96,3.404318922033811e+96,0.0,0,0.0,0,3.404318922033811e+96,11,full,1,1.0
51,54,1.570399710145597e+98,1.570399710145597e+98,1.570399710145597e+98,0.0,0,0.0,0,1.570399710145597e+98,11,full,1,1.0
52,55,7.09249614545757e+99,7.09249614545757e+99,7.09249614545757e+99,0.0,0,0.0,0,7.09249614545757e+99,11,full,1,1.0
53,56,3.134629992858479e+101,3.134629992858479e+101,3.134629992858479e+101,0.0,0,0.0,0,3.134629992858479e+101,11,full,1,1.0
54,57,1.3550400530532093e+103,1.3550400530532093e+103,1.3550400530532093e+103,0.0,0,0.0,0,1.3550400530532093e+103,11,full,1,1.0
55,58,5.726212362126579e+104,5.726212362126579e+104,5.726212362126579e+104,0.0,0,0.0,0,5.726212362126579e+104,11,full,1,1.0
56,59,2.364246324430567e+106,2.364246324430567e+106,2.364246324430567e+106,0.0,0,0.0,0,2.364246324430567e+106,11,full,1,1.0
