,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161644.44444435404,145480,161737.77777768762,145564,161644.44444435404,34,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11749999.99994336,188000,11729499.999943567,187672,11749999.99994336,34,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,901620000.0041199,225405,899196000.0041552,224799,901620000.0041199,34,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71256388889.21727,256523,71165833333.6607,256197,71256388889.21727,34,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5747816326574.096,281643,5743061224533.204,281410,5747816326574.096,34,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,467929687498508.94,299475,467287499998511.25,299064,467929687498508.94,34,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.8231851851677016e+16,309678,3.824444444426945e+16,309780,3.8231851851677016e+16,34,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.1256599999837906e+18,312566,3.141319999983642e+18,314132,3.1256599999837906e+18,34,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.5552892562075455e+20,309190,2.5774132231497984e+20,311867,2.5552892562075455e+20,34,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.086423611115042e+22,300445,2.1071111111150743e+22,303424,2.086423611115042e+22,34,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.695017751478232e+24,286458,1.7085562130166836e+24,288746,1.695017751478232e+24,34,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3648520408094942e+26,267511,1.3786683673398355e+26,270219,1.3648520408094942e+26,34,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.0946444444408687e+28,246295,1.104693333329722e+28,248556,1.0946444444408687e+28,34,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.757109374979728e+29,224182,8.789218749979665e+29,225004,8.757109374979728e+29,34,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,6.9661245674941125e+31,201321,6.956885813169075e+31,201054,6.9661245674941125e+31,34,full,1,1.0
15,18,5.453490490668443e+33,5.453490490668443e+33,5.453490490668443e+33,5.498611111104547e+33,178155,5.433734567894728e+33,176053,5.498611111104547e+33,34,full,1,1.0
16,19,4.236501033803484e+35,4.236501033803484e+35,4.236501033803484e+35,4.295734072027084e+35,155076,4.2298614958505804e+35,152698,4.295734072027084e+35,34,full,1,1.0
17,20,3.259987545511781e+37,3.259987545511781e+37,3.259987545511781e+37,3.3243250000110263e+37,132973,3.2596000000104442e+37,130384,3.3243250000110263e+37,34,full,1,1.0
18,21,2.483800034675643e+39,2.483800034675643e+39,2.483800034675643e+39,2.5437868480702008e+39,112181,2.4814058956893324e+39,109430,2.5437868480702008e+39,34,full,1,1.0
19,22,1.873011026148587e+41,1.873011026148587e+41,1.873011026148587e+41,1.927024793390532e+41,93268,1.873533057853227e+41,90679,1.927024793390532e+41,34,full,1,1.0
20,23,1.397429096030859e+43,1.397429096030859e+43,1.397429096030859e+43,1.4440075614372408e+43,76388,1.4032514177698395e+43,74232,1.4440075614372408e+43,34,full,1,1.0
21,24,1.0311862204461046e+45,1.0311862204461046e+45,1.0311862204461046e+45,1.0603993055558094e+45,61079,1.0342187500001414e+45,59571,1.0603993055558094e+45,34,full,1,1.0
22,25,7.523534664374779e+46,7.523534664374779e+46,7.523534664374779e+46,7.684320000002565e+46,48027,7.521760000002487e+46,47011,7.684320000002565e+46,34,full,1,1.0
23,26,5.4256259598856575e+48,5.4256259598856575e+48,5.4256259598856575e+48,5.507248520707776e+48,37229,5.425887573962337e+48,36679,5.507248520707776e+48,34,full,1,1.0
24,27,3.866260869192595e+50,3.866260869192595e+50,3.866260869192595e+50,3.880521262004125e+50,28289,3.924554183814867e+50,28610,3.880521262004125e+50,34,full,1,1.0
25,28,2.72157149042093e+52,2.72157149042093e+52,2.72157149042093e+52,2.71249999999976e+52,21266,2.8005102040812955e+52,21956,2.71249999999976e+52,34,full,1,1.0
26,29,1.891961422306412e+54,1.891961422306412e+54,1.891961422306412e+54,1.8851367419744042e+54,15854,1.9541022592158356e+54,16434,1.8851367419744042e+54,34,full,1,1.0
27,30,1.298516189509634e+56,1.298516189509634e+56,1.298516189509634e+56,1.2865555555554213e+56,11579,1.3376666666665142e+56,12039,1.2865555555554213e+56,34,full,1,1.0
28,31,8.79639999345236e+57,8.79639999345236e+57,8.79639999345236e+57,8.590010405826104e+57,8255,9.034339229967412e+57,8682,8.590010405826104e+57,34,full,1,1.0
29,32,5.879843620623312e+59,5.879843620623312e+59,5.879843620623312e+59,5.650390624999868e+59,5786,5.9824218749997625e+59,6126,5.650390624999868e+59,34,full,1,1.0
30,33,3.8771332480231296e+61,3.8771332480231296e+61,3.8771332480231296e+61,3.618916437097988e+61,3941,3.931129476583716e+61,4281,3.618916437097988e+61,34,full,1,1.0
31,34,2.5212769445232764e+63,2.5212769445232764e+63,2.5212769445232764e+63,2.2768166089965583e+63,2632,2.611591695501694e+63,3019,2.2768166089965583e+63,34,full,1,1.0
32,35,1.6164987038600663e+65,1.6164987038600663e+65,1.6164987038600663e+65,1.4138775510203622e+65,1732,1.6783673469387243e+65,2056,1.4138775510203622e+65,34,full,1,1.0
33,36,1.021537375356014e+67,1.021537375356014e+67,1.021537375356014e+67,8.518518518518369e+66,1104,1.0524691358024504e+67,1364,8.518518518518369e+66,34,full,1,1.0
34,37,6.361140845460152e+68,6.361140845460152e+68,6.361140845460152e+68,5.113221329437326e+68,700,6.552227903578971e+68,897,5.113221329437326e+68,34,full,1,1.0
35,38,3.902057713359899e+70,3.902057713359899e+70,3.902057713359899e+70,3.0193905817173745e+70,436,4.134349030470768e+70,597,3.0193905817173745e+70,34,full,1,1.0
36,39,2.3572430699169028e+72,2.3572430699169028e+72,2.3572430699169028e+72,1.8343195266271765e+72,279,2.504930966469324e+72,381,1.8343195266271765e+72,34,full,1,1.0
37,40,1.401970315833078e+74,1.401970315833078e+74,1.401970315833078e+74,1.2374999999999517e+74,198,1.2437499999999378e+74,199,1.2374999999999517e+74,34,full,1,1.0
38,41,8.206655507315578e+75,8.206655507315578e+75,8.206655507315578e+75,8.447352766210579e+75,142,5.234979179059819e+75,88,8.447352766210579e+75,34,full,1,1.0
39,42,4.726642779094378e+77,4.726642779094378e+77,4.726642779094378e+77,6.009070294784552e+77,106,1.8707482993196263e+77,33,6.009070294784552e+77,34,full,1,1.0
40,43,2.6776980953195124e+79,2.6776980953195124e+79,2.6776980953195124e+79,3.353163872363353e+79,62,4.3266630611138714e+78,8,3.353163872363353e+79,34,full,1,1.0
41,44,1.4915995526427557e+81,1.4915995526427557e+81,1.4915995526427557e+81,2.0144628099172526e+81,39,1.5495867768594495e+80,3,2.0144628099172526e+81,34,full,1,1.0
