,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161667.77777768692,145501,161548.88888879694,145394,161667.77777768692,41,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11796999.99994293,188752,11764062.49994325,188225,11796999.99994293,41,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,908664000.0040216,227166,903364000.0040967,225841,908664000.0040216,41,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71922777778.1146,258922,71362222222.55219,256904,71922777778.1146,41,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5800673469432.202,284233,5736163265349.417,281072,5800673469432.202,41,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,472245312498481.9,302237,464207812498527.6,297093,472245312498481.9,41,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.8548518518337224e+16,312243,3.785209876526514e+16,306602,3.8548518518337224e+16,41,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.1534099999835064e+18,315341,3.102269999984007e+18,310227,3.1534099999835064e+18,41,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.576950413232456e+20,311811,2.543454545463672e+20,307758,2.576950413232456e+20,41,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.105958333337307e+22,303258,2.078583333337236e+22,299316,2.105958333337307e+22,41,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.7079999999989292e+24,288652,1.691088757395383e+24,285794,1.7079999999989292e+24,41,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3751224489725658e+26,269524,1.3718367346869157e+26,268880,1.3751224489725658e+26,41,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.1006444444408397e+28,247645,1.1050177777741653e+28,248629,1.1006444444408397e+28,41,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.74562499997976e+29,223888,8.848085937479513e+29,226511,8.74562499997976e+29,41,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,6.89124567476006e+31,199157,7.0120415225120745e+31,202648,6.89124567476006e+31,41,full,1,1.0
15,18,5.453490490668443e+33,5.453490490668443e+33,5.453490490668443e+33,5.431512345672493e+33,175981,5.503364197524299e+33,178309,5.431512345672493e+33,41,full,1,1.0
16,19,4.236501033803484e+35,4.236501033803484e+35,4.236501033803484e+35,4.2285595567924426e+35,152651,4.272271468149232e+35,154229,4.2285595567924426e+35,41,full,1,1.0
17,20,3.259987545511781e+37,3.259987545511781e+37,3.259987545511781e+37,3.260650000010693e+37,130426,3.2897000000107587e+37,131588,3.260650000010693e+37,41,full,1,1.0
18,21,2.483800034675643e+39,2.483800034675643e+39,2.483800034675643e+39,2.486394557820848e+39,109650,2.5125850340112952e+39,110805,2.486394557820848e+39,41,full,1,1.0
19,22,1.873011026148587e+41,1.873011026148587e+41,1.873011026148587e+41,1.867024793390404e+41,90364,1.9013842975226963e+41,92027,1.867024793390404e+41,41,full,1,1.0
20,23,1.397429096030859e+43,1.397429096030859e+43,1.397429096030859e+43,1.384007561437078e+43,73214,1.4298865784504363e+43,75641,1.384007561437078e+43,41,full,1,1.0
21,24,1.0311862204461046e+45,1.0311862204461046e+45,1.0311862204461046e+45,1.0148958333334067e+45,58458,1.0610243055557979e+45,61115,1.0148958333334067e+45,41,full,1,1.0
22,25,7.523534664374779e+46,7.523534664374779e+46,7.523534664374779e+46,7.360480000002459e+46,46003,7.788800000002628e+46,48680,7.360480000002459e+46,41,full,1,1.0
23,26,5.4256259598856575e+48,5.4256259598856575e+48,5.4256259598856575e+48,5.2749999999978444e+48,35659,5.6505917159740525e+48,38198,5.2749999999978444e+48,41,full,1,1.0
24,27,3.866260869192595e+50,3.866260869192595e+50,3.866260869192595e+50,3.757750342936841e+50,27394,4.041015089164694e+50,29459,3.757750342936841e+50,41,full,1,1.0
25,28,2.72157149042093e+52,2.72157149042093e+52,2.72157149042093e+52,2.6465561224488733e+52,20749,2.834056122448646e+52,22219,2.6465561224488733e+52,41,full,1,1.0
26,29,1.891961422306412e+54,1.891961422306412e+54,1.891961422306412e+54,1.855648038050474e+54,15606,1.977051129608232e+54,16627,1.855648038050474e+54,41,full,1,1.0
27,30,1.298516189509634e+56,1.298516189509634e+56,1.298516189509634e+56,1.2589999999998896e+56,11331,1.3654444444442602e+56,12289,1.2589999999998896e+56,41,full,1,1.0
28,31,8.79639999345236e+57,8.79639999345236e+57,8.79639999345236e+57,8.386056191466163e+57,8059,9.3402705515075e+57,8976,8.386056191466163e+57,41,full,1,1.0
29,32,5.879843620623312e+59,5.879843620623312e+59,5.879843620623312e+59,5.502929687499963e+59,5635,6.290039062499571e+59,6441,5.502929687499963e+59,41,full,1,1.0
30,33,3.8771332480231296e+61,3.8771332480231296e+61,3.8771332480231296e+61,3.5537190082641765e+61,3870,4.1221303948573206e+61,4489,3.5537190082641765e+61,41,full,1,1.0
31,34,2.5212769445232764e+63,2.5212769445232764e+63,2.5212769445232764e+63,2.2586505190311617e+63,2611,2.635813148788916e+63,3047,2.2586505190311617e+63,41,full,1,1.0
32,35,1.6164987038600663e+65,1.6164987038600663e+65,1.6164987038600663e+65,1.4481632653060522e+65,1774,1.688979591836698e+65,2069,1.4481632653060522e+65,41,full,1,1.0
33,36,1.021537375356014e+67,1.021537375356014e+67,1.021537375356014e+67,8.942901234567397e+66,1159,1.096450617283936e+67,1421,8.942901234567397e+66,41,full,1,1.0
34,37,6.361140845460152e+68,6.361140845460152e+68,6.361140845460152e+68,5.390796201606692e+68,738,6.87363038714372e+68,941,5.390796201606692e+68,41,full,1,1.0
35,38,3.902057713359899e+70,3.902057713359899e+70,3.902057713359899e+70,3.150969529085685e+70,455,4.0512465373960456e+70,585,3.150969529085685e+70,41,full,1,1.0
36,39,2.3572430699169028e+72,2.3572430699169028e+72,2.3572430699169028e+72,1.7948717948716744e+72,273,2.4786324786324425e+72,377,1.7948717948716744e+72,41,full,1,1.0
37,40,1.401970315833078e+74,1.401970315833078e+74,1.401970315833078e+74,1.1562499999999036e+74,185,1.456249999999951e+74,233,1.1562499999999036e+74,41,full,1,1.0
38,41,8.206655507315578e+75,8.206655507315578e+75,8.206655507315578e+75,8.209399167161918e+75,138,9.101725163593e+75,153,8.209399167161918e+75,41,full,1,1.0
39,42,4.726642779094378e+77,4.726642779094378e+77,4.726642779094378e+77,5.385487528344385e+77,95,5.555555555555521e+77,98,5.385487528344385e+77,41,full,1,1.0
40,43,2.6776980953195124e+79,2.6776980953195124e+79,2.6776980953195124e+79,3.731746890210754e+79,69,2.920497566251953e+79,54,3.731746890210754e+79,41,full,1,1.0
41,44,1.4915995526427557e+81,1.4915995526427557e+81,1.4915995526427557e+81,2.7892561983469194e+81,54,1.3429752066115235e+81,26,2.7892561983469194e+81,41,full,1,1.0
42,45,8.167336217137222e+82,8.167336217137222e+82,8.167336217137222e+82,1.9259259259257977e+83,39,3.9506172839506356e+82,8,1.9259259259257977e+83,41,full,1,1.0
43,46,4.394381986394483e+84,4.394381986394483e+84,4.394381986394483e+84,9.924385633269865e+84,21,9.451795841209677e+83,2,9.924385633269865e+84,41,full,1,1.0
44,47,2.3224776285540205e+86,2.3224776285540205e+86,2.3224776285540205e+86,3.6215482118603167e+86,8,0.0,0,3.6215482118603167e+86,41,full,1,1.0
45,48,1.205269119318347e+88,1.205269119318347e+88,1.205269119318347e+88,4.3402777777774725e+87,1,0.0,0,4.3402777777774725e+87,41,full,1,1.0
46,49,6.139493309833865e+89,6.139493309833865e+89,6.139493309833865e+89,0.0,0,0.0,0,6.139493309833865e+89,41,full,1,1.0
47,50,3.068518756254966e+91,3.068518756254966e+91,3.068518756254966e+91,0.0,0,0.0,0,3.068518756254966e+91,41,full,1,1.0
48,51,1.504175860909297e+93,1.504175860909297e+93,1.504175860909297e+93,0.0,0,0.0,0,1.504175860909297e+93,41,full,1,1.0
49,52,7.228722070023719e+94,7.228722070023719e+94,7.228722070023719e+94,0.0,0,0.0,0,7.228722070023719e+94,41,full,1,1.0
50,53,3.404318922033811e+96,3.404318922033811e+96,3.404318922033811e+96,0.0,0,0.0,0,3.404318922033811e+96,41,full,1,1.0
51,54,1.570399710145597e+98,1.570399710145597e+98,1.570399710145597e+98,0.0,0,0.0,0,1.570399710145597e+98,41,full,1,1.0
52,55,7.09249614545757e+99,7.09249614545757e+99,7.09249614545757e+99,0.0,0,0.0,0,7.09249614545757e+99,41,full,1,1.0
53,56,3.134629992858479e+101,3.134629992858479e+101,3.134629992858479e+101,0.0,0,0.0,0,3.134629992858479e+101,41,full,1,1.0
54,57,1.3550400530532093e+103,1.3550400530532093e+103,1.3550400530532093e+103,0.0,0,0.0,0,1.3550400530532093e+103,41,full,1,1.0
55,58,5.726212362126579e+104,5.726212362126579e+104,5.726212362126579e+104,0.0,0,0.0,0,5.726212362126579e+104,41,full,1,1.0
56,59,2.364246324430567e+106,2.364246324430567e+106,2.364246324430567e+106,0.0,0,0.0,0,2.364246324430567e+106,41,full,1,1.0
57,60,9.531853097995904e+107,9.531853097995904e+107,9.531853097995904e+107,0.0,0,0.0,0,9.531853097995904e+107,41,full,1,1.0
58,61,3.7502372844574045e+109,3.7502372844574045e+109,3.7502372844574045e+109,0.0,0,0.0,0,3.7502372844574045e+109,41,full,1,1.0
59,62,1.4390023386651881e+111,1.4390023386651881e+111,1.4390023386651881e+111,0.0,0,0.0,0,1.4390023386651881e+111,41,full,1,1.0
60,63,5.381411920468545e+112,5.381411920468545e+112,5.381411920468545e+112,0.0,0,0.0,0,5.381411920468545e+112,41,full,1,1.0
61,64,1.9600111229081527e+114,1.9600111229081527e+114,1.9600111229081527e+114,0.0,0,0.0,0,1.9600111229081527e+114,41,full,1,1.0
62,65,6.947485580277514e+115,6.947485580277514e+115,6.947485580277514e+115,0.0,0,0.0,0,6.947485580277514e+115,41,full,1,1.0
63,66,2.394777226535052e+117,2.394777226535052e+117,2.394777226535052e+117,0.0,0,0.0,0,2.394777226535052e+117,41,full,1,1.0
64,67,8.020716561708444e+118,8.020716561708444e+118,8.020716561708444e+118,0.0,0,0.0,0,8.020716561708444e+118,41,full,1,1.0
65,68,2.6079123996966716e+120,2.6079123996966716e+120,2.6079123996966716e+120,0.0,0,0.0,0,2.6079123996966716e+120,41,full,1,1.0
66,69,8.224373017014431e+121,8.224373017014431e+121,8.224373017014431e+121,0.0,0,0.0,0,8.224373017014431e+121,41,full,1,1.0
67,70,2.51313341191341e+123,2.51313341191341e+123,2.51313341191341e+123,0.0,0,0.0,0,2.51313341191341e+123,41,full,1,1.0
68,71,7.433211500025578e+124,7.433211500025578e+124,7.433211500025578e+124,0.0,0,0.0,0,7.433211500025578e+124,41,full,1,1.0
69,72,2.1256920109100925e+126,2.1256920109100925e+126,2.1256920109100925e+126,0.0,0,0.0,0,2.1256920109100925e+126,41,full,1,1.0
70,73,5.870404238348967e+127,5.870404238348967e+127,5.870404238348967e+127,0.0,0,0.0,0,5.870404238348967e+127,41,full,1,1.0
