,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161943.33333324557,145749,161591.11111102017,145432,161943.33333324557,37,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11781812.499943076,188509,11774062.49994314,188385,11781812.499943076,37,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,907524000.0040364,226881,903244000.0040977,225811,907524000.0040364,37,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71858333333.66907,258690,71517500000.33192,257463,71858333333.66907,37,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5795877551064.76,283998,5757938775553.905,282139,5795877551064.76,37,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,470674999998493.4,301232,468093749998508.44,299580,470674999998493.4,37,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.836703703685944e+16,310773,3.81713580245177e+16,309188,3.836703703685944e+16,37,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.1349799999836867e+18,313498,3.1259499999837773e+18,312595,3.1349799999836867e+18,37,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.5543388429844054e+20,309075,2.5644628099265833e+20,310300,2.5543388429844054e+20,37,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.083625000003916e+22,300042,2.0908194444483865e+22,301078,2.083625000003916e+22,37,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.693366863904252e+24,286179,1.6933668639042688e+24,286179,1.693366863904252e+24,37,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3688214285645245e+26,268289,1.3662806122380355e+26,267791,1.3688214285645245e+26,37,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.1032577777741688e+28,248233,1.0962222222186415e+28,246650,1.1032577777741688e+28,37,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.849335937479534e+29,226543,8.750234374979778e+29,224006,8.849335937479534e+29,37,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,7.01249134950163e+31,202661,6.93529411766685e+31,200430,7.01249134950163e+31,37,full,1,1.0
15,18,5.453490490668443e+33,5.453490490668443e+33,5.453490490668443e+33,5.486944444437863e+33,177777,5.459567901228023e+33,176890,5.486944444437863e+33,37,full,1,1.0
16,19,4.236501033803484e+35,4.236501033803484e+35,4.236501033803484e+35,4.245789473689708e+35,153273,4.265429362886184e+35,153982,4.245789473689708e+35,37,full,1,1.0
17,20,3.259987545511781e+37,3.259987545511781e+37,3.259987545511781e+37,3.2610500000106837e+37,130442,3.2929250000107427e+37,131717,3.2610500000106837e+37,37,full,1,1.0
18,21,2.483800034675643e+39,2.483800034675643e+39,2.483800034675643e+39,2.484467120179132e+39,109565,2.519274376414898e+39,111100,2.484467120179132e+39,37,full,1,1.0
19,22,1.873011026148587e+41,1.873011026148587e+41,1.873011026148587e+41,1.872789256200337e+41,90643,1.8986157024813894e+41,91893,1.872789256200337e+41,37,full,1,1.0
20,23,1.397429096030859e+43,1.397429096030859e+43,1.397429096030859e+43,1.3961058601138613e+43,73854,1.4140642722122142e+43,74804,1.3961058601138613e+43,37,full,1,1.0
21,24,1.0311862204461046e+45,1.0311862204461046e+45,1.0311862204461046e+45,1.0284895833334549e+45,59241,1.0443229166668545e+45,60153,1.0284895833334549e+45,37,full,1,1.0
22,25,7.523534664374779e+46,7.523534664374779e+46,7.523534664374779e+46,7.515840000002449e+46,46974,7.740800000002567e+46,48380,7.515840000002449e+46,37,full,1,1.0
23,26,5.4256259598856575e+48,5.4256259598856575e+48,5.4256259598856575e+48,5.422041420116172e+48,36653,5.607396449701828e+48,37906,5.422041420116172e+48,37,full,1,1.0
24,27,3.866260869192595e+50,3.866260869192595e+50,3.866260869192595e+50,3.831961591222179e+50,27935,4.010562414267573e+50,29237,3.831961591222179e+50,37,full,1,1.0
25,28,2.72157149042093e+52,2.72157149042093e+52,2.72157149042093e+52,2.6533163265304156e+52,20802,2.8204081632649206e+52,22112,2.6533163265304156e+52,37,full,1,1.0
26,29,1.891961422306412e+54,1.891961422306412e+54,1.891961422306412e+54,1.8400713436390284e+54,15475,1.957788347206305e+54,16465,1.8400713436390284e+54,37,full,1,1.0
27,30,1.298516189509634e+56,1.298516189509634e+56,1.298516189509634e+56,1.259999999999876e+56,11340,1.3335555555553846e+56,12002,1.259999999999876e+56,37,full,1,1.0
28,31,8.79639999345236e+57,8.79639999345236e+57,8.79639999345236e+57,8.493236212277683e+57,8162,8.978147762745794e+57,8628,8.493236212277683e+57,37,full,1,1.0
29,32,5.879843620623312e+59,5.879843620623312e+59,5.879843620623312e+59,5.6523437499998535e+59,5788,6.021484374999692e+59,6166,5.6523437499998535e+59,37,full,1,1.0
30,33,3.8771332480231296e+61,3.8771332480231296e+61,3.8771332480231296e+61,3.741965105601194e+61,4075,3.9568411386589677e+61,4309,3.741965105601194e+61,37,full,1,1.0
31,34,2.5212769445232764e+63,2.5212769445232764e+63,2.5212769445232764e+63,2.4567474048442844e+63,2840,2.5501730103805823e+63,2948,2.4567474048442844e+63,37,full,1,1.0
32,35,1.6164987038600663e+65,1.6164987038600663e+65,1.6164987038600663e+65,1.5714285714285258e+65,1925,1.6040816326529967e+65,1965,1.5714285714285258e+65,37,full,1,1.0
33,36,1.021537375356014e+67,1.021537375356014e+67,1.021537375356014e+67,1.0300925925925638e+67,1335,1.001543209876508e+67,1298,1.0300925925925638e+67,37,full,1,1.0
34,37,6.361140845460152e+68,6.361140845460152e+68,6.361140845460152e+68,6.3696128560991565e+68,872,6.208911614316668e+68,850,6.3696128560991565e+68,37,full,1,1.0
35,38,3.902057713359899e+70,3.902057713359899e+70,3.902057713359899e+70,4.2797783933516107e+70,618,3.656509695290671e+70,528,4.2797783933516107e+70,37,full,1,1.0
36,39,2.3572430699169028e+72,2.3572430699169028e+72,2.3572430699169028e+72,2.8665351742273893e+72,436,2.0512820512819418e+72,312,2.8665351742273893e+72,37,full,1,1.0
37,40,1.401970315833078e+74,1.401970315833078e+74,1.401970315833078e+74,1.8187499999998644e+74,291,1.074999999999923e+74,172,1.8187499999998644e+74,37,full,1,1.0
38,41,8.206655507315578e+75,8.206655507315578e+75,8.206655507315578e+75,9.39916716240287e+75,158,4.937537180249588e+75,83,9.39916716240287e+75,37,full,1,1.0
39,42,4.726642779094378e+77,4.726642779094378e+77,4.726642779094378e+77,4.761904761904534e+77,84,2.551020408163149e+77,45,4.761904761904534e+77,37,full,1,1.0
40,43,2.6776980953195124e+79,2.6776980953195124e+79,2.6776980953195124e+79,2.5959978366683837e+79,48,8.653326122227743e+78,16,2.5959978366683837e+79,37,full,1,1.0
