,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161829.9999999109,145647,161267.77777768366,145141,161829.9999999109,44,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11781624.999943066,188506,11702124.999943824,187234,11781624.999943066,44,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,905808000.0040606,226452,898220000.0041671,224555,905808000.0040606,44,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71754166667.0013,258315,71095277778.10443,255943,71754166667.0013,44,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5775387755146.038,282994,5732163265349.342,280876,5775387755146.038,44,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,468531249998502.94,299860,465699999998519.9,298048,468531249998502.94,44,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.8232962962788056e+16,309687,3.801728395044686e+16,307940,3.8232962962788056e+16,44,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.1349199999836933e+18,313492,3.1146999999838915e+18,311470,3.1349199999836933e+18,44,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.5749008264555636e+20,311563,2.547479338852138e+20,308245,2.5749008264555636e+20,44,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.1069305555595165e+22,303398,2.0793402777816917e+22,299425,2.1069305555595165e+22,44,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.7133846153835331e+24,289562,1.6911242603539728e+24,285800,1.7133846153835331e+24,44,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3887040816253571e+26,272186,1.370795918360394e+26,268676,1.3887040816253571e+26,44,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.1127155555519083e+28,250361,1.1019155555519543e+28,247931,1.1127155555519083e+28,44,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.838749999979528e+29,226272,8.789062499979687e+29,225000,8.838749999979528e+29,44,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,6.967750865072105e+31,201368,6.98470588237352e+31,201858,6.967750865072105e+31,44,full,1,1.0
15,18,5.453490490668443e+33,5.453490490668443e+33,5.453490490668443e+33,5.462499999993452e+33,176985,5.49012345678355e+33,177880,5.462499999993452e+33,44,full,1,1.0
16,19,4.236501033803484e+35,4.236501033803484e+35,4.236501033803484e+35,4.245013850421051e+35,153245,4.281135734077109e+35,154549,4.245013850421051e+35,44,full,1,1.0
17,20,3.259987545511781e+37,3.259987545511781e+37,3.259987545511781e+37,3.2677250000104206e+37,130709,3.3113500000110845e+37,132454,3.2677250000104206e+37,44,full,1,1.0
18,21,2.483800034675643e+39,2.483800034675643e+39,2.483800034675643e+39,2.486575963716531e+39,109658,2.5260544217663615e+39,111399,2.486575963716531e+39,44,full,1,1.0
19,22,1.873011026148587e+41,1.873011026148587e+41,1.873011026148587e+41,1.86502066115899e+41,90267,1.9104545454566264e+41,92466,1.86502066115899e+41,44,full,1,1.0
20,23,1.397429096030859e+43,1.397429096030859e+43,1.397429096030859e+43,1.3877882797735686e+43,73414,1.4337807183370206e+43,75847,1.3877882797735686e+43,44,full,1,1.0
21,24,1.0311862204461046e+45,1.0311862204461046e+45,1.0311862204461046e+45,1.0159722222223012e+45,58520,1.063628472222485e+45,61265,1.0159722222223012e+45,44,full,1,1.0
22,25,7.523534664374779e+46,7.523534664374779e+46,7.523534664374779e+46,7.330880000002488e+46,45818,7.767040000002569e+46,48544,7.330880000002488e+46,44,full,1,1.0
23,26,5.4256259598856575e+48,5.4256259598856575e+48,5.4256259598856575e+48,5.2374260355007906e+48,35405,5.615532544376415e+48,37961,5.2374260355007906e+48,44,full,1,1.0
24,27,3.866260869192595e+50,3.866260869192595e+50,3.866260869192595e+50,3.6729766803853404e+50,26776,4.009876543211291e+50,29232,3.6729766803853404e+50,44,full,1,1.0
25,28,2.72157149042093e+52,2.72157149042093e+52,2.72157149042093e+52,2.560841836734557e+52,20077,2.8539540816322414e+52,22375,2.560841836734557e+52,44,full,1,1.0
26,29,1.891961422306412e+54,1.891961422306412e+54,1.891961422306412e+54,1.766349583829219e+54,14855,2.020570749108841e+54,16993,1.766349583829219e+54,44,full,1,1.0
27,30,1.298516189509634e+56,1.298516189509634e+56,1.298516189509634e+56,1.1988888888888182e+56,10790,1.4096666666664443e+56,12687,1.1988888888888182e+56,44,full,1,1.0
28,31,8.79639999345236e+57,8.79639999345236e+57,8.79639999345236e+57,8.093652445368387e+57,7778,9.562955254941352e+57,9190,8.093652445368387e+57,44,full,1,1.0
