,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161614.44444435366,145453,161352.22222212903,145217,161614.44444435366,23,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11781187.499943081,188499,11735749.999943506,187772,11781187.499943081,23,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,905428000.0040659,226357,901000000.0041296,225250,905428000.0040659,23,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71650000000.33318,257940,71356944444.77394,256885,71650000000.33318,23,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5783326530656.382,283383,5757510204125.312,282118,5783326530656.382,23,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,471353124998488.56,301666,468440624998505.8,299802,471353124998488.56,23,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.8668518518334616e+16,313215,3.834913580229185e+16,310628,3.8668518518334616e+16,23,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.17511999998332e+18,317512,3.1448999999835945e+18,314490,3.17511999998332e+18,23,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.60311570248878e+20,314977,2.5800330578605543e+20,312184,2.60311570248878e+20,23,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.122472222226231e+22,305636,2.10451388889285e+22,303050,2.122472222226231e+22,23,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.716242603549219e+24,290045,1.7061005917149062e+24,288331,1.716242603549219e+24,23,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3810102040744924e+26,270678,1.3765510204011092e+26,269804,1.3810102040744924e+26,23,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.1042399999963832e+28,248454,1.1076622222185956e+28,249224,1.1042399999963832e+28,23,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.759726562479798e+29,224249,8.814179687479627e+29,225643,8.759726562479798e+29,23,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,6.909377162649574e+31,199681,6.968581314899167e+31,201392,6.909377162649574e+31,23,full,1,1.0
15,18,5.453490490668443e+33,5.453490490668443e+33,5.453490490668443e+33,5.398518518512062e+33,174912,5.449629629623113e+33,176568,5.398518518512062e+33,23,full,1,1.0
16,19,4.236501033803484e+35,4.236501033803484e+35,4.236501033803484e+35,4.19540166205599e+35,151454,4.21700831025518e+35,152234,4.19540166205599e+35,23,full,1,1.0
17,20,3.259987545511781e+37,3.259987545511781e+37,3.259987545511781e+37,3.2182000000100622e+37,128728,3.228125000010401e+37,129125,3.2182000000100622e+37,23,full,1,1.0
18,21,2.483800034675643e+39,2.483800034675643e+39,2.483800034675643e+39,2.4424036281156765e+39,107710,2.4613605442154328e+39,108546,2.4424036281156765e+39,23,full,1,1.0
19,22,1.873011026148587e+41,1.873011026148587e+41,1.873011026148587e+41,1.837520661158907e+41,88936,1.864462809919314e+41,90240,1.837520661158907e+41,23,full,1,1.0
20,23,1.397429096030859e+43,1.397429096030859e+43,1.397429096030859e+43,1.3678638941402504e+43,72360,1.3977693761819192e+43,73942,1.3678638941402504e+43,23,full,1,1.0
21,24,1.0311862204461046e+45,1.0311862204461046e+45,1.0311862204461046e+45,1.0056423611111672e+45,57925,1.0366493055557236e+45,59711,1.0056423611111672e+45,23,full,1,1.0
22,25,7.523534664374779e+46,7.523534664374779e+46,7.523534664374779e+46,7.281920000002453e+46,45512,7.592000000002559e+46,47450,7.281920000002453e+46,23,full,1,1.0
23,26,5.4256259598856575e+48,5.4256259598856575e+48,5.4256259598856575e+48,5.224999999997911e+48,35321,5.4695266272166625e+48,36974,5.224999999997911e+48,23,full,1,1.0
24,27,3.866260869192595e+50,3.866260869192595e+50,3.866260869192595e+50,3.7100137174224082e+50,27046,3.898353909466353e+50,28419,3.7100137174224082e+50,23,full,1,1.0
25,28,2.72157149042093e+52,2.72157149042093e+52,2.72157149042093e+52,2.614285714285514e+52,20496,2.7204081632650004e+52,21328,2.614285714285514e+52,23,full,1,1.0
26,29,1.891961422306412e+54,1.891961422306412e+54,1.891961422306412e+54,1.8255648038054846e+54,15353,1.890130796671156e+54,15896,1.8255648038054846e+54,23,full,1,1.0
27,30,1.298516189509634e+56,1.298516189509634e+56,1.298516189509634e+56,1.2558888888887684e+56,11303,1.3058888888887466e+56,11753,1.2558888888887684e+56,23,full,1,1.0
28,31,8.79639999345236e+57,8.79639999345236e+57,8.79639999345236e+57,8.543184183141367e+57,8210,8.760665972943485e+57,8419,8.543184183141367e+57,23,full,1,1.0
29,32,5.879843620623312e+59,5.879843620623312e+59,5.879843620623312e+59,5.627929687499907e+59,5763,5.836914062499823e+59,5977,5.627929687499907e+59,23,full,1,1.0
30,33,3.8771332480231296e+61,3.8771332480231296e+61,3.8771332480231296e+61,3.699724517906079e+61,4029,3.703397612488226e+61,4033,3.699724517906079e+61,23,full,1,1.0
31,34,2.5212769445232764e+63,2.5212769445232764e+63,2.5212769445232764e+63,2.4065743944636908e+63,2782,2.4108996539792086e+63,2787,2.4065743944636908e+63,23,full,1,1.0
