,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161355.55555546208,145220,161621.11111102044,145459,161355.55555546208,13,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11739312.49994349,187829,11760687.499943282,188171,11739312.49994349,13,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,903312000.004097,225828,905104000.0040708,226276,903312000.004097,13,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71552500000.3321,257589,71832500000.33556,258597,71552500000.3321,13,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5768061224533.643,282635,5789693877595.27,283695,5768061224533.643,13,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,468914062498502.1,300105,470098437498494.9,300863,468914062498502.1,13,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.82553086418e+16,309868,3.845518518500571e+16,311487,3.82553086418e+16,13,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.137869999983672e+18,313787,3.1483899999835735e+18,314839,3.137869999983672e+18,13,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.5662314049679317e+20,310514,2.5788595041415532e+20,312042,2.5662314049679317e+20,13,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.09628472222617e+22,301865,2.1009444444483977e+22,302536,2.09628472222617e+22,13,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.7004260355018846e+24,287372,1.7031775147918248e+24,287837,1.7004260355018846e+24,13,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3736785714215687e+26,269241,1.3771326530541526e+26,269918,1.3736785714215687e+26,13,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.1020533333297288e+28,247962,1.1039511111074973e+28,248389,1.1020533333297288e+28,13,full,1,1.0
