,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,161700.0,161700.0,161700.0,161433.33333324062,145290,161797.77777768834,145618,161433.33333324062,25,full,1,1.0
1,4,11763675.0,11763675.0,11763675.0,11756687.499943312,188107,11737937.499943493,187807,11756687.499943312,25,full,1,1.0
2,5,903450240.0,903450240.0,903450240.0,904416000.0040817,226104,900172000.0041405,225043,904416000.0040817,25,full,1,1.0
3,6,71523144000.0,71523144000.0,71523144000.0,71590277778.11017,257725,71325277778.10716,256771,71590277778.11017,25,full,1,1.0
4,7,5762721888000.0,5762721888000.0,5762721888000.0,5758714285757.985,282177,5763040816370.309,282389,5758714285757.985,25,full,1,1.0
5,8,468941493636000.0,468941493636000.0,468941493636000.0,469267187498500.56,300331,469337499998498.94,300376,469267187498500.56,25,full,1,1.0
6,9,3.8348993257344e+16,3.8348993257344e+16,3.8348993257344e+16,3.842740740722855e+16,311262,3.845604938253646e+16,311494,3.842740740722855e+16,25,full,1,1.0
7,10,3.1407825477764736e+18,3.1407825477764736e+18,3.1407825477764736e+18,3.147219999983572e+18,314722,3.154049999983514e+18,315405,3.147219999983572e+18,25,full,1,1.0
8,11,2.5697311754534784e+20,2.5697311754534784e+20,2.5697311754534784e+20,2.5741487603398643e+20,311472,2.583983471083728e+20,312662,2.5741487603398643e+20,25,full,1,1.0
9,12,2.096472350640796e+22,2.096472350640796e+22,2.096472350640796e+22,2.0965625000039354e+22,301905,2.112916666670655e+22,304260,2.0965625000039354e+22,25,full,1,1.0
10,13,1.7029806171359082e+24,1.7029806171359082e+24,1.7029806171359082e+24,1.7010059171586849e+24,287470,1.7201538461527732e+24,290706,1.7010059171586849e+24,25,full,1,1.0
11,14,1.3757650557005087e+26,1.3757650557005087e+26,1.3757650557005087e+26,1.3709744897889686e+26,268711,1.3882142857070095e+26,272090,1.3709744897889686e+26,25,full,1,1.0
12,15,1.1042807513756085e+28,1.1042807513756085e+28,1.1042807513756085e+28,1.0933733333297656e+28,246009,1.1125777777741245e+28,250330,1.0933733333297656e+28,25,full,1,1.0
13,16,8.799737237524379e+29,8.799737237524379e+29,8.799737237524379e+29,8.689374999979958e+29,222448,8.849257812479481e+29,226541,8.689374999979958e+29,25,full,1,1.0
14,17,6.956968733666333e+31,6.956968733666333e+31,6.956968733666333e+31,6.865709342579541e+31,198419,6.9662629757990095e+31,201325,6.865709342579541e+31,25,full,1,1.0
15,18,5.453490490668443e+33,5.453490490668443e+33,5.453490490668443e+33,5.371944444438059e+33,174051,5.430154320981145e+33,175937,5.371944444438059e+33,25,full,1,1.0
16,19,4.236501033803484e+35,4.236501033803484e+35,4.236501033803484e+35,4.172132963995356e+35,150614,4.2099722991749555e+35,151980,4.172132963995356e+35,25,full,1,1.0
17,20,3.259987545511781e+37,3.259987545511781e+37,3.259987545511781e+37,3.2349750000103974e+37,129399,3.241625000010258e+37,129665,3.2349750000103974e+37,25,full,1,1.0
18,21,2.483800034675643e+39,2.483800034675643e+39,2.483800034675643e+39,2.4846485260748258e+39,109573,2.4673922902471668e+39,108812,2.4846485260748258e+39,25,full,1,1.0
19,22,1.873011026148587e+41,1.873011026148587e+41,1.873011026148587e+41,1.883347107440039e+41,91154,1.8553719008283503e+41,89800,1.883347107440039e+41,25,full,1,1.0
20,23,1.397429096030859e+43,1.397429096030859e+43,1.397429096030859e+43,1.4199243856337887e+43,75114,1.3755387523633425e+43,72766,1.4199243856337887e+43,25,full,1,1.0
21,24,1.0311862204461046e+45,1.0311862204461046e+45,1.0311862204461046e+45,1.0544618055557747e+45,60737,1.005156250000029e+45,57897,1.0544618055557747e+45,25,full,1,1.0
22,25,7.523534664374779e+46,7.523534664374779e+46,7.523534664374779e+46,7.760800000002698e+46,48505,7.271040000002407e+46,45444,7.760800000002698e+46,25,full,1,1.0
23,26,5.4256259598856575e+48,5.4256259598856575e+48,5.4256259598856575e+48,5.615532544376415e+48,37961,5.173668639051206e+48,34974,5.615532544376415e+48,25,full,1,1.0
24,27,3.866260869192595e+50,3.866260869192595e+50,3.866260869192595e+50,4.0315500685885505e+50,29390,3.6839506172852164e+50,26856,4.0315500685885505e+50,25,full,1,1.0
25,28,2.72157149042093e+52,2.72157149042093e+52,2.72157149042093e+52,2.840178571428183e+52,22267,2.6139030612242895e+52,20493,2.840178571428183e+52,25,full,1,1.0
26,29,1.891961422306412e+54,1.891961422306412e+54,1.891961422306412e+54,1.975862068966147e+54,16617,1.845303210464265e+54,15519,1.975862068966147e+54,25,full,1,1.0
