,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,0.0,20831.207699894574,0.0,0.0,0,0.0,0,20831.207699894574,9,fullbip,0.0,0.5050505050505051
1,4,1500625.0,765389.0707915808,0.0,1531961.3206861995,188457,,186953,1531961.3206861995,9,fullbip,0.0,0.5050505050505051
2,5,0.0,29687818.503431015,0.0,0.0,0,0.0,0,29687818.503431015,9,fullbip,0.0,0.5050505050505051
3,6,2304960000.0,1187012945.2129407,0.0,2367524276.284232,257078,,254994,2367524276.284232,9,fullbip,0.0,0.5050505050505051
4,7,0.0,48302691277.06339,0.0,0.0,0,0.0,0,48302691277.06339,9,fullbip,0.0,0.5050505050505051
5,8,3818742480000.0,1985167425591.4312,0.0,3948499919438.097,299133,,296821,3948499919438.097,9,fullbip,0.0,0.5050505050505051
6,9,0.0,81991202313989.53,0.0,0.0,0,0.0,0,81991202313989.53,9,fullbip,0.0,0.5050505050505051
7,10,6464367270144000.0,3391454277533203.5,0.0,6758975344590750.0,314103,,310736,6758975344590750.0,9,fullbip,0.0,0.5050505050505051
8,11,0.0,1.401427387410415e+17,0.0,0.0,0,0.0,0,1.401427387410415e+17,9,fullbip,0.0,0.5050505050505051
9,12,1.0908619768367999e+19,5.774399883311431e+18,0.0,1.1449148293321263e+19,300895,,299700,1.1449148293321263e+19,9,fullbip,0.0,0.5050505050505051
10,13,0.0,2.3689845675123822e+20,0.0,0.0,0,0.0,0,2.3689845675123822e+20,9,fullbip,0.0,0.5050505050505051
11,14,1.8102075318480384e+22,9.665662142339483e+21,0.0,1.9048969754906e+22,267694,,269673,1.9048969754906e+22,9,fullbip,0.0,0.5050505050505051
12,15,0.0,3.918335764099912e+23,0.0,0.0,0,0.0,0,3.918335764099912e+23,9,fullbip,0.0,0.5050505050505051
13,16,2.9286895105886452e+25,1.5769817232409683e+25,0.0,3.1108576544179525e+25,224389,,227549,3.1108576544179525e+25,9,fullbip,0.0,0.5050505050505051
14,17,0.0,6.296682816505828e+26,0.0,0.0,0,0.0,0,6.296682816505828e+26,9,fullbip,0.0,0.5050505050505051
15,18,4.592185152602996e+28,2.4928786347053095e+28,0.0,4.936819948133606e+28,177165,,180432,4.936819948133606e+28,9,fullbip,0.0,0.5050505050505051
16,19,0.0,9.78067215530313e+29,0.0,0.0,0,0.0,0,9.78067215530313e+29,9,fullbip,0.0,0.5050505050505051
17,20,6.947516917373072e+31,3.801124860356444e+31,0.0,7.576097811948943e+31,131985,,134672,7.576097811948943e+31,9,fullbip,0.0,0.5050505050505051
18,21,0.0,1.4626743089394688e+33,0.0,0.0,0,0.0,0,1.4626743089394688e+33,9,fullbip,0.0,0.5050505050505051
19,22,1.0105479152542649e+35,5.570653531980209e+34,0.0,1.1212475914492126e+35,92966,,93621,1.1212475914492126e+35,9,fullbip,0.0,0.5050505050505051
20,23,0.0,2.0990868381374698e+36,0.0,0.0,0,0.0,0,2.0990868381374698e+36,9,fullbip,0.0,0.5050505050505051
21,24,1.408956430843259e+38,7.822985669910477e+37,0.0,1.5974159627060237e+38,62015,,61754,1.5974159627060237e+38,9,fullbip,0.0,0.5050505050505051
22,25,0.0,2.882651689276104e+39,0.0,0.0,0,0.0,0,2.882651689276104e+39,9,fullbip,0.0,0.5050505050505051
23,26,1.878030541050153e+41,1.0499168448703757e+41,0.0,2.1629310095074988e+41,38783,,38229,2.1629310095074988e+41,9,fullbip,0.0,0.5050505050505051
24,27,0.0,3.778600840872808e+42,0.0,0.0,0,0.0,0,3.778600840872808e+42,9,fullbip,0.0,0.5050505050505051
25,28,2.387379252790684e+44,1.343366208037573e+44,0.0,2.7696955076492916e+44,22673,,22445,2.7696955076492916e+44,9,fullbip,0.0,0.5050505050505051
26,29,0.0,4.716520855805899e+45,0.0,0.0,0,0.0,0,4.716520855805899e+45,9,fullbip,0.0,0.5050505050505051
27,30,2.8877739441756117e+47,1.6349017579300248e+47,0.0,3.3976809584303254e+47,12572,,12208,3.3976809584303254e+47,9,fullbip,0.0,0.5050505050505051
28,31,0.0,5.593505525664796e+48,0.0,0.0,0,0.0,0,5.593505525664796e+48,9,fullbip,0.0,0.5050505050505051
29,32,3.3164278890141787e+50,1.888337802935133e+50,0.0,3.7302333732794484e+50,6185,,6066,3.7302333732794484e+50,9,fullbip,0.0,0.5050505050505051
30,33,0.0,6.288679306989363e+51,0.0,0.0,0,0.0,0,6.288679306989363e+51,9,fullbip,0.0,0.5050505050505051
31,34,3.6082735432474263e+53,2.065399576315134e+53,0.0,3.875906577504809e+53,2858,,3052,3.875906577504809e+53,9,fullbip,0.0,0.5050505050505051
32,35,0.0,6.687960532829957e+54,0.0,0.0,0,0.0,0,6.687960532829957e+54,9,fullbip,0.0,0.5050505050505051
33,36,3.7111093392299786e+56,2.134555304740201e+56,0.0,3.889675794641456e+56,1267,,1374,3.889675794641456e+56,9,fullbip,0.0,0.5050505050505051
34,37,0.0,6.713097764293508e+57,0.0,0.0,0,0.0,0,6.713097764293508e+57,9,fullbip,0.0,0.5050505050505051
35,38,3.6001667021414192e+59,2.079775503531123e+59,0.0,3.5025826189573862e+59,501,,524,3.5025826189573862e+59,9,fullbip,0.0,0.5050505050505051
36,39,0.0,6.3454430022265284e+60,0.0,0.0,0,0.0,0,6.3454430022265284e+60,9,fullbip,0.0,0.5050505050505051
37,40,3.2867721907200083e+62,1.9060364775627417e+62,0.0,2.9931022659719714e+62,187,,164,2.9931022659719714e+62,9,fullbip,0.0,0.5050505050505051
38,41,0.0,5.6349932817819414e+63,0.0,0.0,0,0.0,0,5.6349932817819414e+63,9,fullbip,0.0,0.5050505050505051
39,42,2.8172333063314357e+65,1.639135251158071e+65,0.0,2.9456567048603904e+65,80,,31,2.9456567048603904e+65,9,fullbip,0.0,0.5050505050505051
40,43,0.0,4.689844340875101e+66,0.0,0.0,0,0.0,0,4.689844340875101e+66,9,fullbip,0.0,0.5050505050505051
