,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,0.0,20831.207699894574,0.0,0.0,0,0.0,0,20831.207699894574,28,fullbip,0.0,0.5050505050505051
1,4,1500625.0,765389.0707915808,0.0,1537204.5064094476,189102,,188073,1537204.5064094476,28,fullbip,0.0,0.5050505050505051
2,5,0.0,29687818.503431015,0.0,0.0,0,0.0,0,29687818.503431015,28,fullbip,0.0,0.5050505050505051
3,6,2304960000.0,1187012945.2129407,0.0,2381411993.664419,258586,,256698,2381411993.664419,28,fullbip,0.0,0.5050505050505051
4,7,0.0,48302691277.06339,0.0,0.0,0,0.0,0,48302691277.06339,28,fullbip,0.0,0.5050505050505051
5,8,3818742480000.0,1985167425591.4312,0.0,3983189030262.2393,301761,,298621,3983189030262.2393,28,fullbip,0.0,0.5050505050505051
6,9,0.0,81991202313989.53,0.0,0.0,0,0.0,0,81991202313989.53,28,fullbip,0.0,0.5050505050505051
7,10,6464367270144000.0,3391454277533203.5,0.0,6804422079985595.0,316215,,313214,6804422079985595.0,28,fullbip,0.0,0.5050505050505051
8,11,0.0,1.401427387410415e+17,0.0,0.0,0,0.0,0,1.401427387410415e+17,28,fullbip,0.0,0.5050505050505051
9,12,1.0908619768367999e+19,5.774399883311431e+18,0.0,1.1591075952916228e+19,304625,,301902,1.1591075952916228e+19,28,fullbip,0.0,0.5050505050505051
10,13,0.0,2.3689845675123822e+20,0.0,0.0,0,0.0,0,2.3689845675123822e+20,28,fullbip,0.0,0.5050505050505051
11,14,1.8102075318480384e+22,9.665662142339483e+21,0.0,1.930777683686726e+22,271331,,270109,1.930777683686726e+22,28,fullbip,0.0,0.5050505050505051
12,15,0.0,3.918335764099912e+23,0.0,0.0,0,0.0,0,3.918335764099912e+23,28,fullbip,0.0,0.5050505050505051
13,16,2.9286895105886452e+25,1.5769817232409683e+25,0.0,3.1102199250635796e+25,224343,,225757,3.1102199250635796e+25,28,fullbip,0.0,0.5050505050505051
14,17,0.0,6.296682816505828e+26,0.0,0.0,0,0.0,0,6.296682816505828e+26,28,fullbip,0.0,0.5050505050505051
15,18,4.592185152602996e+28,2.4928786347053095e+28,0.0,4.849126710887308e+28,174018,,177115,4.849126710887308e+28,28,fullbip,0.0,0.5050505050505051
16,19,0.0,9.78067215530313e+29,0.0,0.0,0,0.0,0,9.78067215530313e+29,28,fullbip,0.0,0.5050505050505051
17,20,6.947516917373072e+31,3.801124860356444e+31,0.0,7.420310946307952e+31,129271,,131591,7.420310946307952e+31,28,fullbip,0.0,0.5050505050505051
18,21,0.0,1.4626743089394688e+33,0.0,0.0,0,0.0,0,1.4626743089394688e+33,28,fullbip,0.0,0.5050505050505051
19,22,1.0105479152542649e+35,5.570653531980209e+34,0.0,1.0917709105820031e+35,90522,,92603,1.0917709105820031e+35,28,fullbip,0.0,0.5050505050505051
20,23,0.0,2.0990868381374698e+36,0.0,0.0,0,0.0,0,2.0990868381374698e+36,28,fullbip,0.0,0.5050505050505051
21,24,1.408956430843259e+38,7.822985669910477e+37,0.0,1.5406698953699801e+38,59812,,60849,1.5406698953699801e+38,28,fullbip,0.0,0.5050505050505051
22,25,0.0,2.882651689276104e+39,0.0,0.0,0,0.0,0,2.882651689276104e+39,28,fullbip,0.0,0.5050505050505051
23,26,1.878030541050153e+41,1.0499168448703757e+41,0.0,2.07682200611219e+41,37239,,38262,2.07682200611219e+41,28,fullbip,0.0,0.5050505050505051
24,27,0.0,3.778600840872808e+42,0.0,0.0,0,0.0,0,3.778600840872808e+42,28,fullbip,0.0,0.5050505050505051
25,28,2.387379252790684e+44,1.343366208037573e+44,0.0,2.6708694296848573e+44,21864,,22494,2.6708694296848573e+44,28,fullbip,0.0,0.5050505050505051
26,29,0.0,4.716520855805899e+45,0.0,0.0,0,0.0,0,4.716520855805899e+45,28,fullbip,0.0,0.5050505050505051
27,30,2.8877739441756117e+47,1.6349017579300248e+47,0.0,3.193366067834409e+47,11816,,12380,3.193366067834409e+47,28,fullbip,0.0,0.5050505050505051
28,31,0.0,5.593505525664796e+48,0.0,0.0,0,0.0,0,5.593505525664796e+48,28,fullbip,0.0,0.5050505050505051
29,32,3.3164278890141787e+50,1.888337802935133e+50,0.0,3.5300009593864913e+50,5853,,6226,3.5300009593864913e+50,28,fullbip,0.0,0.5050505050505051
30,33,0.0,6.288679306989363e+51,0.0,0.0,0,0.0,0,6.288679306989363e+51,28,fullbip,0.0,0.5050505050505051
31,34,3.6082735432474263e+53,2.065399576315134e+53,0.0,3.7457151739217026e+53,2762,,2989,3.7457151739217026e+53,28,fullbip,0.0,0.5050505050505051
32,35,0.0,6.687960532829957e+54,0.0,0.0,0,0.0,0,6.687960532829957e+54,28,fullbip,0.0,0.5050505050505051
33,36,3.7111093392299786e+56,2.134555304740201e+56,0.0,3.567326971881089e+56,1162,,1286,3.567326971881089e+56,28,fullbip,0.0,0.5050505050505051
34,37,0.0,6.713097764293508e+57,0.0,0.0,0,0.0,0,6.713097764293508e+57,28,fullbip,0.0,0.5050505050505051
35,38,3.6001667021414192e+59,2.079775503531123e+59,0.0,3.3487765957696287e+59,479,,523,3.3487765957696287e+59,28,fullbip,0.0,0.5050505050505051
36,39,0.0,6.3454430022265284e+60,0.0,0.0,0,0.0,0,6.3454430022265284e+60,28,fullbip,0.0,0.5050505050505051
37,40,3.2867721907200083e+62,1.9060364775627417e+62,0.0,2.560943115270118e+62,160,,199,2.560943115270118e+62,28,fullbip,0.0,0.5050505050505051
38,41,0.0,5.6349932817819414e+63,0.0,0.0,0,0.0,0,5.6349932817819414e+63,28,fullbip,0.0,0.5050505050505051
39,42,2.8172333063314357e+65,1.639135251158071e+65,0.0,2.39334607269903e+65,65,,80,2.39334607269903e+65,28,fullbip,0.0,0.5050505050505051
40,43,0.0,4.689844340875101e+66,0.0,0.0,0,0.0,0,4.689844340875101e+66,28,fullbip,0.0,0.5050505050505051
41,44,2.2615980646872495e+68,1.3194224609142419e+68,0.0,1.1910102779393526e+68,14,,27,1.1910102779393526e+68,28,fullbip,0.0,0.5050505050505051
42,45,0.0,3.6487732252443226e+69,0.0,0.0,0,0.0,0,3.6487732252443226e+69,28,fullbip,0.0,0.5050505050505051
43,46,1.69600188781416e+71,9.915144633816095e+70,0.0,0.0,0,,2,9.915144633816095e+70,28,fullbip,0.0,0.5050505050505051
44,47,0.0,2.646595666279731e+72,0.0,0.0,0,0.0,0,2.646595666279731e+72,28,fullbip,0.0,0.5050505050505051
45,48,1.1848693188741674e+74,6.936731696867436e+73,0.0,0.0,0,0.0,0,6.936731696867436e+73,28,fullbip,0.0,0.5050505050505051
46,49,0.0,1.7845889832386233e+75,0.0,0.0,0,0.0,0,1.7845889832386233e+75,28,fullbip,0.0,0.5050505050505051
47,50,7.689327931765797e+76,4.504735221326586e+76,0.0,0.0,0,0.0,0,4.504735221326586e+76,28,fullbip,0.0,0.5050505050505051
48,51,0.0,1.115254313063623e+78,0.0,0.0,0,0.0,0,1.115254313063623e+78,28,fullbip,0.0,0.5050505050505051
49,52,4.620990343609253e+79,2.7068963950524415e+79,0.0,0.0,0,0.0,0,2.7068963950524415e+79,28,fullbip,0.0,0.5050505050505051
50,53,0.0,6.438358492520388e+80,0.0,0.0,0,0.0,0,6.438358492520388e+80,28,fullbip,0.0,0.5050505050505051
51,54,2.5631093105885993e+82,1.4999954175896264e+82,0.0,0.0,0,0.0,0,1.4999954175896264e+82,28,fullbip,0.0,0.5050505050505051
52,55,0.0,3.4214771508655946e+83,0.0,0.0,0,0.0,0,3.4214771508655946e+83,28,fullbip,0.0,0.5050505050505051
53,56,1.3074603672548915e+85,7.637225783182132e+84,0.0,0.0,0,0.0,0,7.637225783182132e+84,28,fullbip,0.0,0.5050505050505051
54,57,0.0,1.6673865257629604e+86,0.0,0.0,0,0.0,0,1.6673865257629604e+86,28,fullbip,0.0,0.5050505050505051
55,58,6.1098975507028585e+87,3.5586593300635807e+87,0.0,0.0,0,0.0,0,3.5586593300635807e+87,28,fullbip,0.0,0.5050505050505051
56,59,0.0,7.420727724734536e+88,0.0,0.0,0,0.0,0,7.420727724734536e+88,28,fullbip,0.0,0.5050505050505051
57,60,2.6046493258646284e+90,1.5110050813243133e+90,0.0,0.0,0,0.0,0,1.5110050813243133e+90,28,fullbip,0.0,0.5050505050505051
58,61,0.0,3.0024939519608812e+91,0.0,0.0,0,0.0,0,3.0024939519608812e+91,28,fullbip,0.0,0.5050505050505051
59,62,1.0082513519475981e+93,5.818616089699361e+92,0.0,0.0,0,0.0,0,5.818616089699361e+92,28,fullbip,0.0,0.5050505050505051
60,63,0.0,1.0989786361497274e+94,0.0,0.0,0,0.0,0,1.0989786361497274e+94,28,fullbip,0.0,0.5050505050505051
61,64,3.526044024889241e+95,2.0215587128038307e+95,0.0,0.0,0,0.0,0,2.0215587128038307e+95,28,fullbip,0.0,0.5050505050505051
62,65,0.0,3.6190141991453194e+96,0.0,0.0,0,0.0,0,3.6190141991453194e+96,28,fullbip,0.0,0.5050505050505051
63,66,1.1078189227288378e+98,6.300319331998472e+97,0.0,0.0,0,0.0,0,6.300319331998472e+97,28,fullbip,0.0,0.5050505050505051
64,67,0.0,1.0657256581489955e+99,0.0,0.0,0,0.0,0,1.0657256581489955e+99,28,fullbip,0.0,0.5050505050505051
65,68,3.10743207825439e+100,1.7500887033329087e+100,0.0,0.0,0,0.0,0,1.7500887033329087e+100,28,fullbip,0.0,0.5050505050505051
66,69,0.0,2.7874345033321693e+101,0.0,0.0,0,0.0,0,2.7874345033321693e+101,28,fullbip,0.0,0.5050505050505051
67,70,7.727739659750346e+102,4.301819915315666e+102,0.0,0.0,0,0.0,0,4.301819915315666e+102,28,fullbip,0.0,0.5050505050505051
68,71,0.0,6.426107427914993e+103,0.0,0.0,0,0.0,0,6.426107427914993e+103,28,fullbip,0.0,0.5050505050505051
69,72,1.690443050570388e+105,9.28125364343222e+104,0.0,0.0,0,0.0,0,9.28125364343222e+104,28,fullbip,0.0,0.5050505050505051
70,73,0.0,1.2945210561200604e+106,0.0,0.0,0,0.0,0,1.2945210561200604e+106,28,fullbip,0.0,0.5050505050505051
71,74,3.223720585087746e+107,1.7414011750018015e+107,0.0,0.0,0,0.0,0,1.7414011750018015e+107,28,fullbip,0.0,0.5050505050505051
72,75,0.0,2.2561992327969467e+108,0.0,0.0,0,0.0,0,2.2561992327969467e+108,28,fullbip,0.0,0.5050505050505051
73,76,5.304717057514124e+109,2.8112530312960368e+109,0.0,0.0,0,0.0,0,2.8112530312960368e+109,28,fullbip,0.0,0.5050505050505051
74,77,0.0,3.363325153537958e+110,0.0,0.0,0,0.0,0,3.363325153537958e+110,28,fullbip,0.0,0.5050505050505051
75,78,7.442926086850587e+111,3.856804485182417e+111,0.0,0.0,0,0.0,0,3.856804485182417e+111,28,fullbip,0.0,0.5050505050505051
76,79,0.0,4.23109352804822e+112,0.0,0.0,0,0.0,0,4.23109352804822e+112,28,fullbip,0.0,0.5050505050505051
77,80,8.780792050961981e+113,4.431429395853534e+113,0.0,0.0,0,0.0,0,4.431429395853534e+113,28,fullbip,0.0,0.5050505050505051
78,81,0.0,4.420929687844903e+114,0.0,0.0,0,0.0,0,4.420929687844903e+114,28,fullbip,0.0,0.5050505050505051
79,82,8.56662639118242e+115,4.190570823844116e+115,0.0,0.0,0,0.0,0,4.190570823844116e+115,28,fullbip,0.0,0.5050505050505051
80,83,0.0,3.7637109261250545e+116,0.0,0.0,0,0.0,0,3.7637109261250545e+116,28,fullbip,0.0,0.5050505050505051
81,84,6.773753867884957e+117,3.1929991082025326e+117,0.0,0.0,0,0.0,0,3.1929991082025326e+117,28,fullbip,0.0,0.5050505050505051
82,85,0.0,2.549845990151043e+118,0.0,0.0,0,0.0,0,2.549845990151043e+118,28,fullbip,0.0,0.5050505050505051
83,86,4.234383813226689e+119,1.9092398622519258e+119,0.0,0.0,0,0.0,0,1.9092398622519258e+119,28,fullbip,0.0,0.5050505050505051
84,87,0.0,1.3344507106416574e+120,0.0,0.0,0,0.0,0,1.3344507106416574e+120,28,fullbip,0.0,0.5050505050505051
85,88,2.0276924305610532e+121,8.661982057711861e+120,0.0,0.0,0,0.0,0,8.661982057711861e+120,28,fullbip,0.0,0.5050505050505051
86,89,0.0,5.190700858553924e+121,0.0,0.0,0,0.0,0,5.190700858553924e+121,28,fullbip,0.0,0.5050505050505051
87,90,7.137477355574907e+122,2.851681335872218e+122,0.0,0.0,0,0.0,0,2.851681335872218e+122,28,fullbip,0.0,0.5050505050505051
88,91,0.0,1.4244162516844246e+123,0.0,0.0,0,0.0,0,1.4244162516844246e+123,28,fullbip,0.0,0.5050505050505051
89,92,1.7455787010916893e+124,6.404243028818312e+123,0.0,0.0,0,0.0,0,6.404243028818312e+123,28,fullbip,0.0,0.5050505050505051
90,93,0.0,2.5597495759803836e+124,0.0,0.0,0,0.0,0,2.5597495759803836e+124,28,fullbip,0.0,0.5050505050505051
91,94,2.733501965964858e+125,8.953347162923006e+124,0.0,0.0,0,0.0,0,8.953347162923006e+124,28,fullbip,0.0,0.5050505050505051
92,95,0.0,2.684576182822209e+125,0.0,0.0,0,0.0,0,2.684576182822209e+125,28,fullbip,0.0,0.5050505050505051
93,96,2.408898607506531e+126,6.70861577672848e+125,0.0,0.0,0,0.0,0,6.70861577672848e+125,28,fullbip,0.0,0.5050505050505051
94,97,0.0,1.3413039978463691e+126,0.0,0.0,0,0.0,0,1.3413039978463691e+126,28,fullbip,0.0,0.5050505050505051
95,98,9.438949645739877e+126,2.0115412459971833e+126,0.0,0.0,0,0.0,0,2.0115412459971833e+126,28,fullbip,0.0,0.5050505050505051
96,99,0.0,2.0113360076290578e+126,0.0,0.0,0,0.0,0,2.0113360076290578e+126,28,fullbip,0.0,0.5050505050505051
97,100,9.250170652825079e+126,1.0056680038145289e+126,0.0,0.0,0,0.0,0,1.0056680038145289e+126,28,fullbip,0.0,0.5050505050505051
