,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,38,32.42858725761773,0.0,36.13607647036316,7032,,6956,36.13607647036316,44,config,0.0,0.30526315789473685
1,4,148,126.215475142149,0.0,159.0408979618617,8269,,8142,159.0408979618617,44,config,0.0,0.30526315789473685
2,5,530,493.17036181858646,0.0,609.0479414990549,7042,,6962,609.0479414990549,44,config,0.0,0.30526315789473685
3,6,1792,1881.8342753603956,0.0,2142.9107839750586,5769,,5983,2142.9107839750586,44,config,0.0,0.30526315789473685
4,7,5546,6893.456082372818,0.0,6790.835119258448,4313,,4419,6790.835119258448,44,config,0.0,0.30526315789473685
5,8,15463,23936.61921234456,0.0,19766.342483411187,2908,,2890,19766.342483411187,44,config,0.0,0.30526315789473685
6,9,39236,77940.99168089738,0.0,52705.22344303876,1853,,1784,52705.22344303876,44,config,0.0,0.30526315789473685
7,10,90043,235545.8811745857,0.0,107310.36535563647,941,,973,107310.36535563647,44,config,0.0,0.30526315789473685
8,11,186307,653667.9956041134,0.0,248448.38524310262,523,,513,248448.38524310262,44,config,0.0,0.30526315789473685
9,12,345219,1646211.2415608854,0.0,413821.1881730155,233,,235,413821.1881730155,44,config,0.0,0.30526315789473685
10,13,569498,3710973.3574943366,0.0,713684.8429851873,92,,96,713684.8429851873,44,config,0.0,0.30526315789473685
11,14,821921,7363352.39881771,0.0,488854.0063224357,19,,37,488854.0063224357,44,config,0.0,0.30526315789473685
12,15,1015740,12587457.153347326,0.0,610894.7519388085,5,,6,610894.7519388085,44,config,0.0,0.30526315789473685
13,16,1044018,18011657.439822655,0.0,0.0,0,,4,18011657.439822655,44,config,0.0,0.30526315789473685
14,17,855884,20699465.144464925,0.0,3996286.8701431653,1,0.0,0,3996286.8701431653,44,config,0.0,0.30526315789473685
15,18,521797,17903221.607405625,0.0,0.0,0,0.0,0,17903221.607405625,44,config,0.0,0.30526315789473685
16,19,208345,10355104.353535444,0.0,0.0,0,0.0,0,10355104.353535444,44,config,0.0,0.30526315789473685
17,20,35915,3002980.262525278,0.0,0.0,0,0.0,0,3002980.262525278,44,config,0.0,0.30526315789473685
