,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,34,27.652354570637126,0.0,32.36236301068828,6968,,7013,32.36236301068828,0,config,0.0,0.2894736842105263
1,4,119,102.05901917189097,0.0,129.23384268742902,7187,,7120,129.23384268742902,0,config,0.0,0.2894736842105263
2,5,407,378.1555236684802,0.0,485.77701017650423,6451,,6412,485.77701017650423,0,config,0.0,0.2894736842105263
3,6,1293,1368.3259080109483,0.0,1653.2538207088433,5235,,5203,1653.2538207088433,0,config,0.0,0.2894736842105263
4,7,3878,4753.132101511715,0.0,5079.621883160353,3890,,3860,5079.621883160353,0,config,0.0,0.2894736842105263
5,8,10763,15650.938268464562,0.0,14832.972539500637,2686,,2786,14832.972539500637,0,config,0.0,0.2894736842105263
6,9,27198,48325.70412718882,0.0,39311.839835796985,1757,,1774,39311.839835796985,0,config,0.0,0.2894736842105263
7,10,61335,138491.29419607535,0.0,90562.86187957131,1008,,994,90562.86187957131,0,config,0.0,0.2894736842105263
8,11,122568,364450.7742001983,0.0,170375.8723350082,502,,509,170375.8723350082,0,config,0.0,0.2894736842105263
9,12,214122,870365.9936491578,0.0,268198.5627828269,190,,212,268198.5627828269,0,config,0.0,0.2894736842105263
10,13,322015,1860539.4520111554,0.0,464109.3773943058,94,,82,464109.3773943058,0,config,0.0,0.2894736842105263
11,14,408200,3500751.863652569,0.0,533641.0824080282,24,,25,533641.0824080282,0,config,0.0,0.2894736842105263
12,15,424725,5674903.021078901,0.0,421658.67969019833,7,,9,421658.67969019833,0,config,0.0,0.2894736842105263
13,16,351596,7700320.711167917,0.0,144983.8726638105,1,,1,144983.8726638105,0,config,0.0,0.2894736842105263
14,17,219390,8391680.775018906,0.0,0.0,0,0.0,0,8391680.775018906,0,config,0.0,0.2894736842105263
15,18,93858,6882650.460212875,0.0,0.0,0,0.0,0,6882650.460212875,0,config,0.0,0.2894736842105263
16,19,23869,3774971.7205599705,0.0,0.0,0,0.0,0,3774971.7205599705,0,config,0.0,0.2894736842105263
17,20,2816,1038117.223153992,0.0,0.0,0,0.0,0,1038117.223153992,0,config,0.0,0.2894736842105263
