,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,27,26.171301939058168,0.0,26.26930924231364,6118,,6119,26.26930924231364,39,config,0.0,0.28421052631578947
1,4,102,94.83653360548185,0.0,112.51825206483528,6888,,6895,112.51825206483528,39,config,0.0,0.28421052631578947
2,5,324,345.0053264637319,0.0,381.10247164894525,6038,,6160,381.10247164894525,39,config,0.0,0.28421052631578947
3,6,932,1225.6768177000997,0.0,1157.0991728809686,4896,,4845,1157.0991728809686,39,config,0.0,0.28421052631578947
4,7,2717,4180.203041419288,0.0,3743.205695649797,3915,,3913,3743.205695649797,39,config,0.0,0.28421052631578947
5,8,7240,13514.156411535778,0.0,9927.03935564301,2811,,2871,9927.03935564301,39,config,0.0,0.28421052631578947
6,9,17819,40969.23206865583,0.0,25184.067152239862,1864,,1877,25184.067152239862,39,config,0.0,0.28421052631578947
7,10,40570,115274.4813889653,0.0,61600.40835756062,1173,,1129,61600.40835756062,39,config,0.0,0.28421052631578947
8,11,84581,297838.3729667046,0.0,142147.40419520825,682,,660,142147.40419520825,39,config,0.0,0.28421052631578947
9,12,159690,698352.6060877205,0.0,237806.04828784557,323,,308,237806.04828784557,39,config,0.0,0.28421052631578947
10,13,270079,1465692.2712383573,0.0,426731.8926652482,165,,152,426731.8926652482,39,config,0.0,0.28421052631578947
11,14,404586,2707673.6168666496,0.0,805802.7570227514,82,,50,805802.7570227514,39,config,0.0,0.28421052631578947
12,15,528774,4309476.324949867,0.0,1480932.1059828924,39,,18,1480932.1059828924,39,config,0.0,0.28421052631578947
13,16,586967,5741243.130278607,0.0,443173.09271624853,4,,2,443173.09271624853,39,config,0.0,0.28421052631578947
14,17,530663,6142952.401932775,0.0,637784.5806742492,2,,1,637784.5806742492,39,config,0.0,0.28421052631578947
15,18,364518,4946693.249977445,0.0,0.0,0,0.0,0,4946693.249977445,39,config,0.0,0.28421052631578947
16,19,163313,2663814.869239932,0.0,0.0,0,0.0,0,2663814.869239932,39,config,0.0,0.28421052631578947
17,20,33782,719230.0146947816,0.0,0.0,0,0.0,0,719230.0146947816,39,config,0.0,0.28421052631578947
