,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,28,27.652354570637126,0.0,24.62413031885458,4594,,4561,24.62413031885458,37,config,0.0,0.2894736842105263
1,4,135,102.05901917189097,0.0,136.93658109037938,7833,,7991,136.93658109037938,37,config,0.0,0.2894736842105263
2,5,410,378.1555236684802,0.0,443.57255954086924,6269,,6113,443.57255954086924,37,config,0.0,0.2894736842105263
3,6,1406,1368.3259080109483,0.0,1656.401947044712,6091,,6008,1656.401947044712,37,config,0.0,0.2894736842105263
4,7,4044,4753.132101511715,0.0,4801.005452072634,4185,,4224,4801.005452072634,37,config,0.0,0.2894736842105263
5,8,11311,15650.938268464562,0.0,14221.799664983433,3114,,3033,14221.799664983433,37,config,0.0,0.2894736842105263
6,9,28303,48325.70412718882,0.0,32606.2739961296,1801,,1964,32606.2739961296,37,config,0.0,0.2894736842105263
7,10,64618,138491.29419607535,0.0,80472.40233709967,1113,,1059,80472.40233709967,37,config,0.0,0.2894736842105263
8,11,132284,364450.7742001983,0.0,155407.13635295062,599,,597,155407.13635295062,37,config,0.0,0.2894736842105263
9,12,240335,870365.9936491578,0.0,269669.1966078688,253,,263,269669.1966078688,37,config,0.0,0.2894736842105263
10,13,385871,1860539.4520111554,0.0,384133.8488042634,96,,132,384133.8488042634,37,config,0.0,0.2894736842105263
11,14,545213,3500751.863652569,0.0,493087.36975386314,37,,36,493087.36975386314,37,config,0.0,0.2894736842105263
12,15,666238,5674903.021078901,0.0,579710.863186423,13,,14,579710.863186423,37,config,0.0,0.2894736842105263
13,16,682039,7700320.711167917,0.0,296813.5050990348,2,,5,296813.5050990348,37,config,0.0,0.2894736842105263
14,17,543492,8391680.775018906,0.0,0.0,0,0.0,0,8391680.775018906,37,config,0.0,0.2894736842105263
15,18,305265,6882650.460212875,0.0,0.0,0,0.0,0,6882650.460212875,37,config,0.0,0.2894736842105263
16,19,93057,3774971.7205599705,0.0,0.0,0,0.0,0,3774971.7205599705,37,config,0.0,0.2894736842105263
17,20,6874,1038117.223153992,0.0,0.0,0,0.0,0,1038117.223153992,37,config,0.0,0.2894736842105263
