,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,33,30.779999999999998,0.0,31.14099771153589,6098,,6078,31.14099771153589,29,config,0.0,0.3
1,4,117,117.73349999999999,0.0,123.66819064853719,6807,,6771,123.66819064853719,29,config,0.0,0.3
2,5,422,452.0966399999999,0.0,479.5344245140792,6624,,6759,479.5344245140792,29,config,0.0,0.3
3,6,1429,1695.3623999999998,0.0,1762.2854962808976,6048,,6099,1762.2854962808976,29,config,0.0,0.3
4,7,4382,6103.304639999999,0.0,5521.243718278852,4555,,4654,5521.243718278852,29,config,0.0,0.3
5,8,12664,20827.527083999994,0.0,16468.030295278793,3264,,3289,16468.030295278793,29,config,0.0,0.3
6,9,33947,66648.08666879998,0.0,45821.3916301778,2130,,2089,45821.3916301778,29,config,0.0,0.3
7,10,83677,197944.8174063359,0.0,117194.69618081901,1266,,1176,117194.69618081901,29,config,0.0,0.3
8,11,186917,539849.5020172797,0.0,267515.81197519903,698,,627,267515.81197519903,29,config,0.0,0.3
9,12,374884,1336127.5174927674,0.0,477406.6248576407,301,,277,477406.6248576407,29,config,0.0,0.3
10,13,662376,2960036.3464455153,0.0,813440.8161420211,137,,130,813440.8161420211,29,config,0.0,0.3
11,14,1009783,5772070.875568755,0.0,1472919.4614539049,49,,29,1472919.4614539049,29,config,0.0,0.3
12,15,1299763,9697079.070955507,0.0,1589563.2809528983,16,,14,1589563.2809528983,29,config,0.0,0.3
13,16,1366902,13636517.443531182,0.0,2812537.80287141,6,,5,2812537.80287141,29,config,0.0,0.3
14,17,1115671,15401243.230341097,0.0,1693824.4399759693,1,,2,1693824.4399759693,29,config,0.0,0.3
15,18,652424,13091056.745789934,0.0,0.0,0,,1,13091056.745789934,29,config,0.0,0.3
16,19,236100,7441232.255501647,0.0,0.0,0,0.0,0,7441232.255501647,29,config,0.0,0.3
17,20,37363,2120751.1928179692,0.0,0.0,0,0.0,0,2120751.1928179692,29,config,0.0,0.3
