,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,45,39.61130193905817,0.0,42.05993059121359,7429,,7486,42.05993059121359,7,config,0.0,0.3263157894736842
1,4,168,164.80386412013416,0.0,172.67141531575243,7581,,7441,172.67141531575243,7,config,0.0,0.3263157894736842
2,5,677,688.3597187670446,0.0,744.8668416295319,7550,,7644,744.8668416295319,7,config,0.0,0.3263157894736842
3,6,2523,2807.783063391893,0.0,3011.7584319816965,6622,,6589,3011.7584319816965,7,config,0.0,0.3263157894736842
4,7,8890,10994.68736401878,0.0,11259.589715829212,5193,,5283,11259.589715829212,7,config,0.0,0.3263157894736842
5,8,28911,40810.543491969715,0.0,37595.16607211363,3754,,3673,37595.16607211363,7,config,0.0,0.3263157894736842
6,9,85859,142049.3303299437,0.0,110210.69566797232,2306,,2401,110210.69566797232,7,config,0.0,0.3263157894736842
7,10,230993,458894.09977115504,0.0,297016.20664793183,1365,,1371,297016.20664793183,7,config,0.0,0.3263157894736842
8,11,557339,1361312.6404694552,0.0,694411.3817881643,667,,658,694411.3817881643,7,config,0.0,0.3263157894736842
9,12,1193792,3664796.924211191,0.0,1524045.4917318404,315,,288,1524045.4917318404,7,config,0.0,0.3263157894736842
10,13,2243292,8831121.980933202,0.0,2872617.219646496,145,,109,2872617.219646496,7,config,0.0,0.3263157894736842
11,14,3641230,18731274.517453056,0.0,5555277.969975853,53,,38,5555277.969975853,7,config,0.0,0.3263157894736842
12,15,5004344,34228939.53926159,0.0,7066802.501986517,17,,16,7066802.501986517,7,config,0.0,0.3263157894736842
13,16,5647376,52356766.071567886,0.0,6944395.627830957,3,,3,6944395.627830957,7,config,0.0,0.3263157894736842
14,17,4956922,64319395.59504069,0.0,0.0,0,0.0,0,64319395.59504069,7,config,0.0,0.3263157894736842
15,18,3072870,59467230.66418674,0.0,0.0,0,0.0,0,59467230.66418674,7,config,0.0,0.3263157894736842
16,19,1124246,36767550.92589053,0.0,0.0,0,0.0,0,36767550.92589053,7,config,0.0,0.3263157894736842
17,20,153411,11397940.787026064,0.0,0.0,0,0.0,0,11397940.787026064,7,config,0.0,0.3263157894736842
