,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,30,30.779999999999998,0.0,28.877627710737865,5801,,5768,28.877627710737865,8,config,0.0,0.3
1,4,123,117.73349999999999,0.0,131.6854054838127,7636,,7554,131.6854054838127,8,config,0.0,0.3
2,5,411,452.0966399999999,0.0,485.8640166485664,6583,,6492,485.8640166485664,8,config,0.0,0.3
3,6,1347,1695.3623999999998,0.0,1668.0709123100337,5490,,5421,1668.0709123100337,8,config,0.0,0.3
4,7,4448,6103.304639999999,0.0,5995.483345086265,4552,,4597,5995.483345086265,8,config,0.0,0.3
5,8,13460,20827.527083999994,0.0,19027.2988069532,3242,,3385,19027.2988069532,8,config,0.0,0.3
6,9,37903,66648.08666879998,0.0,58175.64551691895,2283,,2300,58175.64551691895,8,config,0.0,0.3
7,10,97489,197944.8174063359,0.0,145221.58015035398,1242,,1348,145221.58015035398,8,config,0.0,0.3
8,11,225062,539849.5020172797,0.0,333907.85881467455,689,,642,333907.85881467455,8,config,0.0,0.3
9,12,460425,1336127.5174927674,0.0,617359.3906742067,298,,288,617359.3906742067,8,config,0.0,0.3
10,13,818265,2960036.3464455153,0.0,1074140.6266060327,124,,142,1074140.6266060327,8,config,0.0,0.3
11,14,1238631,5772070.875568755,0.0,1360983.4014221595,38,,52,1360983.4014221595,8,config,0.0,0.3
12,15,1556385,9697079.070955507,0.0,2382604.43636237,18,,10,2382604.43636237,8,config,0.0,0.3
13,16,1576024,13636517.443531182,0.0,1586066.992910413,4,,1,1586066.992910413,8,config,0.0,0.3
14,17,1241166,15401243.230341097,0.0,0.0,0,0.0,0,15401243.230341097,8,config,0.0,0.3
15,18,715524,13091056.745789934,0.0,0.0,0,0.0,0,13091056.745789934,8,config,0.0,0.3
16,19,272354,7441232.255501647,0.0,0.0,0,0.0,0,7441232.255501647,8,config,0.0,0.3
17,20,51040,2120751.1928179692,0.0,0.0,0,0.0,0,2120751.1928179692,8,config,0.0,0.3
