,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,27,30.779999999999998,0.0,27.123844243424905,5615,,5630,27.123844243424905,4,config,0.0,0.3
1,4,94,117.73349999999999,0.0,104.43509913732694,6178,,6040,104.43509913732694,4,config,0.0,0.3
2,5,378,452.0966399999999,0.0,459.13616616961474,6988,,6890,459.13616616961474,4,config,0.0,0.3
3,6,1226,1695.3623999999998,0.0,1610.3359803277417,5863,,5695,1610.3359803277417,4,config,0.0,0.3
4,7,3922,6103.304639999999,0.0,5421.3066377957275,4712,,4585,5421.3066377957275,4,config,0.0,0.3
5,8,11942,20827.527083999994,0.0,16882.52429251616,3506,,3551,16882.52429251616,4,config,0.0,0.3
6,9,33179,66648.08666879998,0.0,47333.599181661906,2313,,2471,47333.599181661906,4,config,0.0,0.3
7,10,85345,197944.8174063359,0.0,122602.54205094432,1364,,1536,122602.54205094432,4,config,0.0,0.3
8,11,202557,539849.5020172797,0.0,319895.9303560252,807,,865,319895.9303560252,4,config,0.0,0.3
9,12,435256,1336127.5174927674,0.0,636363.3424929806,380,,441,636363.3424929806,4,config,0.0,0.3
10,13,839809,2960036.3464455153,0.0,1100823.256674707,171,,185,1100823.256674707,4,config,0.0,0.3
11,14,1440135,5772070.875568755,0.0,1957653.441559528,69,,76,1957653.441559528,4,config,0.0,0.3
12,15,2149750,9697079.070955507,0.0,3942758.853476208,28,,28,3942758.853476208,4,config,0.0,0.3
13,16,2714664,13636517.443531182,0.0,1488801.5430581793,4,,6,1488801.5430581793,4,config,0.0,0.3
14,17,2776604,15401243.230341097,0.0,4723609.102941092,2,,1,4723609.102941092,4,config,0.0,0.3
15,18,2143378,13091056.745789934,0.0,0.0,0,0.0,0,13091056.745789934,4,config,0.0,0.3
16,19,1108974,7441232.255501647,0.0,0.0,0,0.0,0,7441232.255501647,4,config,0.0,0.3
17,20,291279,2120751.1928179692,0.0,0.0,0,0.0,0,2120751.1928179692,4,config,0.0,0.3
