,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,43,39.61130193905817,0.0,40.590609174891796,6914,,6875,40.590609174891796,27,config,0.0,0.3263157894736842
1,4,187,164.80386412013416,0.0,194.7025265894351,8423,,8443,194.7025265894351,27,config,0.0,0.3263157894736842
2,5,727,688.3597187670446,0.0,826.6748290682441,7743,,7619,826.6748290682441,27,config,0.0,0.3263157894736842
3,6,2773,2807.783063391893,0.0,3331.15002045902,6686,,6798,3331.15002045902,27,config,0.0,0.3263157894736842
4,7,9805,10994.68736401878,0.0,12466.91464849854,5084,,5068,12466.91464849854,27,config,0.0,0.3263157894736842
5,8,32370,40810.543491969715,0.0,43054.49722931949,3525,,3582,43054.49722931949,27,config,0.0,0.3263157894736842
6,9,98018,142049.3303299437,0.0,129649.18458829244,2246,,2287,129649.18458829244,27,config,0.0,0.3263157894736842
7,10,266303,458894.09977115504,0.0,363028.67111338384,1280,,1336,363028.67111338384,27,config,0.0,0.3263157894736842
8,11,640844,1361312.6404694552,0.0,862540.4549050872,641,,587,862540.4549050872,27,config,0.0,0.3263157894736842
9,12,1347523,3664796.924211191,0.0,1800563.5397336802,294,,258,1800563.5397336802,27,config,0.0,0.3263157894736842
10,13,2440898,8831121.980933202,0.0,3646687.1932346798,117,,99,3646687.1932346798,27,config,0.0,0.3263157894736842
11,14,3741384,18731274.517453056,0.0,4487539.812433254,35,,33,4487539.812433254,27,config,0.0,0.3263157894736842
12,15,4737226,34228939.53926159,0.0,6541955.884425179,10,,13,6541955.884425179,27,config,0.0,0.3263157894736842
13,16,4767906,52356766.071567886,0.0,5160052.514256208,2,,2,5160052.514256208,27,config,0.0,0.3263157894736842
14,17,3574402,64319395.59504069,0.0,0.0,0,0.0,0,64319395.59504069,27,config,0.0,0.3263157894736842
15,18,1780947,59467230.66418674,0.0,0.0,0,0.0,0,59467230.66418674,27,config,0.0,0.3263157894736842
16,19,495762,36767550.92589053,0.0,0.0,0,0.0,0,36767550.92589053,27,config,0.0,0.3263157894736842
17,20,47360,11397940.787026064,0.0,0.0,0,0.0,0,11397940.787026064,27,config,0.0,0.3263157894736842
