,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,45,37.72537396121884,0.0,42.325787246135064,7395,,7379,42.325787246135064,24,config,0.0,0.32105263157894737
1,4,173,154.4258399912524,0.0,176.07054590816074,7910,,8018,176.07054590816074,24,config,0.0,0.32105263157894737
2,5,658,634.6089256061571,0.0,728.1981265537073,7230,,7200,728.1981265537073,24,config,0.0,0.32105263157894737
3,6,2420,2546.785819866815,0.0,2887.4261046816096,6234,,6119,2887.4261046816096,24,config,0.0,0.32105263157894737
4,7,8387,9811.827474434253,0.0,10576.852125368996,4933,,4981,10576.852125368996,24,config,0.0,0.32105263157894737
5,8,26496,35832.53573064772,0.0,34371.30040052905,3441,,3599,34371.30040052905,24,config,0.0,0.32105263157894737
6,9,75529,122710.7188530252,0.0,108210.63172756662,2347,,2246,108210.63172756662,24,config,0.0,0.32105263157894737
7,10,194812,390026.3321860101,0.0,279465.69339862163,1334,,1260,279465.69339862163,24,config,0.0,0.32105263157894737
8,11,451237,1138354.366667302,0.0,557422.0629728308,653,,691,557422.0629728308,24,config,0.0,0.32105263157894737
9,12,931052,3015141.2369753676,0.0,1186412.177967607,300,,302,1186412.177967607,24,config,0.0,0.32105263157894737
10,13,1692679,7148448.212035527,0.0,2072759.858433848,131,,118,2072759.858433848,24,config,0.0,0.32105263157894737
11,14,2674325,14917682.716168875,0.0,5390214.2819117,67,,65,5390214.2819117,24,config,0.0,0.32105263157894737
12,15,3606079,26820423.241280463,0.0,5171351.658451369,18,,18,5171351.658451369,24,config,0.0,0.32105263157894737
13,16,4048936,40362972.47659806,0.0,6863790.066698789,5,,4,6863790.066698789,24,config,0.0,0.32105263157894737
14,17,3670773,48785462.70855692,0.0,6025768.054280966,2,0.0,0,6025768.054280966,24,config,0.0,0.32105263157894737
15,18,2555599,44377653.358573265,0.0,0.0,0,0.0,0,44377653.358573265,24,config,0.0,0.32105263157894737
16,19,1250726,26995381.378234595,0.0,0.0,0,0.0,0,26995381.378234595,24,config,0.0,0.32105263157894737
17,20,325162,8233591.320361552,0.0,0.0,0,0.0,0,8233591.320361552,24,config,0.0,0.32105263157894737
