,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,36,30.779999999999998,0.0,34.38700695273065,6992,,7011,34.38700695273065,12,config,0.0,0.3
1,4,128,117.73349999999999,0.0,134.75715316341885,7301,,7377,134.75715316341885,12,config,0.0,0.3
2,5,434,452.0966399999999,0.0,482.8837628040873,6421,,6497,482.8837628040873,12,config,0.0,0.3
3,6,1390,1695.3623999999998,0.0,1672.7221321296136,5387,,5328,1672.7221321296136,12,config,0.0,0.3
4,7,4317,6103.304639999999,0.0,5537.158757296014,4378,,4375,5537.158757296014,12,config,0.0,0.3
5,8,12365,20827.527083999994,0.0,15943.60504535334,3049,,3116,15943.60504535334,12,config,0.0,0.3
6,9,32706,66648.08666879998,0.0,44633.366203865444,2070,,1928,44633.366203865444,12,config,0.0,0.3
7,10,79538,197944.8174063359,0.0,110890.25751305505,1197,,1198,110890.25751305505,12,config,0.0,0.3
8,11,175744,539849.5020172797,0.0,236395.97246093766,644,,656,236395.97246093766,12,config,0.0,0.3
9,12,349298,1336127.5174927674,0.0,493357.04150524834,320,,315,493357.04150524834,12,config,0.0,0.3
10,13,616087,2960036.3464455153,0.0,942619.2263013124,162,,139,942619.2263013124,12,config,0.0,0.3
11,14,947043,5772070.875568755,0.0,1170463.809726436,53,,46,1170463.809726436,12,config,0.0,0.3
12,15,1241158,9697079.070955507,0.0,2159724.727645844,22,,11,2159724.727645844,12,config,0.0,0.3
13,16,1354629,13636517.443531182,0.0,1737285.2415073018,4,,3,1737285.2415073018,12,config,0.0,0.3
14,17,1192799,15401243.230341097,0.0,0.0,0,0.0,0,15401243.230341097,12,config,0.0,0.3
15,18,808748,13091056.745789934,0.0,0.0,0,0.0,0,13091056.745789934,12,config,0.0,0.3
16,19,386764,7441232.255501647,0.0,0.0,0,0.0,0,7441232.255501647,12,config,0.0,0.3
17,20,98083,2120751.1928179692,0.0,0.0,0,0.0,0,2120751.1928179692,12,config,0.0,0.3
