,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,35,34.13501385041552,0.0,33.1573130046582,6174,,6177,33.1573130046582,31,config,0.0,0.3105263157894737
1,4,147,135.1477061525004,0.0,151.26728364306766,7818,,7846,151.26728364306766,31,config,0.0,0.3105263157894737
2,5,548,537.1765667703595,0.0,619.6258844474648,7347,,7404,619.6258844474648,31,config,0.0,0.3105263157894737
3,6,1932,2085.0932525954745,0.0,2266.4855235207974,5982,,6140,2266.4855235207974,31,config,0.0,0.3105263157894737
4,7,6643,7769.7159096715595,0.0,8388.694856561999,4801,,4766,8388.694856561999,31,config,0.0,0.3105263157894737
5,8,20707,27444.47678883329,0.0,28012.427685784987,3455,,3419,28012.427685784987,31,config,0.0,0.3105263157894737
6,9,58788,90903.81083739869,0.0,77025.05649480334,2131,,2088,77025.05649480334,31,config,0.0,0.3105263157894737
7,10,149350,279457.4521585504,0.0,193959.8217024891,1209,,1191,193959.8217024891,31,config,0.0,0.3105263157894737
8,11,333687,788899.027624616,0.0,464562.9347899458,618,,615,464562.9347899458,31,config,0.0,0.3105263157894737
9,12,646661,2021034.745769905,0.0,929725.1201458498,292,,233,929725.1201458498,31,config,0.0,0.3105263157894737
10,13,1065150,4634469.959530666,0.0,1355438.3773915663,108,,85,1355438.3773915663,31,config,0.0,0.3105263157894737
11,14,1463574,9354311.734105315,0.0,2565661.755861731,43,,28,2565661.755861731,31,config,0.0,0.3105263157894737
12,15,1647949,16266655.773412613,0.0,2856048.127047414,14,,5,2856048.127047414,31,config,0.0,0.3105263157894737
13,16,1488606,23677615.722812768,0.0,4555680.914757756,5,,3,4555680.914757756,31,config,0.0,0.3105263157894737
14,17,1049018,27680085.74902199,0.0,4902598.126676455,2,0.0,0,4902598.126676455,31,config,0.0,0.3105263157894737
15,18,552557,24353619.303744785,0.0,13542759.146801136,1,0.0,0,13542759.146801136,31,config,0.0,0.3105263157894737
16,19,196946,14328833.07511189,0.0,0.0,0,0.0,0,14328833.07511189,31,config,0.0,0.3105263157894737
17,20,30189,4227005.757158009,0.0,0.0,0,0.0,0,4227005.757158009,31,config,0.0,0.3105263157894737
