,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,40,37.72537396121884,0.0,34.59868685942596,5782,,5971,34.59868685942596,1,config,0.0,0.32105263157894737
1,4,199,154.4258399912524,0.0,194.88984923222094,8339,,8516,194.88984923222094,1,config,0.0,0.32105263157894737
2,5,793,634.6089256061571,0.0,841.0063905832744,8314,,8433,841.0063905832744,1,config,0.0,0.32105263157894737
3,6,2927,2546.785819866815,0.0,3257.6113137406796,6755,,6863,3257.6113137406796,1,config,0.0,0.32105263157894737
4,7,10128,9811.827474434253,0.0,12100.503385744125,5216,,5146,12100.503385744125,1,config,0.0,0.32105263157894737
5,8,31865,35832.53573064772,0.0,38093.95688503749,3472,,3282,38093.95688503749,1,config,0.0,0.32105263157894737
6,9,90240,122710.7188530252,0.0,110658.48476121596,2091,,1985,110658.48476121596,1,config,0.0,0.32105263157894737
7,10,225903,390026.3321860101,0.0,297911.84306375164,1154,,1037,297911.84306375164,1,config,0.0,0.32105263157894737
8,11,494390,1138354.366667302,0.0,559813.7676349862,523,,477,559813.7676349862,1,config,0.0,0.32105263157894737
9,12,933169,3015141.2369753676,0.0,1328348.52357731,247,,198,1328348.52357731,1,config,0.0,0.32105263157894737
10,13,1489382,7148448.212035527,0.0,1817615.3555957286,74,,63,1817615.3555957286,1,config,0.0,0.32105263157894737
11,14,1960060,14917682.716168875,0.0,2330483.111309136,29,,22,2330483.111309136,1,config,0.0,0.32105263157894737
12,15,2064610,26820423.241280463,0.0,2180644.8960652547,4,,5,2180644.8960652547,1,config,0.0,0.32105263157894737
13,16,1665337,40362972.47659806,0.0,0.0,0,,2,40362972.47659806,1,config,0.0,0.32105263157894737
14,17,964377,48785462.70855692,0.0,0.0,0,0.0,0,48785462.70855692,1,config,0.0,0.32105263157894737
15,18,358689,44377653.358573265,0.0,0.0,0,0.0,0,44377653.358573265,1,config,0.0,0.32105263157894737
16,19,71212,26995381.378234595,0.0,0.0,0,0.0,0,26995381.378234595,1,config,0.0,0.32105263157894737
17,20,4929,8233591.320361552,0.0,0.0,0,0.0,0,8233591.320361552,1,config,0.0,0.32105263157894737
