,Unnamed: 0,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
1,1,4,152,164.80386412013416,372.09600000000006,163.98782774439746,7330,183.1306081572682,7224,163.98782774439746,1,sbm,0.4,0.3263157894736842
2,2,5,625,688.3597187670446,1905.1315200000004,750.8376433111587,7756,811.4187922598287,7566,750.8376433111587,1,sbm,0.4,0.3263157894736842
3,3,6,2355,2807.783063391893,9525.657600000004,2949.168048417844,6725,3176.2940915099757,6637,2949.168048417844,1,sbm,0.4,0.3263157894736842
4,4,7,8557,10994.68736401878,45723.15648000001,11297.381076022208,5469,12049.854025895338,5426,11297.381076022208,1,sbm,0.4,0.3263157894736842
5,5,8,29117,40810.54349196972,208040.3619840001,38089.11280164157,3915,42353.51514116187,4023,38089.11280164157,1,sbm,0.4,0.3263157894736842
6,6,9,91456,142049.3303299437,887638.8777984004,122069.29001694468,2641,137752.42535348397,2779,122069.29001694468,1,sbm,0.4,0.3263157894736842
7,7,10,262701,458894.09977115504,3515049.956081666,351694.64470311673,1552,396526.2278147109,1663,351694.64470311673,1,sbm,0.4,0.3263157894736842
8,8,11,684973,1361312.6404694552,12781999.840296969,837192.2580430009,825,979451.4210461724,902,837192.2580430009,1,sbm,0.4,0.3263157894736842
9,9,12,1608114,3664796.924211191,42180599.47297999,2143778.334022207,453,2141509.0034466763,427,2143778.334022207,1,sbm,0.4,0.3263157894736842
10,10,13,3362154,8831121.980933202,124595001.52018708,4262384.898929667,199,4808449.291570531,208,4262384.898929667,1,sbm,0.4,0.3263157894736842
11,11,14,6167557,18731274.517453056,323947003.9524864,9622402.125367312,97,6756866.391381816,64,9622402.125367312,1,sbm,0.4,0.3263157894736842
12,12,15,9702436,34228939.53926159,725641288.8535696,15993192.007401465,28,9836504.16150894,28,15993192.007401465,1,sbm,0.4,0.3263157894736842
13,13,16,12658340,52356766.071567886,1360577416.600443,9154730.939118449,5,4116489.235200383,3,9154730.939118449,1,sbm,0.4,0.3263157894736842
14,14,17,13059994,64319395.59504069,2048869521.4689023,5916465.743158907,1,7163435.012635999,1,5916465.743158907,1,sbm,0.4,0.3263157894736842
15,15,18,9929707,59467230.66418674,2322052124.331423,0.0,0,0.0,0,59467230.66418674,1,sbm,0.4,0.3263157894736842
16,16,19,4923431,36767550.92589053,1759871083.7038157,0.0,0,0.0,0,36767550.92589053,1,sbm,0.4,0.3263157894736842
17,17,20,1195954,11397940.787026064,668751011.8074499,0.0,0,0.0,0,11397940.787026064,1,sbm,0.4,0.3263157894736842
0,0,3,25,27.65235457063713,72.96000000000002,24.405598957818963,5423,30.86400454119816,5500,24.405598957818963,2,sbm,0.4,0.2894736842105263
1,1,4,87,102.05901917189097,372.09600000000006,97.71579170982704,5908,117.82084500332948,5954,97.71579170982704,2,sbm,0.4,0.2894736842105263
2,2,5,321,378.1555236684802,1905.1315200000004,389.8013179903844,6369,460.0033345368316,6459,389.8013179903844,2,sbm,0.4,0.2894736842105263
3,3,6,1021,1368.3259080109483,9525.657600000004,1349.75435069424,5336,1553.242744259757,5368,1349.75435069424,2,sbm,0.4,0.2894736842105263
4,4,7,3247,4753.132101511715,45723.15648000001,4573.629179481087,4455,5204.827302335343,4521,4573.629179481087,2,sbm,0.4,0.2894736842105263
5,5,8,9784,15650.938268464562,208040.3619840001,14306.79755910403,3364,15729.597952882892,3296,14306.79755910403,2,sbm,0.4,0.2894736842105263
6,6,9,27060,48325.70412718882,887638.8777984004,41939.33474172861,2296,43524.88361486573,2211,41939.33474172861,2,sbm,0.4,0.2894736842105263
7,7,10,68655,138491.29419607535,3515049.956081666,106392.5135538936,1397,111487.17637451558,1384,106392.5135538936,2,sbm,0.4,0.2894736842105263
8,8,11,158324,364450.7742001983,12781999.840296969,243507.46239305404,776,242472.79087508237,740,243507.46239305404,2,sbm,0.4,0.2894736842105263
9,9,12,328797,870365.9936491578,42180599.47297999,478025.49227384926,387,465757.8721055864,330,478025.49227384926,2,sbm,0.4,0.2894736842105263
10,10,13,605786,1860539.4520111557,124595001.52018708,979602.0749273712,199,852194.7417488272,154,979602.0749273712,2,sbm,0.4,0.2894736842105263
11,11,14,970507,3500751.863652569,323947003.9524864,1407216.5474615437,69,1400960.7766188327,60,1407216.5474615437,2,sbm,0.4,0.2894736842105263
12,12,15,1318203,5674903.021078901,725641288.8535696,1052897.2555952256,14,1618874.6572372469,19,1052897.2555952256,2,sbm,0.4,0.2894736842105263
13,13,16,1467833,7700320.711167917,1360577416.600443,549379.4654810418,6,1532302.5353106144,4,549379.4654810418,2,sbm,0.4,0.2894736842105263
14,14,17,1276368,8391680.775018906,2048869521.4689023,3077539.069105156,1,0.0,0,3077539.069105156,2,sbm,0.4,0.2894736842105263
15,15,18,802529,6882650.460212875,2322052124.331423,0.0,0,0.0,0,6882650.460212875,2,sbm,0.4,0.2894736842105263
16,16,19,317195,3774971.7205599705,1759871083.7038157,0.0,0,0.0,0,3774971.7205599705,2,sbm,0.4,0.2894736842105263
17,17,20,58520,1038117.223153992,668751011.8074499,0.0,0,0.0,0,1038117.223153992,2,sbm,0.4,0.2894736842105263
0,0,3,12,15.145429362880884,72.96000000000002,12.528582021068871,4071,17.367660798579877,4022,12.528582021068871,3,sbm,0.4,0.2368421052631578
1,1,4,29,45.73521103659424,372.09600000000006,34.55363417475898,4220,45.48910802620329,4268,34.55363417475898,3,sbm,0.4,0.2368421052631578
2,2,5,80,138.64990293199097,1905.1315200000004,110.06898615012452,3859,137.4905292891681,3899,110.06898615012452,3,sbm,0.4,0.2368421052631578
3,3,6,248,410.4766863118154,9525.657600000004,375.2388991787718,4222,445.1188656491073,4177,375.2388991787718,3,sbm,0.4,0.2368421052631578
4,4,7,619,1166.6179505704226,45723.15648000001,990.4510043299888,3314,1153.8178062983002,3380,990.4510043299888,3,sbm,0.4,0.2368421052631578
5,5,8,1512,3142.9608602538683,208040.3619840001,2545.0131815824666,2577,2720.5567707382365,2509,2545.0131815824666,3,sbm,0.4,0.2368421052631578
6,6,9,3367,7940.111646957141,887638.8777984004,5812.4497349791845,1697,6181.48693817239,1658,5812.4497349791845,3,sbm,0.4,0.2368421052631578
7,7,10,7098,18617.472309049503,3515049.956081666,12107.399424446328,1080,13155.154990135205,1068,12107.399424446328,3,sbm,0.4,0.2368421052631578
8,8,11,13508,40085.46669412573,12781999.840296969,20508.06601197988,525,24140.46160679438,595,20508.06601197988,3,sbm,0.4,0.2368421052631578
9,9,12,22480,78324.89215891671,42180599.47297999,31514.784700665343,249,37648.88844344944,292,31514.784700665343,3,sbm,0.4,0.2368421052631578
10,10,13,32539,136989.28507146565,124595001.52018708,50356.51661234238,124,42333.58305881491,103,50356.51661234238,3,sbm,0.4,0.2368421052631578
11,11,14,39320,210891.39938633525,323947003.9524864,71398.87542585998,54,30693.73410084618,22,71398.87542585998,3,sbm,0.4,0.2368421052631578
12,12,15,38263,279708.59287029726,725641288.8535696,31352.633806860744,8,28199.076396564436,6,31352.633806860744,3,sbm,0.4,0.2368421052631578
13,13,16,27231,310531.74372935964,1360577416.600443,0.0,0,10525.045483086918,1,310531.74372935964,3,sbm,0.4,0.2368421052631578
14,14,17,12602,276882.7931704507,2048869521.4689023,0.0,0,0.0,0,276882.7931704507,3,sbm,0.4,0.2368421052631578
15,15,18,2755,185802.92699596036,2322052124.331423,0.0,0,0.0,0,185802.92699596036,3,sbm,0.4,0.2368421052631578
16,16,19,170,83379.70685137277,1759871083.7038157,0.0,0,0.0,0,83379.70685137277,3,sbm,0.4,0.2368421052631578
17,17,20,0,18760.434041558878,668751011.8074499,0.0,0,0.0,0,18760.434041558878,3,sbm,0.4,0.2368421052631578
0,0,3,36,39.61130193905817,72.96000000000002,35.477831072220674,6277,41.76768023272016,6390,35.477831072220674,4,sbm,0.4,0.3263157894736842
1,1,4,140,164.80386412013416,372.09600000000006,152.5554021292095,7068,168.43859043554218,6975,152.5554021292095,4,sbm,0.4,0.3263157894736842
2,2,5,557,688.3597187670446,1905.1315200000004,663.0371102514052,7124,732.4261100172754,7106,663.0371102514052,4,sbm,0.4,0.3263157894736842
3,3,6,2176,2807.783063391893,9525.657600000004,2754.6873017314483,6449,2963.122983737672,6434,2754.6873017314483,4,sbm,0.4,0.3263157894736842
4,4,7,8135,10994.68736401878,45723.15648000001,11184.57530363316,5522,11776.96997268252,5440,11184.57530363316,4,sbm,0.4,0.3263157894736842
5,5,8,28562,40810.54349196972,208040.3619840001,41139.77484836565,4090,43414.92063731669,4181,41139.77484836565,4,sbm,0.4,0.3263157894736842
6,6,9,93255,142049.3303299437,887638.8777984004,145991.61658016258,2917,143069.5213604704,2860,145991.61658016258,4,sbm,0.4,0.3263157894736842
7,7,10,279940,458894.09977115504,3515049.956081666,437883.1866393133,1795,438160.9708170176,1784,437883.1866393133,4,sbm,0.4,0.3263157894736842
8,8,11,761321,1361312.6404694552,12781999.840296969,1170514.706095361,965,1224771.2410350656,1017,1170514.706095361,4,sbm,0.4,0.3263157894736842
9,9,12,1852981,3664796.924211191,42180599.47297999,2760144.390855133,461,2800052.6967017134,470,2760144.390855133,4,sbm,0.4,0.3263157894736842
10,10,13,3975788,8831121.980933202,124595001.52018708,5925435.3379924605,216,5837822.953900438,228,5925435.3379924605,4,sbm,0.4,0.3263157894736842
11,11,14,7369783,18731274.517453056,323947003.9524864,8947448.50986646,82,10290433.097957289,81,8947448.50986646,4,sbm,0.4,0.3263157894736842
12,12,15,11524602,34228939.53926159,725641288.8535696,12873472.00991119,27,17869810.67236734,23,12873472.00991119,4,sbm,0.4,0.3263157894736842
13,13,16,14732148,52356766.071567886,1360577416.600443,12953037.369393203,7,20935441.61759692,8,12953037.369393203,4,sbm,0.4,0.3263157894736842
14,14,17,14725729,64319395.59504069,2048869521.4689023,0.0,0,26368577.800446376,3,64319395.59504069,4,sbm,0.4,0.3263157894736842
15,15,18,10724351,59467230.66418674,2322052124.331423,0.0,0,0.0,0,59467230.66418674,4,sbm,0.4,0.3263157894736842
16,16,19,4988993,36767550.92589053,1759871083.7038157,0.0,0,0.0,0,36767550.92589053,4,sbm,0.4,0.3263157894736842
17,17,20,1106352,11397940.787026064,668751011.8074499,0.0,0,0.0,0,11397940.787026064,4,sbm,0.4,0.3263157894736842
0,0,3,36,41.55905817174514,72.96000000000002,36.10820572737306,6114,40.04102897910787,5916,36.10820572737306,5,sbm,0.4,0.331578947368421
1,1,4,141,175.69638671818043,372.09600000000006,156.18476599434496,6759,172.741049675235,6643,156.18476599434496,5,sbm,0.4,0.331578947368421
2,2,5,624,745.6924539449511,1905.1315200000004,749.8653019134098,7884,815.9851565268028,7851,749.8653019134098,5,sbm,0.4,0.331578947368421
3,3,6,2447,3090.698986745521,9525.657600000004,3082.603160019367,6981,3459.8046030853293,7214,3082.603160019367,5,sbm,0.4,0.331578947368421
4,4,7,9109,12297.728599892702,45723.15648000001,12009.389965284436,5586,12959.337577929637,5692,12009.389965284436,5,sbm,0.4,0.331578947368421
5,5,8,32081,46383.472409990034,208040.3619840001,43842.035140833184,4222,46021.777066061695,4210,43842.035140833184,5,sbm,0.4,0.331578947368421
6,6,9,104990,164051.01820796475,887638.8777984004,146279.76761480776,2875,150790.18250555586,2854,146279.76761480776,5,sbm,0.4,0.331578947368421
7,7,10,316374,538519.0529279348,3515049.956081666,463875.9988632245,1810,466616.8602272742,1799,463875.9988632245,5,sbm,0.4,0.331578947368421
8,8,11,867017,1623287.0973425785,12781999.840296969,1193490.7650616989,975,1304754.947364586,997,1193490.7650616989,5,sbm,0.4,0.331578947368421
9,9,12,2135870,4440544.572862132,42180599.47297999,2906313.7216288187,483,3272953.322074335,513,2906313.7216288187,5,sbm,0.4,0.331578947368421
10,10,13,4664623,10873041.93387456,124595001.52018708,6340399.310969193,205,6092024.978277306,206,6340399.310969193,5,sbm,0.4,0.331578947368421
11,11,14,8874601,23434266.694324385,323947003.9524864,11546904.538740678,79,12214948.278393488,84,11546904.538740678,5,sbm,0.4,0.331578947368421
12,12,15,14377604,43513733.10398759,725641288.8535696,14353516.731547091,22,9643933.0167781,15,14353516.731547091,5,sbm,0.4,0.331578947368421
13,13,16,19237648,67632364.77511229,1360577416.600443,19214840.326642845,5,14186189.132780291,5,19214840.326642845,5,sbm,0.4,0.331578947368421
14,14,17,20357638,84425292.49945906,2048869521.4689023,0.0,0,14489365.43426705,1,84425292.49945906,5,sbm,0.4,0.331578947368421
15,15,18,15958989,79315340.5850181,2322052124.331423,0.0,0,0.0,0,79315340.5850181,5,sbm,0.4,0.331578947368421
16,16,19,8293643,49830247.21518588,1759871083.7038157,0.0,0,0.0,0,49830247.21518588,5,sbm,0.4,0.331578947368421
17,17,20,2204349,15696527.872783553,668751011.8074499,0.0,0,0.0,0,15696527.872783553,5,sbm,0.4,0.331578947368421
0,0,3,35,35.90027700831025,72.96000000000002,34.72949082939755,6342,40.32854932056826,6272,34.72949082939755,6,sbm,0.4,0.3157894736842105
1,1,4,128,144.5458521650386,372.09600000000006,139.37827100676083,7039,157.56065578126362,7023,139.37827100676083,6,sbm,0.4,0.3157894736842105
2,2,5,467,584.2695498039454,1905.1315200000004,559.0774913588012,6919,618.3056340856298,6894,559.0774913588012,6,sbm,0.4,0.3157894736842105
3,3,6,1655,2306.327170278732,9525.657600000004,2159.5596140938346,6161,2344.3010520898947,6238,2159.5596140938346,6,sbm,0.4,0.3157894736842105
4,4,7,5710,8739.766118950984,45723.15648000001,7929.710799726485,5095,8370.68523796853,5012,7929.710799726485,6,sbm,0.4,0.3157894736842105
5,5,8,18582,31394.15987465288,208040.3619840001,26819.71306278948,3770,27038.8553125591,3719,26819.71306278948,6,sbm,0.4,0.3157894736842105
6,6,9,56565,105748.7490514623,887638.8777984004,81095.6476270427,2473,83271.5842319997,2515,81095.6476270427,6,sbm,0.4,0.3157894736842105
7,7,10,160123,330603.9838766769,3515049.956081666,229369.8025044581,1531,233845.2355676034,1554,229369.8025044581,6,sbm,0.4,0.3157894736842105
8,8,11,416007,949102.3460574456,12781999.840296969,572702.0474046048,878,618689.5225420019,914,572702.0474046048,6,sbm,0.4,0.3157894736842105
9,9,12,981092,2472661.375254924,42180599.47297999,1487616.1135083197,463,1578819.5201227977,506,1487616.1135083197,6,sbm,0.4,0.3157894736842105
10,10,13,2074842,5766206.283995288,124595001.52018708,2755027.4466959587,206,3020612.4417130984,216,2755027.4466959587,6,sbm,0.4,0.3157894736842105
11,11,14,3872879,11835897.109253485,323947003.9524864,5749793.762276059,90,5916288.278096212,93,5749793.762276059,6,sbm,0.4,0.3157894736842105
12,12,15,6255131,20930849.62478511,725641288.8535696,6462635.212059174,26,12608288.940282471,35,6462635.212059174,6,sbm,0.4,0.3157894736842105
13,13,16,8512542,30983165.56300427,1360577416.600443,5044700.184678299,4,11762686.545498757,9,5044700.184678299,6,sbm,0.4,0.3157894736842105
14,14,17,9390517,36834475.46809176,2048869521.4689023,9733067.161126224,1,0.0,0,9733067.161126224,6,sbm,0.4,0.3157894736842105
15,15,18,7904964,32957162.260924205,2322052124.331423,35222688.92196049,2,0.0,0,35222688.92196049,6,sbm,0.4,0.3157894736842105
16,16,19,4550425,19719520.909583457,1759871083.7038157,0.0,0,0.0,0,19719520.909583457,6,sbm,0.4,0.3157894736842105
17,17,20,1349456,5915856.272875037,668751011.8074499,0.0,0,0.0,0,5915856.272875037,6,sbm,0.4,0.3157894736842105
0,0,3,43,47.783268698060944,72.96000000000002,43.5525188513084,7126,48.91218907019277,7236,43.5525188513084,7,sbm,0.4,0.3473684210526316
1,1,4,181,211.62958215483312,372.09600000000006,197.5591610620172,8005,219.7393174164718,8179,197.5591610620172,7,sbm,0.4,0.3473684210526316
2,2,5,709,940.9719526547528,1905.1315200000004,840.061334014637,7584,913.610938002295,7742,840.061334014637,7,sbm,0.4,0.3473684210526316
3,3,6,2826,4085.799268106164,9525.657600000004,3578.366176065472,6776,3849.459645164829,6876,3578.366176065472,7,sbm,0.4,0.3473684210526316
4,4,7,10966,17031.33168600043,45723.15648000001,14880.323039813293,5696,15549.674428068516,5715,14880.323039813293,7,sbm,0.4,0.3473684210526316
5,5,8,40668,67296.16980665698,208040.3619840001,57417.74721859539,4352,61827.41603852162,4480,57417.74721859539,7,sbm,0.4,0.3473684210526316
6,6,9,141609,249350.01865203425,887638.8777984004,211885.02431320437,3125,211033.46395543605,3011,211885.02431320437,7,sbm,0.4,0.3473684210526316
7,7,10,457230,857501.5904591538,3515049.956081666,710343.1128851711,2030,665515.7405635794,1848,710343.1128851711,7,sbm,0.4,0.3473684210526316
8,8,11,1353418,2707899.759344696,12781999.840296969,2181120.644737354,1191,1943146.775660432,1024,2181120.644737354,7,sbm,0.4,0.3473684210526316
9,9,12,3639901,7760270.626122038,42180599.47297999,6086770.842481474,634,5231974.562828764,517,6086770.842481474,7,sbm,0.4,0.3473684210526316
10,10,13,8776870,19906507.97048957,124595001.52018708,15383451.00776862,302,13179014.083538614,245,15383451.00776862,7,sbm,0.4,0.3473684210526316
11,11,14,18658339,44946799.57547382,323947003.9524864,33394783.062865,119,25452437.9854349,96,33394783.062865,7,sbm,0.4,0.3473684210526316
12,12,15,34230648,87433353.27944803,725641288.8535696,55184321.40724183,44,28162002.155988928,20,55184321.40724183,7,sbm,0.4,0.3473684210526316
13,13,16,52660238,142366808.79383808,1360577416.600443,90175767.72973543,12,42081742.70980379,6,90175767.72973543,7,sbm,0.4,0.3473684210526316
14,14,17,65127207,186178761.71677157,2048869521.4689023,68248068.99817912,2,145753855.8736804,4,68248068.99817912,7,sbm,0.4,0.3473684210526316
15,15,18,60642289,183239097.05808568,2322052124.331423,495024619.3006677,2,296982784.7031067,1,495024619.3006677,7,sbm,0.4,0.3473684210526316
16,16,19,37772124,120602796.29086196,1759871083.7038157,0.0,0,0.0,0,120602796.29086196,7,sbm,0.4,0.3473684210526316
17,17,20,11802531,39798922.77598445,668751011.8074499,0.0,0,0.0,0,39798922.77598445,7,sbm,0.4,0.3473684210526316
0,0,3,28,30.78,72.96000000000002,28.708720552423504,6242,35.28699227631761,6313,28.708720552423504,8,sbm,0.4,0.3
1,1,4,84,117.7335,372.09600000000006,94.33127597377178,6113,114.93988651773684,6313,94.33127597377178,8,sbm,0.4,0.3
2,2,5,293,452.0966399999999,1905.1315200000004,378.0661013473627,6154,437.0526435087431,6236,378.0661013473627,8,sbm,0.4,0.3
3,3,6,979,1695.3623999999998,9525.657600000004,1389.4533041941545,5429,1529.379824524003,5340,1389.4533041941545,8,sbm,0.4,0.3
4,4,7,3220,6103.304639999999,45723.15648000001,5019.664109090806,4574,5374.412424969181,4473,5019.664109090806,8,sbm,0.4,0.3
5,5,8,10279,20827.527083999998,208040.3619840001,16915.813135941116,3532,17531.86854376522,3432,16915.813135941116,8,sbm,0.4,0.3
6,6,9,30954,66648.08666879998,887638.8777984004,53820.40618514553,2516,55673.00208711087,2497,53820.40618514553,8,sbm,0.4,0.3
7,7,10,86242,197944.8174063359,3515049.956081666,156874.10469557828,1618,159687.74227026434,1636,156874.10469557828,8,sbm,0.4,0.3
8,8,11,221457,539849.5020172797,12781999.840296969,432238.5535211011,962,393701.974396932,918,432238.5535211011,8,sbm,0.4,0.3
9,9,12,517807,1336127.5174927674,42180599.47297999,943484.014790538,485,967516.0359393156,499,943484.014790538,8,sbm,0.4,0.3
10,10,13,1083883,2960036.3464455158,124595001.52018708,2054690.6310705757,234,1962489.3415157576,213,2054690.6310705757,8,sbm,0.4,0.3
11,11,14,1995049,5772070.875568755,323947003.9524864,4047869.532915798,100,3678743.4635165967,88,4047869.532915798,8,sbm,0.4,0.3
12,12,15,3156124,9697079.070955507,725641288.8535696,5694810.612208876,32,6268494.351409521,36,5694810.612208876,8,sbm,0.4,0.3
13,13,16,4151901,13636517.443531182,1360577416.600443,5345752.854001013,8,4650846.187508295,6,5345752.854001013,8,sbm,0.4,0.3
14,14,17,4340053,15401243.230341095,2048869521.4689023,3112509.88462588,1,0.0,0,3112509.88462588,8,sbm,0.4,0.3
15,15,18,3366475,13091056.745789934,2322052124.331423,0.0,0,0.0,0,13091056.745789934,8,sbm,0.4,0.3
16,16,19,1716489,7441232.255501647,1759871083.7038157,0.0,0,0.0,0,7441232.255501647,8,sbm,0.4,0.3
17,17,20,429153,2120751.192817969,668751011.8074499,0.0,0,0.0,0,2120751.192817969,8,sbm,0.4,0.3
0,0,3,36,41.55905817174514,72.96000000000002,36.27084480578637,6391,41.33257978327591,6399,36.27084480578637,9,sbm,0.4,0.331578947368421
1,1,4,138,175.69638671818043,372.09600000000006,152.79187096433648,6851,169.9610772779082,6879,152.79187096433648,9,sbm,0.4,0.331578947368421
2,2,5,598,745.6924539449511,1905.1315200000004,718.6166277024556,7497,787.0782699385579,7492,718.6166277024556,9,sbm,0.4,0.331578947368421
3,3,6,2375,3090.698986745521,9525.657600000004,3088.3008647805127,6966,3247.367878135068,6873,3088.3008647805127,9,sbm,0.4,0.331578947368421
4,4,7,8836,12297.728599892702,45723.15648000001,11839.550814268308,5604,12736.703811242352,5616,11839.550814268308,9,sbm,0.4,0.331578947368421
5,5,8,30967,46383.472409990034,208040.3619840001,43842.06128145694,4242,44403.37913546503,4143,43842.06128145694,9,sbm,0.4,0.331578947368421
6,6,9,101564,164051.01820796475,887638.8777984004,140645.68985593636,2786,154410.41842095635,2921,140645.68985593636,9,sbm,0.4,0.331578947368421
7,7,10,306454,538519.0529279348,3515049.956081666,442330.0231595686,1749,474044.76640963525,1805,442330.0231595686,9,sbm,0.4,0.331578947368421
8,8,11,843395,1623287.0973425785,12781999.840296969,1258765.2400995477,998,1285144.4993946657,1019,1258765.2400995477,9,sbm,0.4,0.331578947368421
9,9,12,2094812,4440544.572862132,42180599.47297999,3415711.4326542434,541,3004913.904782969,513,3415711.4326542434,9,sbm,0.4,0.331578947368421
10,10,13,4628718,10873041.93387456,124595001.52018708,7301924.169605967,247,6581125.852630532,214,7301924.169605967,9,sbm,0.4,0.331578947368421
11,11,14,8936414,23434266.694324385,323947003.9524864,12876430.9481661,86,13269313.766716387,84,12876430.9481661,9,sbm,0.4,0.331578947368421
12,12,15,14748507,43513733.10398759,725641288.8535696,21987394.21878168,30,23523936.791223463,29,21987394.21878168,9,sbm,0.4,0.331578947368421
13,13,16,20215157,67632364.77511229,1360577416.600443,35602450.98279595,11,22777427.00540668,10,35602450.98279595,9,sbm,0.4,0.331578947368421
14,14,17,22110891,84425292.49945906,2048869521.4689023,26186338.03796232,1,14161951.715527557,2,26186338.03796232,9,sbm,0.4,0.331578947368421
15,15,18,18149983,79315340.5850181,2322052124.331423,0.0,0,28288054.01035013,1,79315340.5850181,9,sbm,0.4,0.331578947368421
16,16,19,9994242,49830247.21518588,1759871083.7038157,0.0,0,0.0,0,49830247.21518588,9,sbm,0.4,0.331578947368421
17,17,20,2795105,15696527.872783553,668751011.8074499,0.0,0,0.0,0,15696527.872783553,9,sbm,0.4,0.331578947368421
0,0,3,38,37.72537396121884,72.96000000000002,38.49225154277355,7207,45.48631505415538,7363,38.49225154277355,10,sbm,0.4,0.3210526315789473
1,1,4,137,154.4258399912524,372.09600000000006,151.21794605446348,7348,172.50759625190423,7385,151.21794605446348,10,sbm,0.4,0.3210526315789473
2,2,5,475,634.6089256061571,1905.1315200000004,582.6260604830726,6501,645.5543883719846,6443,582.6260604830726,10,sbm,0.4,0.3210526315789473
3,3,6,1788,2546.785819866815,9525.657600000004,2377.3327332701083,6018,2556.677336710308,5903,2377.3327332701083,10,sbm,0.4,0.3210526315789473
4,4,7,6537,9811.827474434253,45723.15648000001,9427.12157111284,5095,10163.007619917187,5058,9427.12157111284,10,sbm,0.4,0.3210526315789473
5,5,8,22426,35832.53573064772,208040.3619840001,33722.568363281884,3790,36673.578684118445,3879,33722.568363281884,10,sbm,0.4,0.3210526315789473
6,6,9,71231,122710.7188530252,887638.8777984004,112611.2980626706,2642,114001.15481800902,2552,112611.2980626706,10,sbm,0.4,0.3210526315789473
7,7,10,208323,390026.3321860101,3515049.956081666,355228.5071067948,1720,357819.73585015413,1655,355228.5071067948,10,sbm,0.4,0.3210526315789473
8,8,11,554410,1138354.366667302,12781999.840296969,928506.8768854836,911,981436.625031448,964,928506.8768854836,10,sbm,0.4,0.3210526315789473
9,9,12,1326048,3015141.236975368,42180599.47297999,2214953.051077278,463,2392882.183878172,473,2214953.051077278,10,sbm,0.4,0.3210526315789473
10,10,13,2813726,7148448.212035527,124595001.52018708,4583278.52181017,205,4461712.035278702,205,4583278.52181017,10,sbm,0.4,0.3210526315789473
11,11,14,5209495,14917682.716168877,323947003.9524864,6909624.5282033095,66,6957642.9856812805,75,6909624.5282033095,10,sbm,0.4,0.3210526315789473
12,12,15,8224148,26820423.241280463,725641288.8535696,10822447.329048712,23,21810670.77951028,34,10822447.329048712,10,sbm,0.4,0.3210526315789473
13,13,16,10735887,40362972.47659806,1360577416.600443,20954818.628708187,10,15386369.997436311,8,20954818.628708187,10,sbm,0.4,0.3210526315789473
