,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,83,35.91836734693877,0.0,71.78336712998802,11543,,11597,71.78336712998802,25,november17,0.0,0.2857142857142857
1,4,318,146.23906705539355,0.0,298.75242951425946,9687,,9598,298.75242951425946,25,november17,0.0,0.2857142857142857
2,5,1260,601.6693044564763,0.0,1333.410697040793,7876,,7845,1333.410697040793,25,november17,0.0,0.2857142857142857
3,6,4899,2435.328137085737,0.0,5773.191342679764,6110,,6040,5773.191342679764,25,november17,0.0,0.2857142857142857
4,7,17807,9542.510251437989,0.0,22553.259672529384,4275,,4363,22553.259672529384,25,november17,0.0,0.2857142857142857
5,8,58905,35784.41344289246,0.0,82926.33152564103,2788,,2786,82926.33152564103,25,november17,0.0,0.2857142857142857
6,9,173552,127233.47001917318,0.0,257033.6621056385,1555,,1546,257033.6621056385,25,november17,0.0,0.2857142857142857
7,10,446719,425323.3140640932,0.0,629057.4547711193,714,,760,629057.4547711193,25,november17,0.0,0.2857142857142857
8,11,983732,1325683.0568231477,0.0,1373539.5867073857,296,,308,1373539.5867073857,25,november17,0.0,0.2857142857142857
9,12,1815071,3819229.758942878,0.0,2820941.74254191,109,,108,2820941.74254191,25,november17,0.0,0.2857142857142857
10,13,2741698,10072693.869739456,0.0,4410111.896518408,35,,35,4410111.896518408,25,november17,0.0,0.2857142857142857
11,14,3275954,24051126.178765636,0.0,3370466.0317671713,9,,12,3370466.0317671713,25,november17,0.0,0.2857142857142857
12,15,2917036,51309069.1813667,0.0,5670196.545461377,2,,2,5670196.545461377,25,november17,0.0,0.2857142857142857
13,16,1724264,96204504.71506256,0.0,7454451.2380215125,1,0.0,0,7454451.2380215125,25,november17,0.0,0.2857142857142857
14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,25,november17,0.0,0.2857142857142857
15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,25,november17,0.0,0.2857142857142857
16,19,0,226745617.98731938,0.0,0.0,0,0.0,0,226745617.98731938,25,november17,0.0,0.2857142857142857
17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,25,november17,0.0,0.2857142857142857
18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,25,november17,0.0,0.2857142857142857
19,22,0,27404188.126747314,0.0,0.0,0,0.0,0,27404188.126747314,25,november17,0.0,0.2857142857142857
