,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,83,35.91836734693877,0.0,73.09887357091065,11693,,11499,73.09887357091065,15,november17,0.0,0.2857142857142857
1,4,318,146.23906705539355,0.0,301.07633075052183,9643,,9540,301.07633075052183,15,november17,0.0,0.2857142857142857
2,5,1260,601.6693044564763,0.0,1335.8159278088574,7819,,7781,1335.8159278088574,15,november17,0.0,0.2857142857142857
3,6,4899,2435.328137085737,0.0,5843.817343792462,6063,,6132,5843.817343792462,15,november17,0.0,0.2857142857142857
4,7,17807,9542.510251437989,0.0,23581.60935459138,4306,,4394,23581.60935459138,15,november17,0.0,0.2857142857142857
5,8,58905,35784.41344289246,0.0,82445.51546312496,2719,,2862,82445.51546312496,15,november17,0.0,0.2857142857142857
6,9,173552,127233.47001917318,0.0,249881.50493041502,1528,,1590,249881.50493041502,15,november17,0.0,0.2857142857142857
7,10,446719,425323.3140640932,0.0,673730.4377307234,732,,776,673730.4377307234,15,november17,0.0,0.2857142857142857
8,11,983732,1325683.0568231477,0.0,1513241.2446428635,309,,309,1513241.2446428635,15,november17,0.0,0.2857142857142857
9,12,1815071,3819229.758942878,0.0,3398094.1910580876,135,,90,3398094.1910580876,15,november17,0.0,0.2857142857142857
10,13,2741698,10072693.869739456,0.0,5500857.066980505,40,,24,5500857.066980505,15,november17,0.0,0.2857142857142857
11,14,3275954,24051126.178765636,0.0,6288607.055489573,10,,2,6288607.055489573,15,november17,0.0,0.2857142857142857
12,15,2917036,51309069.1813667,0.0,4995449.117198323,2,,1,4995449.117198323,15,november17,0.0,0.2857142857142857
13,16,1724264,96204504.71506256,0.0,4930808.891816299,1,0.0,0,4930808.891816299,15,november17,0.0,0.2857142857142857
14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,15,november17,0.0,0.2857142857142857
15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,15,november17,0.0,0.2857142857142857
16,19,0,226745617.98731938,0.0,0.0,0,0.0,0,226745617.98731938,15,november17,0.0,0.2857142857142857
17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,15,november17,0.0,0.2857142857142857
18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,15,november17,0.0,0.2857142857142857
19,22,0,27404188.126747314,0.0,0.0,0,0.0,0,27404188.126747314,15,november17,0.0,0.2857142857142857
