,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,83,35.91836734693877,0.0,72.03812041862012,11547,,11710,72.03812041862012,34,november17,0.0,0.2857142857142857
1,4,318,146.23906705539355,0.0,298.33790491177933,9608,,9655,298.33790491177933,34,november17,0.0,0.2857142857142857
2,5,1260,601.6693044564763,0.0,1310.5857834537871,7704,,7816,1310.5857834537871,34,november17,0.0,0.2857142857142857
3,6,4899,2435.328137085737,0.0,5880.874385635538,6125,,6042,5880.874385635538,34,november17,0.0,0.2857142857142857
4,7,17807,9542.510251437989,0.0,23513.56663479936,4391,,4381,23513.56663479936,34,november17,0.0,0.2857142857142857
5,8,58905,35784.41344289246,0.0,82644.8051927428,2755,,2682,82644.8051927428,34,november17,0.0,0.2857142857142857
6,9,173552,127233.47001917318,0.0,255078.99310373192,1550,,1516,255078.99310373192,34,november17,0.0,0.2857142857142857
7,10,446719,425323.3140640932,0.0,703354.4426266025,777,,754,703354.4426266025,34,november17,0.0,0.2857142857142857
8,11,983732,1325683.0568231477,0.0,1722497.5320782587,362,,313,1722497.5320782587,34,november17,0.0,0.2857142857142857
9,12,1815071,3819229.758942878,0.0,3263811.294676192,132,,94,3263811.294676192,34,november17,0.0,0.2857142857142857
10,13,2741698,10072693.869739456,0.0,4379117.614447503,37,,27,4379117.614447503,34,november17,0.0,0.2857142857142857
11,14,3275954,24051126.178765636,0.0,7361777.432603844,10,,8,7361777.432603844,34,november17,0.0,0.2857142857142857
12,15,2917036,51309069.1813667,0.0,9469769.762872765,2,,2,9469769.762872765,34,november17,0.0,0.2857142857142857
13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,34,november17,0.0,0.2857142857142857
14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,34,november17,0.0,0.2857142857142857
15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,34,november17,0.0,0.2857142857142857
16,19,0,226745617.98731938,0.0,0.0,0,0.0,0,226745617.98731938,34,november17,0.0,0.2857142857142857
17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,34,november17,0.0,0.2857142857142857
18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,34,november17,0.0,0.2857142857142857
19,22,0,27404188.126747314,0.0,0.0,0,0.0,0,27404188.126747314,34,november17,0.0,0.2857142857142857
