,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,83,35.91836734693877,0.0,71.29118185802973,11477,,11619,71.29118185802973,6,november17,0.0,0.2857142857142857
1,4,318,146.23906705539355,0.0,296.90216485146556,9624,,9581,296.90216485146556,6,november17,0.0,0.2857142857142857
2,5,1260,601.6693044564763,0.0,1312.4805092948015,7808,,7684,1312.4805092948015,6,november17,0.0,0.2857142857142857
3,6,4899,2435.328137085737,0.0,5862.610854068273,6225,,6167,5862.610854068273,6,november17,0.0,0.2857142857142857
4,7,17807,9542.510251437989,0.0,22757.220016097428,4247,,4298,22757.220016097428,6,november17,0.0,0.2857142857142857
5,8,58905,35784.41344289246,0.0,84501.49811923318,2779,,2734,84501.49811923318,6,november17,0.0,0.2857142857142857
6,9,173552,127233.47001917318,0.0,256164.56513650357,1541,,1599,256164.56513650357,6,november17,0.0,0.2857142857142857
7,10,446719,425323.3140640932,0.0,708955.8819360788,799,,796,708955.8819360788,6,november17,0.0,0.2857142857142857
8,11,983732,1325683.0568231477,0.0,1502725.9752845566,320,,350,1502725.9752845566,6,november17,0.0,0.2857142857142857
9,12,1815071,3819229.758942878,0.0,2972809.193864452,126,,128,2972809.193864452,6,november17,0.0,0.2857142857142857
10,13,2741698,10072693.869739456,0.0,5097466.042577255,43,,31,5097466.042577255,6,november17,0.0,0.2857142857142857
11,14,3275954,24051126.178765636,0.0,4810045.035673506,9,,10,4810045.035673506,6,november17,0.0,0.2857142857142857
12,15,2917036,51309069.1813667,0.0,4534859.45123341,2,,3,4534859.45123341,6,november17,0.0,0.2857142857142857
13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,6,november17,0.0,0.2857142857142857
14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,6,november17,0.0,0.2857142857142857
15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,6,november17,0.0,0.2857142857142857
16,19,0,226745617.98731938,0.0,0.0,0,0.0,0,226745617.98731938,6,november17,0.0,0.2857142857142857
17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,6,november17,0.0,0.2857142857142857
18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,6,november17,0.0,0.2857142857142857
19,22,0,27404188.126747314,0.0,0.0,0,0.0,0,27404188.126747314,6,november17,0.0,0.2857142857142857
