,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,83,35.91836734693877,0.0,71.93399273405122,11581,,11502,71.93399273405122,13,november17,0.0,0.2857142857142857
1,4,318,146.23906705539355,0.0,297.66511965329073,9612,,9620,297.66511965329073,13,november17,0.0,0.2857142857142857
2,5,1260,601.6693044564763,0.0,1338.1190614574127,7842,,7920,1338.1190614574127,13,november17,0.0,0.2857142857142857
3,6,4899,2435.328137085737,0.0,5915.1547576251105,6203,,6253,5915.1547576251105,13,november17,0.0,0.2857142857142857
4,7,17807,9542.510251437989,0.0,23951.66420996598,4434,,4377,23951.66420996598,13,november17,0.0,0.2857142857142857
5,8,58905,35784.41344289246,0.0,82913.24342922018,2744,,2708,82913.24342922018,13,november17,0.0,0.2857142857142857
6,9,173552,127233.47001917318,0.0,238782.25736500917,1434,,1492,238782.25736500917,13,november17,0.0,0.2857142857142857
7,10,446719,425323.3140640932,0.0,609154.5226084949,690,,691,609154.5226084949,13,november17,0.0,0.2857142857142857
8,11,983732,1325683.0568231477,0.0,1471301.7462509426,322,,302,1471301.7462509426,13,november17,0.0,0.2857142857142857
9,12,1815071,3819229.758942878,0.0,2395874.154677236,99,,103,2395874.154677236,13,november17,0.0,0.2857142857142857
10,13,2741698,10072693.869739456,0.0,3401343.3140275492,31,,26,3401343.3140275492,13,november17,0.0,0.2857142857142857
11,14,3275954,24051126.178765636,0.0,2344487.081800028,8,,4,2344487.081800028,13,november17,0.0,0.2857142857142857
12,15,2917036,51309069.1813667,0.0,0.0,0,,2,51309069.1813667,13,november17,0.0,0.2857142857142857
13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,13,november17,0.0,0.2857142857142857
14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,13,november17,0.0,0.2857142857142857
15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,13,november17,0.0,0.2857142857142857
16,19,0,226745617.98731938,0.0,0.0,0,0.0,0,226745617.98731938,13,november17,0.0,0.2857142857142857
17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,13,november17,0.0,0.2857142857142857
18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,13,november17,0.0,0.2857142857142857
19,22,0,27404188.126747314,0.0,0.0,0,0.0,0,27404188.126747314,13,november17,0.0,0.2857142857142857
