,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,83,35.91836734693877,0.0,73.05981175487307,11675,,11727,73.05981175487307,11,november17,0.0,0.2857142857142857
1,4,318,146.23906705539355,0.0,305.00022180546455,9789,,9686,305.00022180546455,11,november17,0.0,0.2857142857142857
2,5,1260,601.6693044564763,0.0,1352.454247997642,7940,,7803,1352.454247997642,11,november17,0.0,0.2857142857142857
3,6,4899,2435.328137085737,0.0,5814.142352825627,6056,,6054,5814.142352825627,11,november17,0.0,0.2857142857142857
4,7,17807,9542.510251437989,0.0,23102.03864369463,4302,,4250,23102.03864369463,11,november17,0.0,0.2857142857142857
5,8,58905,35784.41344289246,0.0,80730.18447146445,2647,,2765,80730.18447146445,11,november17,0.0,0.2857142857142857
6,9,173552,127233.47001917318,0.0,252405.23890557422,1466,,1542,252405.23890557422,11,november17,0.0,0.2857142857142857
7,10,446719,425323.3140640932,0.0,691031.657309775,712,,726,691031.657309775,11,november17,0.0,0.2857142857142857
8,11,983732,1325683.0568231477,0.0,1470002.7691165318,275,,302,1470002.7691165318,11,november17,0.0,0.2857142857142857
9,12,1815071,3819229.758942878,0.0,2353172.3628288074,91,,110,2353172.3628288074,11,november17,0.0,0.2857142857142857
10,13,2741698,10072693.869739456,0.0,3903084.367419717,37,,29,3903084.367419717,11,november17,0.0,0.2857142857142857
11,14,3275954,24051126.178765636,0.0,4769372.752942821,8,,5,4769372.752942821,11,november17,0.0,0.2857142857142857
12,15,2917036,51309069.1813667,0.0,5603559.090597244,2,,1,5603559.090597244,11,november17,0.0,0.2857142857142857
13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,11,november17,0.0,0.2857142857142857
14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,11,november17,0.0,0.2857142857142857
15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,11,november17,0.0,0.2857142857142857
16,19,0,226745617.98731938,0.0,0.0,0,0.0,0,226745617.98731938,11,november17,0.0,0.2857142857142857
17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,11,november17,0.0,0.2857142857142857
18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,11,november17,0.0,0.2857142857142857
19,22,0,27404188.126747314,0.0,0.0,0,0.0,0,27404188.126747314,11,november17,0.0,0.2857142857142857
