,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,83,35.91836734693877,0.0,72.54108690143954,11650,,11560,72.54108690143954,45,november17,0.0,0.2857142857142857
1,4,318,146.23906705539355,0.0,294.77914316644996,9522,,9787,294.77914316644996,45,november17,0.0,0.2857142857142857
2,5,1260,601.6693044564763,0.0,1340.5492219280138,7865,,7812,1340.5492219280138,45,november17,0.0,0.2857142857142857
3,6,4899,2435.328137085737,0.0,5710.04814897602,6017,,6091,5710.04814897602,45,november17,0.0,0.2857142857142857
4,7,17807,9542.510251437989,0.0,23001.612329549494,4297,,4276,23001.612329549494,45,november17,0.0,0.2857142857142857
5,8,58905,35784.41344289246,0.0,83045.69255294587,2800,,2713,83045.69255294587,45,november17,0.0,0.2857142857142857
6,9,173552,127233.47001917318,0.0,258155.20821401424,1570,,1500,258155.20821401424,45,november17,0.0,0.2857142857142857
7,10,446719,425323.3140640932,0.0,710472.5864809948,778,,758,710472.5864809948,45,november17,0.0,0.2857142857142857
8,11,983732,1325683.0568231477,0.0,1609350.6839476496,336,,322,1609350.6839476496,45,november17,0.0,0.2857142857142857
9,12,1815071,3819229.758942878,0.0,3114339.085945036,122,,131,3114339.085945036,45,november17,0.0,0.2857142857142857
10,13,2741698,10072693.869739456,0.0,4861057.316428436,36,,43,4861057.316428436,45,november17,0.0,0.2857142857142857
11,14,3275954,24051126.178765636,0.0,3892332.0163925407,7,,5,3892332.0163925407,45,november17,0.0,0.2857142857142857
12,15,2917036,51309069.1813667,0.0,0.0,0,,2,51309069.1813667,45,november17,0.0,0.2857142857142857
13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,45,november17,0.0,0.2857142857142857
14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,45,november17,0.0,0.2857142857142857
15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,45,november17,0.0,0.2857142857142857
16,19,0,226745617.98731938,0.0,0.0,0,0.0,0,226745617.98731938,45,november17,0.0,0.2857142857142857
17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,45,november17,0.0,0.2857142857142857
18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,45,november17,0.0,0.2857142857142857
19,22,0,27404188.126747314,0.0,0.0,0,0.0,0,27404188.126747314,45,november17,0.0,0.2857142857142857
