,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,83,35.91836734693877,0.0,71.85668250961868,11552,,11636,71.85668250961868,47,november17,0.0,0.2857142857142857
1,4,318,146.23906705539355,0.0,297.63528720667136,9593,,9661,297.63528720667136,47,november17,0.0,0.2857142857142857
2,5,1260,601.6693044564763,0.0,1318.255923487603,7766,,7874,1318.255923487603,47,november17,0.0,0.2857142857142857
3,6,4899,2435.328137085737,0.0,5801.736426368634,6094,,6067,5801.736426368634,47,november17,0.0,0.2857142857142857
4,7,17807,9542.510251437989,0.0,23030.065443659634,4330,,4293,23030.065443659634,47,november17,0.0,0.2857142857142857
5,8,58905,35784.41344289246,0.0,78093.69618668965,2713,,2699,78093.69618668965,47,november17,0.0,0.2857142857142857
6,9,173552,127233.47001917318,0.0,253922.1114019624,1578,,1511,253922.1114019624,47,november17,0.0,0.2857142857142857
7,10,446719,425323.3140640932,0.0,719346.5365459789,838,,781,719346.5365459789,47,november17,0.0,0.2857142857142857
8,11,983732,1325683.0568231477,0.0,1741724.6135635779,360,,305,1741724.6135635779,47,november17,0.0,0.2857142857142857
9,12,1815071,3819229.758942878,0.0,3086504.799237198,118,,120,3086504.799237198,47,november17,0.0,0.2857142857142857
10,13,2741698,10072693.869739456,0.0,5179541.897118414,40,,40,5179541.897118414,47,november17,0.0,0.2857142857142857
11,14,3275954,24051126.178765636,0.0,7027533.496315066,13,,12,7027533.496315066,47,november17,0.0,0.2857142857142857
12,15,2917036,51309069.1813667,0.0,6725877.16163468,4,,1,6725877.16163468,47,november17,0.0,0.2857142857142857
13,16,1724264,96204504.71506256,0.0,4613622.354915847,1,0.0,0,4613622.354915847,47,november17,0.0,0.2857142857142857
14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,47,november17,0.0,0.2857142857142857
15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,47,november17,0.0,0.2857142857142857
16,19,0,226745617.98731938,0.0,0.0,0,0.0,0,226745617.98731938,47,november17,0.0,0.2857142857142857
17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,47,november17,0.0,0.2857142857142857
18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,47,november17,0.0,0.2857142857142857
19,22,0,27404188.126747314,0.0,0.0,0,0.0,0,27404188.126747314,47,november17,0.0,0.2857142857142857
