,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,33,30.779999999999998,72.96000000000002,31.176525308156585,6079,37.75755367535599,6062,31.176525308156585,27,sbm,0.4,0.3
1,4,112,117.73349999999999,372.09600000000006,115.22897702130297,6381,135.20356430571465,6379,115.22897702130297,27,sbm,0.4,0.3
2,5,410,452.0966399999999,1905.1315200000004,470.2248626339628,6681,535.1809125421936,6693,470.2248626339628,27,sbm,0.4,0.3
3,6,1350,1695.3623999999998,9525.657600000004,1686.3210893143996,5749,1841.0094630596084,5667,1686.3210893143996,27,sbm,0.4,0.3
4,7,4270,6103.304639999999,45723.15648000001,5685.21973524157,4537,6335.793346742487,4706,5685.21973524157,27,sbm,0.4,0.3
5,8,12931,20827.527083999994,208040.3619840001,19502.833834014593,3501,19754.115250691768,3385,19502.833834014593,27,sbm,0.4,0.3
6,9,36549,66648.08666879998,887638.8777984004,54523.937370278596,2287,55705.56976960183,2275,54523.937370278596,27,sbm,0.4,0.3
7,10,95202,197944.8174063359,3515049.956081666,149512.69398743578,1446,155512.63114410336,1440,149512.69398743578,27,sbm,0.4,0.3
8,11,226289,539849.5020172797,12781999.840296967,345079.0019974227,762,368563.8779798729,788,345079.0019974227,27,sbm,0.4,0.3
9,12,483949,1336127.5174927674,42180599.47297999,709893.0937368333,353,707941.0789875514,356,709893.0937368333,27,sbm,0.4,0.3
10,13,912471,2960036.3464455153,124595001.52018707,1161294.6234793244,147,1465253.028284679,164,1161294.6234793244,27,sbm,0.4,0.3
11,14,1487177,5772070.875568755,323947003.9524864,1830283.052056416,58,2006223.1429542664,60,1830283.052056416,27,sbm,0.4,0.3
12,15,2048221,9697079.070955507,725641288.8535696,2895439.6580369193,15,1880608.728411047,17,2895439.6580369193,27,sbm,0.4,0.3
13,16,2316918,13636517.443531182,1360577416.600443,2477530.7811677624,4,1591562.5691339404,6,2477530.7811677624,27,sbm,0.4,0.3
14,17,2065837,15401243.230341097,2048869521.4689026,0.0,0,5028193.75253153,2,15401243.230341097,27,sbm,0.4,0.3
15,18,1363300,13091056.745789934,2322052124.331423,0.0,0,0.0,0,13091056.745789934,27,sbm,0.4,0.3
16,19,588986,7441232.255501647,1759871083.7038155,0.0,0,0.0,0,7441232.255501647,27,sbm,0.4,0.3
17,20,121912,2120751.1928179692,668751011.8074499,0.0,0,0.0,0,2120751.1928179692,27,sbm,0.4,0.3
