,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,26,29.18825484764542,72.96000000000002,25.063913543863645,5085,30.96675315787597,5077,25.063913543863645,47,sbm,0.4,0.29473684210526313
1,4,100,109.68638926957279,372.09600000000006,110.80221235778846,6372,132.63955019180497,6410,110.80221235778846,47,sbm,0.4,0.29473684210526313
2,5,394,413.8063359391041,1905.1315200000004,467.35356209880945,6856,558.4229522007257,7058,467.35356209880945,47,sbm,0.4,0.29473684210526313
3,6,1318,1524.5496587230145,9525.657600000004,1696.9899897779917,5623,1884.5198160205828,5580,1696.9899897779917,47,sbm,0.4,0.29473684210526313
4,7,4302,5392.0914245361355,45723.15648000001,5979.955903313419,4627,6410.852188457176,4481,5979.955903313419,47,sbm,0.4,0.29473684210526313
5,8,13201,18077.69598647115,208040.3619840001,19503.048695354784,3450,20331.339712928275,3368,19503.048695354784,47,sbm,0.4,0.29473684210526313
6,9,37532,56833.738960975956,887638.8777984004,56570.60765263547,2274,57787.321325458375,2260,56570.60765263547,47,sbm,0.4,0.29473684210526313
7,10,97453,165834.86778928983,3515049.956081666,158590.35407321338,1389,149031.0976765156,1386,158590.35407321338,47,sbm,0.4,0.29473684210526313
8,11,228456,444342.22948326456,12781999.840296967,394338.1724734721,753,343084.8457884049,752,394338.1724734721,47,sbm,0.4,0.29473684210526313
9,12,478915,1080453.2106382537,42180599.47297999,708203.5764134678,341,845167.0911278016,410,708203.5764134678,47,sbm,0.4,0.29473684210526313
10,13,882351,2351626.097324393,124595001.52018707,1245062.8058917883,146,1222656.7860200142,146,1245062.8058917883,47,sbm,0.4,0.29473684210526313
11,14,1396103,4505220.523295153,323947003.9524864,2531244.656560616,57,1585415.821917434,53,2531244.656560616,47,sbm,0.4,0.29473684210526313
12,15,1848375,7435985.032133473,725641288.8535696,3765050.403042289,23,1179877.160992985,16,3765050.403042289,47,sbm,0.4,0.29473684210526313
13,16,1970043,10273400.373342298,1360577416.600443,156882.0547356918,1,816663.9713237307,3,156882.0547356918,47,sbm,0.4,0.29473684210526313
14,17,1577429,11399339.609306127,2048869521.4689026,5483134.2278267,3,0.0,0,5483134.2278267,47,sbm,0.4,0.29473684210526313
15,18,852131,9519448.515841607,2322052124.331423,0.0,0,0.0,0,9519448.515841607,47,sbm,0.4,0.29473684210526313
16,19,272033,5316124.157323179,1759871083.7038155,0.0,0,0.0,0,5316124.157323179,47,sbm,0.4,0.29473684210526313
17,20,42058,1488514.76405049,668751011.8074499,0.0,0,0.0,0,1488514.76405049,47,sbm,0.4,0.29473684210526313
