,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,36,39.61130193905817,72.96000000000002,35.477831072220674,6277,41.76768023272016,6390,35.477831072220674,4,sbm,0.4,0.3263157894736842
1,4,140,164.80386412013416,372.09600000000006,152.5554021292095,7068,168.43859043554218,6975,152.5554021292095,4,sbm,0.4,0.3263157894736842
2,5,557,688.3597187670446,1905.1315200000004,663.0371102514052,7124,732.4261100172754,7106,663.0371102514052,4,sbm,0.4,0.3263157894736842
3,6,2176,2807.783063391893,9525.657600000004,2754.6873017314483,6449,2963.122983737672,6434,2754.6873017314483,4,sbm,0.4,0.3263157894736842
4,7,8135,10994.68736401878,45723.15648000001,11184.57530363316,5522,11776.96997268252,5440,11184.57530363316,4,sbm,0.4,0.3263157894736842
5,8,28562,40810.543491969715,208040.3619840001,41139.77484836565,4090,43414.92063731669,4181,41139.77484836565,4,sbm,0.4,0.3263157894736842
6,9,93255,142049.3303299437,887638.8777984004,145991.61658016258,2917,143069.5213604704,2860,145991.61658016258,4,sbm,0.4,0.3263157894736842
7,10,279940,458894.09977115504,3515049.956081666,437883.18663931324,1795,438160.9708170176,1784,437883.18663931324,4,sbm,0.4,0.3263157894736842
8,11,761321,1361312.6404694552,12781999.840296967,1170514.706095361,965,1224771.2410350656,1017,1170514.706095361,4,sbm,0.4,0.3263157894736842
9,12,1852981,3664796.924211191,42180599.47297999,2760144.3908551335,461,2800052.6967017134,470,2760144.3908551335,4,sbm,0.4,0.3263157894736842
10,13,3975788,8831121.980933202,124595001.52018707,5925435.3379924605,216,5837822.953900438,228,5925435.3379924605,4,sbm,0.4,0.3263157894736842
11,14,7369783,18731274.517453056,323947003.9524864,8947448.50986646,82,10290433.097957287,81,8947448.50986646,4,sbm,0.4,0.3263157894736842
12,15,11524602,34228939.53926159,725641288.8535696,12873472.00991119,27,17869810.67236734,23,12873472.00991119,4,sbm,0.4,0.3263157894736842
13,16,14732148,52356766.071567886,1360577416.600443,12953037.369393203,7,20935441.61759692,8,12953037.369393203,4,sbm,0.4,0.3263157894736842
14,17,14725729,64319395.59504069,2048869521.4689026,0.0,0,26368577.800446376,3,64319395.59504069,4,sbm,0.4,0.3263157894736842
15,18,10724351,59467230.66418674,2322052124.331423,0.0,0,0.0,0,59467230.66418674,4,sbm,0.4,0.3263157894736842
16,19,4988993,36767550.92589053,1759871083.7038155,0.0,0,0.0,0,36767550.92589053,4,sbm,0.4,0.3263157894736842
17,20,1106352,11397940.787026064,668751011.8074499,0.0,0,0.0,0,11397940.787026064,4,sbm,0.4,0.3263157894736842
