,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,9,29.18825484764542,1.1400000000000003,8.808465299765507,1745,6.63850038338331,1726,8.808465299765507,13,sbm,0.1,0.29473684210526313
1,4,142,109.68638926957279,1.4535000000000002,161.96806486494907,10196,151.03300885169017,10374,161.96806486494907,13,sbm,0.1,0.29473684210526313
2,5,230,413.8063359391041,1.8604800000000004,279.6086040577055,4478,294.81046383748264,4500,279.6086040577055,13,sbm,0.1,0.29473684210526313
3,6,1421,1524.5496587230145,2.325600000000001,1913.4960288203085,7146,2151.693465047481,7000,1913.4960288203085,13,sbm,0.1,0.29473684210526313
4,7,3206,5392.0914245361355,2.7907200000000008,4354.492348820317,4200,5298.001844331228,4134,4354.492348820317,13,sbm,0.1,0.29473684210526313
5,8,13476,18077.69598647115,3.1744440000000016,19311.255957838574,4018,25223.220325466744,3982,19311.255957838574,13,sbm,0.1,0.29473684210526313
6,9,30893,56833.738960975956,3.3860736000000013,42056.9318675711,2153,58562.06777632156,2193,42056.9318675711,13,sbm,0.1,0.29473684210526313
7,10,97166,165834.86778928983,3.352212864000002,141955.87177011237,1600,206496.70393696506,1665,141955.87177011237,13,sbm,0.1,0.29473684210526313
8,11,207087,444342.22948326456,3.0474662400000017,269064.00490359566,767,408980.22497705754,769,269064.00490359566,13,sbm,0.1,0.29473684210526313
9,12,489347,1080453.2106382537,2.5141596480000015,625868.8096024536,421,882858.5073301285,382,625868.8096024536,13,sbm,0.1,0.29473684210526313
10,13,887515,2351626.097324393,1.8566102016000012,924500.5831478059,149,1726013.4240695713,180,924500.5831478059,13,sbm,0.1,0.29473684210526313
11,14,1561532,4505220.523295153,1.206796631040001,2237627.371256427,86,2284403.462782468,60,2237627.371256427,13,sbm,0.1,0.29473684210526313
12,15,2194671,7435985.032133473,0.6758061133824006,2589154.420203678,24,4490432.391937215,27,2589154.420203678,13,sbm,0.1,0.29473684210526313
13,16,2709603,10273400.373342298,0.31678411564800024,8853158.87963146,15,2886439.6858900283,4,8853158.87963146,13,sbm,0.1,0.29473684210526313
14,17,2562563,11399339.609306127,0.11925990236160011,4432968.422908168,2,4828170.5614508325,2,4432968.422908168,13,sbm,0.1,0.29473684210526313
15,18,1824180,9519448.515841607,0.03379030566912003,0.0,0,16391465.150041454,2,9519448.515841607,13,sbm,0.1,0.29473684210526313
16,19,747844,5316124.157323179,0.006402373705728007,0.0,0,0.0,0,5316124.157323179,13,sbm,0.1,0.29473684210526313
17,20,127488,1488514.76405049,0.0006082255020441607,0.0,0,0.0,0,1488514.76405049,13,sbm,0.1,0.29473684210526313
