,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,51,49.98831024930747,72.96000000000002,49.911541245685456,7703,55.059180133277685,7781,49.911541245685456,25,sbm,0.4,0.3526315789473684
1,4,233,224.7500738445837,372.09600000000006,250.50673180052476,8643,265.8107055904902,8539,250.50673180052476,25,sbm,0.4,0.3526315789473684
2,5,1045,1014.450859626921,1905.1315200000004,1210.421069354078,8610,1277.2792469649246,8514,1210.421069354078,25,sbm,0.4,0.3526315789473684
3,6,4509,4471.592604934454,9525.657600000004,5395.832592973443,7327,5883.52601402338,7502,5395.832592973443,25,sbm,0.4,0.3526315789473684
4,7,18293,18921.897128248955,45723.15648000001,24167.659762651547,6005,24459.02273710061,5835,24167.659762651547,25,sbm,0.4,0.3526315789473684
5,8,68793,75899.21499403544,208040.3619840001,89841.03295750175,4102,95245.17106640807,4106,89841.03295750175,25,sbm,0.4,0.3526315789473684
6,9,236127,285487.57359159994,887638.8777984004,311555.1023072186,2632,342345.75325054844,2701,311555.1023072186,25,sbm,0.4,0.3526315789473684
7,10,729600,996652.1450700434,3515049.956081666,972868.4024130626,1553,1127300.0168112097,1614,972868.4024130626,25,sbm,0.4,0.3526315789473684
8,11,1998439,3195009.2688848274,12781999.840296967,2723921.779675084,807,3029470.7509008497,805,2723921.779675084,25,sbm,0.4,0.3526315789473684
9,12,4772451,9294954.596716255,42180599.47297999,6890733.236384902,378,6944337.962184839,360,6890733.236384902,25,sbm,0.4,0.3526315789473684
10,13,9754905,24204513.346590664,124595001.52018707,17263119.499588426,173,15982404.163172664,168,17263119.499588426,25,sbm,0.4,0.3526315789473684
11,14,16697687,55479292.43389598,323947003.9524864,20458792.51694514,49,29922071.121470056,61,20458792.51694514,25,sbm,0.4,0.3526315789473684
12,15,23301818,109557002.74314617,725641288.8535696,35936767.79144191,17,17182533.467890657,11,35936767.79144191,25,sbm,0.4,0.3526315789473684
13,16,25591774,181093400.91589126,1360577416.600443,10819678.735763185,1,11397091.03927274,2,10819678.735763185,25,sbm,0.4,0.3526315789473684
14,17,21010661,240411301.27781475,2048869521.4689026,0.0,0,19076805.786959972,1,240411301.27781475,25,sbm,0.4,0.3526315789473684
15,18,11833666,240200414.1714307,2322052124.331423,0.0,0,0.0,0,240200414.1714307,25,sbm,0.4,0.3526315789473684
16,19,3860603,160488476.17215812,1759871083.7038155,0.0,0,0.0,0,160488476.17215812,25,sbm,0.4,0.3526315789473684
17,20,465398,53763639.51767297,668751011.8074499,0.0,0,0.0,0,53763639.51767297,25,sbm,0.4,0.3526315789473684
