,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,36,41.55905817174514,72.96000000000002,36.10820572737306,6114,40.04102897910787,5916,36.10820572737306,5,sbm,0.4,0.33157894736842103
1,4,141,175.69638671818043,372.09600000000006,156.18476599434496,6759,172.741049675235,6643,156.18476599434496,5,sbm,0.4,0.33157894736842103
2,5,624,745.6924539449511,1905.1315200000004,749.8653019134098,7884,815.9851565268028,7851,749.8653019134098,5,sbm,0.4,0.33157894736842103
3,6,2447,3090.698986745521,9525.657600000004,3082.603160019367,6981,3459.8046030853293,7214,3082.603160019367,5,sbm,0.4,0.33157894736842103
4,7,9109,12297.728599892702,45723.15648000001,12009.389965284436,5586,12959.337577929637,5692,12009.389965284436,5,sbm,0.4,0.33157894736842103
5,8,32081,46383.472409990034,208040.3619840001,43842.035140833184,4222,46021.777066061695,4210,43842.035140833184,5,sbm,0.4,0.33157894736842103
6,9,104990,164051.01820796475,887638.8777984004,146279.76761480776,2875,150790.18250555586,2854,146279.76761480776,5,sbm,0.4,0.33157894736842103
7,10,316374,538519.0529279348,3515049.956081666,463875.9988632245,1810,466616.8602272742,1799,463875.9988632245,5,sbm,0.4,0.33157894736842103
8,11,867017,1623287.0973425785,12781999.840296967,1193490.7650616989,975,1304754.947364586,997,1193490.7650616989,5,sbm,0.4,0.33157894736842103
9,12,2135870,4440544.5728621315,42180599.47297999,2906313.7216288187,483,3272953.322074335,513,2906313.7216288187,5,sbm,0.4,0.33157894736842103
10,13,4664623,10873041.93387456,124595001.52018707,6340399.310969193,205,6092024.978277306,206,6340399.310969193,5,sbm,0.4,0.33157894736842103
11,14,8874601,23434266.694324385,323947003.9524864,11546904.538740678,79,12214948.278393487,84,11546904.538740678,5,sbm,0.4,0.33157894736842103
12,15,14377604,43513733.10398759,725641288.8535696,14353516.731547093,22,9643933.0167781,15,14353516.731547093,5,sbm,0.4,0.33157894736842103
13,16,19237648,67632364.77511229,1360577416.600443,19214840.326642845,5,14186189.132780291,5,19214840.326642845,5,sbm,0.4,0.33157894736842103
14,17,20357638,84425292.49945906,2048869521.4689026,0.0,0,14489365.43426705,1,84425292.49945906,5,sbm,0.4,0.33157894736842103
15,18,15958989,79315340.5850181,2322052124.331423,0.0,0,0.0,0,79315340.5850181,5,sbm,0.4,0.33157894736842103
16,19,8293643,49830247.21518588,1759871083.7038155,0.0,0,0.0,0,49830247.21518588,5,sbm,0.4,0.33157894736842103
17,20,2204349,15696527.872783553,668751011.8074499,0.0,0,0.0,0,15696527.872783553,5,sbm,0.4,0.33157894736842103
