,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,20,19.55385041551247,72.96000000000002,19.984559310160247,5259,26.35922889741121,5187,19.984559310160247,40,sbm,0.4,0.2578947368421053
1,4,47,64.29614761627062,372.09600000000006,53.947956862974955,4689,67.4628462741945,4657,53.947956862974955,40,sbm,0.4,0.2578947368421053
2,5,142,212.2449672890786,1905.1315200000004,189.03211286007488,4739,229.76143536369918,4766,189.03211286007488,40,sbm,0.4,0.2578947368421053
3,6,439,684.2107498134773,9525.657600000004,639.1457835910749,4408,755.3738645841477,4466,639.1457835910749,40,sbm,0.4,0.2578947368421053
4,7,1296,2117.452215212235,45723.15648000001,2043.9164154980735,3737,2368.4520352424192,3810,2043.9164154980735,40,sbm,0.4,0.2578947368421053
5,8,3528,6211.657518178524,208040.3619840001,6125.30901683079,2885,6550.794214065344,2808,6125.30901683079,40,sbm,0.4,0.2578947368421053
6,9,9013,17087.50699737531,887638.8777984004,16083.791797228894,1925,16691.144834057613,1928,16083.791797228894,40,sbm,0.4,0.2578947368421053
7,10,21108,43627.1033917198,3515049.956081666,39102.115631676046,1225,40603.397428728924,1201,39102.115631676046,40,sbm,0.4,0.2578947368421053
8,11,45092,102283.63953082635,12781999.840296967,82330.41939883544,651,82301.81228565091,649,82330.41939883544,40,sbm,0.4,0.2578947368421053
9,12,85905,217621.90147545552,42180599.47297999,150350.12067874943,295,161383.851569061,319,150350.12067874943,40,sbm,0.4,0.2578947368421053
10,13,142593,414450.7791662117,124595001.52018707,213532.03338762882,122,238015.12213695515,137,213532.03338762882,40,sbm,0.4,0.2578947368421053
11,14,201264,694750.3850759919,323947003.9524864,267161.4263356901,41,269143.68534305104,42,267161.4263356901,40,sbm,0.4,0.2578947368421053
12,15,233340,1003365.8192886957,725641288.8535696,426784.61966027884,17,496399.2897116623,23,426784.61966027884,40,sbm,0.4,0.2578947368421053
13,16,211041,1212950.4558835384,1360577416.600443,444983.78866127884,5,321955.11690484826,5,444983.78866127884,40,sbm,0.4,0.2578947368421053
14,17,136564,1177650.9689321292,2048869521.4689026,897468.9913501216,2,141808.60426749886,1,897468.9913501216,40,sbm,0.4,0.2578947368421053
15,18,54546,860511.6290530382,2322052124.331423,0.0,0,922724.2899211646,1,860511.6290530382,40,sbm,0.4,0.2578947368421053
16,19,8782,420482.69076165085,1759871083.7038155,0.0,0,0.0,0,420482.69076165085,40,sbm,0.4,0.2578947368421053
17,20,0,103018.25923660447,668751011.8074499,0.0,0,0.0,0,103018.25923660447,40,sbm,0.4,0.2578947368421053
