,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,33,37.72537396121884,72.96000000000002,33.69100763272116,6003,38.43043251052476,5882,33.69100763272116,37,sbm,0.4,0.32105263157894737
1,4,127,154.4258399912524,372.09600000000006,145.93704827793928,6998,161.80222804274007,6872,145.93704827793928,37,sbm,0.4,0.32105263157894737
2,5,496,634.6089256061571,1905.1315200000004,609.0706397704986,6967,692.0017483229683,7175,609.0706397704986,37,sbm,0.4,0.32105263157894737
3,6,1879,2546.785819866815,9525.657600000004,2563.0529667578544,6407,2715.618430065598,6292,2563.0529667578544,37,sbm,0.4,0.32105263157894737
4,7,7101,9811.827474434253,45723.15648000001,10124.196945136893,5344,11100.692377549389,5519,10124.196945136893,37,sbm,0.4,0.32105263157894737
5,8,25253,35832.53573064772,208040.3619840001,37920.43515534644,4064,39255.65283160568,4050,37920.43515534644,37,sbm,0.4,0.32105263157894737
6,9,83797,122710.7188530252,887638.8777984004,131224.37833655474,2825,139245.4225415501,2871,131224.37833655474,37,sbm,0.4,0.32105263157894737
7,10,257843,390026.3321860101,3515049.956081666,405910.33262768516,1704,417702.2979617921,1715,405910.33262768516,37,sbm,0.4,0.32105263157894737
8,11,725293,1138354.366667302,12781999.840296967,1176998.5489803748,961,1149365.7677260207,929,1176998.5489803748,37,sbm,0.4,0.32105263157894737
9,12,1839779,3015141.2369753676,42180599.47297999,2757861.0742101544,448,2579090.886791183,418,2757861.0742101544,37,sbm,0.4,0.32105263157894737
10,13,4136469,7148448.212035527,124595001.52018707,5817994.723858522,186,6091630.983565195,190,5817994.723858522,37,sbm,0.4,0.32105263157894737
11,14,8071480,14917682.716168875,323947003.9524864,11725239.86252891,73,9277586.633916438,57,11725239.86252891,37,sbm,0.4,0.32105263157894737
12,15,13294338,26820423.241280463,725641288.8535696,14091487.936261754,15,18484990.629593402,22,14091487.936261754,37,sbm,0.4,0.32105263157894737
13,16,17749752,40362972.47659806,1360577416.600443,15639948.26407611,4,39939195.99644237,7,15639948.26407611,37,sbm,0.4,0.32105263157894737
14,17,18034113,48785462.70855692,2048869521.4689026,16334604.152323155,1,27086282.519259598,1,16334604.152323155,37,sbm,0.4,0.32105263157894737
15,18,12443853,44377653.358573265,2322052124.331423,0.0,0,0.0,0,44377653.358573265,37,sbm,0.4,0.32105263157894737
16,19,4392485,26995381.378234595,1759871083.7038155,0.0,0,0.0,0,26995381.378234595,37,sbm,0.4,0.32105263157894737
17,20,0,8233591.320361552,668751011.8074499,0.0,0,0.0,0,8233591.320361552,37,sbm,0.4,0.32105263157894737
