,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
0,3,7,14.158005540166206,1.1400000000000003,6.971042934256872,1935,5.998135876880917,1903,6.971042934256872,38,sbm,0.1,0.23157894736842105
1,4,34,41.803374252806535,1.4535000000000002,39.83746035560262,4359,41.35415646473794,4449,39.83746035560262,38,sbm,0.1,0.23157894736842105
2,5,89,123.91400199568757,1.8604800000000004,117.7625727697846,4374,134.186172773002,4431,117.7625727697846,38,sbm,0.1,0.23157894736842105
3,6,260,358.6984268296219,2.325600000000001,382.2365848971162,4466,444.4135233830701,4391,382.2365848971162,38,sbm,0.1,0.23157894736842105
4,7,610,996.8040492949493,2.7907200000000008,925.1778595796197,3357,1191.5985536319558,3370,925.1778595796197,38,sbm,0.1,0.23157894736842105
5,8,1499,2625.791719326958,3.1744440000000016,2441.8206398515626,2635,3115.9027149632543,2550,2441.8206398515626,38,sbm,0.1,0.23157894736842105
6,9,3198,6486.166211951505,3.3860736000000013,5056.339581036307,1710,6896.735659985891,1721,5056.339581036307,38,sbm,0.1,0.23157894736842105
7,10,6475,14870.389483821447,3.352212864000002,10437.870508148411,1087,14510.924426235622,1081,10437.870508148411,38,sbm,0.1,0.23157894736842105
8,11,11785,31306.08312383463,3.0474662400000017,18867.196321271425,609,24010.474090168937,579,18867.196321271425,38,sbm,0.1,0.23157894736842105
9,12,19305,59811.09565237878,2.5141596480000015,24798.601622558555,269,39550.20922102826,313,24798.601622558555,38,sbm,0.1,0.23157894736842105
10,13,27739,102284.23807111256,1.8566102016000012,36239.11568299697,141,58555.727933473376,148,36239.11568299697,38,sbm,0.1,0.23157894736842105
11,14,34430,153964.69520177995,1.206796631040001,44604.89684698081,46,71979.4116865297,46,44604.89684698081,38,sbm,0.1,0.23157894736842105
12,15,36119,199667.89946167672,0.6758061133824006,18243.000396901214,7,51354.28744988043,15,18243.000396901214,38,sbm,0.1,0.23157894736842105
13,16,31635,216744.75928405696,0.31678411564800024,24727.569282441265,5,65015.621162213516,3,24727.569282441265,38,sbm,0.1,0.23157894736842105
14,17,21726,188963.85205693636,0.11925990236160011,0.0,0,0.0,0,188963.85205693636,38,sbm,0.1,0.23157894736842105
15,18,10802,123986.8081917442,0.03379030566912003,0.0,0,0.0,0,123986.8081917442,38,sbm,0.1,0.23157894736842105
16,19,3522,54403.075948953694,0.006402373705728007,0.0,0,0.0,0,54403.075948953694,38,sbm,0.1,0.23157894736842105
17,20,420,11968.676708769814,0.0006082255020441607,0.0,0,0.0,0,11968.676708769814,38,sbm,0.1,0.23157894736842105
